[(-14808, 3591, -6612), (-120, 214, 8)]
[(-14832, 3576, -6616), (-73, 225, 1)]
[(-14832, 3570, -6623), (-52, 224, -9)]
[(-14832, 3570, -6623), (-52, 224, -9)]
[(-14832, 3570, -6623), (-52, 224, -9)]
[(-14832, 3570, -6623), (-52, 224, -9)]
[(-14832, 3570, -6623), (-52, 224, -9)]
[(-14832, 3570, -6623), (-52, 224, -9)]
[(-14852, 3602, -6636), (-102, 228, -17)]
[(-14852, 3602, -6636), (-102, 228, -17)]
[(-14852, 3602, -6636), (-102, 228, -17)]
[(-14852, 3602, -6636), (-102, 228, -17)]
[(-14852, 3602, -6636), (-102, 228, -17)]
[(-14852, 3602, -6636), (-102, 228, -17)]
[(-14852, 3602, -6636), (-102, 228, -17)]
[(-14836, 3595, -6610), (-108, 207, -21)]
[(-14836, 3595, -6610), (-108, 207, -21)]
[(-14836, 3595, -6610), (-108, 207, -21)]
[(-14836, 3595, -6610), (-108, 207, -21)]
[(-14836, 3595, -6610), (-108, 207, -21)]
[(-14838, 3580, -6599), (-120, 214, -32)]
[(-14838, 3580, -6599), (-120, 214, -32)]
[(-14838, 3580, -6599), (-120, 214, -32)]
[(-14838, 3580, -6599), (-120, 214, -32)]
[(-14838, 3580, -6599), (-120, 214, -32)]
[(-14838, 3580, -6599), (-120, 214, -32)]
[(-14818, 3567, -6606), (-129, 239, -11)]
[(-14818, 3567, -6606), (-129, 239, -11)]
[(-14818, 3567, -6606), (-129, 239, -11)]
[(-14818, 3567, -6606), (-129, 239, -11)]
[(-14818, 3567, -6606), (-129, 239, -11)]
[(-14818, 3567, -6606), (-129, 239, -11)]
[(-14818, 3567, -6606), (-129, 239, -11)]
[(-14812, 3572, -6637), (-105, 274, 18)]
[(-14812, 3572, -6637), (-105, 274, 18)]
[(-14812, 3572, -6637), (-105, 274, 18)]
[(-14812, 3572, -6637), (-105, 274, 18)]
[(-14812, 3572, -6637), (-105, 274, 18)]
[(-14817, 3588, -6635), (-76, 256, 9)]
[(-14817, 3588, -6635), (-76, 256, 9)]
[(-14817, 3588, -6635), (-76, 256, 9)]
[(-14817, 3588, -6635), (-76, 256, 9)]
[(-14817, 3588, -6635), (-76, 256, 9)]
[(-14817, 3588, -6635), (-76, 256, 9)]
[(-14811, 3595, -6620), (-100, 232, -12)]
[(-14811, 3595, -6620), (-100, 232, -12)]
[(-14811, 3595, -6620), (-100, 232, -12)]
[(-14811, 3595, -6620), (-100, 232, -12)]
[(-14811, 3595, -6620), (-100, 232, -12)]
[(-14811, 3595, -6620), (-100, 232, -12)]
[(-14811, 3595, -6620), (-100, 232, -12)]
