accX,accY,accZ,gyrX,gyrY,gyrZ
1481,16361,-838,-120,34,-34
1484,16323,-815,-132,71,-24
1484,16323,-815,-132,71,-24
1476,16335,-827,-133,89,11
1476,16335,-827,-133,89,11
1476,16335,-827,-133,89,11
1476,16335,-827,-133,89,11
1476,16335,-827,-133,89,11
1476,16335,-827,-133,89,11
1476,16335,-827,-133,89,11
1476,16335,-827,-133,89,11
1476,16335,-827,-133,89,11
1498,16361,-832,-120,91,28
1498,16361,-832,-120,91,28
1500,16380,-863,-106,107,12
1500,16380,-863,-106,107,12
1500,16380,-863,-106,107,12
1511,16380,-839,-100,125,15
1511,16380,-839,-100,125,15
1511,16380,-839,-100,125,15
1511,16380,-839,-100,125,15
1511,16380,-839,-100,125,15
1511,16380,-839,-100,125,15
1511,16380,-839,-100,125,15
1511,16380,-839,-100,125,15
1496,16380,-815,-101,140,16
1496,16380,-815,-101,140,16
1496,16380,-815,-101,140,16
1504,16371,-826,-124,129,43
1504,16371,-826,-124,129,43
1501,16355,-822,-157,114,49
1501,16355,-822,-157,114,49
1501,16355,-822,-157,114,49
1501,16355,-822,-157,114,49
1501,16355,-822,-157,114,49
1501,16355,-822,-157,114,49
1501,16355,-822,-157,114,49
1501,16355,-822,-157,114,49
1501,16355,-822,-157,114,49
1480,16306,-736,-169,-36,12
1480,16306,-736,-169,-36,12
1462,16311,-768,-95,-336,68
1462,16311,-768,-95,-336,68
1462,16311,-768,-95,-336,68
1507,16336,-790,-94,-294,83
1507,16336,-790,-94,-294,83
1507,16336,-790,-94,-294,83
1507,16336,-790,-94,-294,83
1512,16328,-836,-191,-261,59
1512,16328,-836,-191,-261,59
1529,16355,-852,-198,-18,3
1529,16355,-852,-198,-18,3
1529,16355,-852,-198,-18,3
1527,16380,-840,-117,-113,104
1527,16380,-840,-117,-113,104
1564,16383,-915,-125,-70,109
1564,16383,-915,-125,-70,109
1564,16383,-915,-125,-70,109
1564,16383,-915,-125,-70,109
1564,16383,-915,-125,-70,109
1564,16383,-915,-125,-70,109
1564,16383,-915,-125,-70,109
1564,16383,-915,-125,-70,109
1564,16383,-915,-125,-70,109
1600,16395,-921,-95,16,84
1600,16395,-921,-95,16,84
1615,16341,-909,-129,67,-49
1615,16341,-909,-129,67,-49
1613,16352,-899,-186,63,-44
1613,16352,-899,-186,63,-44
1613,16352,-899,-186,63,-44
1578,16324,-892,-128,100,-52
1578,16324,-892,-128,100,-52
1578,16324,-892,-128,100,-52
1578,16324,-892,-128,100,-52
1580,16324,-891,-89,204,-75
1580,16324,-891,-89,204,-75
1580,16324,-891,-89,204,-75
1580,16324,-891,-89,204,-75
1572,16307,-924,-100,221,-78
1540,16305,-936,-155,133,-111
1540,16305,-936,-155,133,-111
1528,16323,-954,-198,59,-105
1528,16323,-954,-198,59,-105
1528,16323,-954,-198,59,-105
1528,16323,-954,-198,59,-105
1528,16323,-954,-198,59,-105
1528,16323,-954,-198,59,-105
1464,16322,-918,-192,105,-100
1466,16322,-874,-195,138,-99
1466,16322,-874,-195,138,-99
1466,16322,-874,-195,138,-99
1466,16322,-874,-195,138,-99
1413,16317,-871,-168,184,-79
1413,16317,-871,-168,184,-79
1414,16313,-870,-132,212,-64
1414,16313,-870,-132,212,-64
1414,16313,-870,-132,212,-64
1383,16320,-864,-157,197,-51
1383,16320,-864,-157,197,-51
1396,16316,-860,-205,168,-38
1396,16316,-860,-205,168,-38
1396,16316,-860,-205,168,-38
1396,16316,-860,-205,168,-38
1396,16316,-860,-205,168,-38
1396,16316,-860,-205,168,-38
1349,16309,-877,-42,154,-29
1390,16334,-888,-29,127,23
1390,16334,-888,-29,127,23
1422,16329,-868,-65,103,70
1422,16329,-868,-65,103,70
1422,16329,-868,-65,103,70
1416,16335,-867,-79,69,62
1416,16335,-867,-79,69,62
1416,16335,-867,-79,69,62
1416,16335,-867,-79,69,62
1416,16335,-867,-79,69,62
1411,16344,-901,-73,94,45
1411,16344,-901,-73,94,45
1411,16344,-901,-73,94,45
1411,16344,-901,-73,94,45
1436,16354,-903,-75,66,56
1436,16354,-903,-75,66,56
1436,16354,-903,-75,66,56
1414,16364,-916,-54,46,46
1414,16364,-916,-54,46,46
1412,16365,-964,-49,96,7
1412,16365,-964,-49,96,7
1412,16365,-964,-49,96,7
1412,16365,-964,-49,96,7
1412,16365,-964,-49,96,7
1412,16365,-964,-49,96,7
1412,16353,-947,-52,126,-11
1412,16353,-947,-52,126,-11
