accX,accY,accZ,gyrX,gyrY,gyrZ
1230,16374,-540,-154,84,32
1257,16373,-532,-149,59,35
1240,16376,-556,-87,35,45
1240,16376,-556,-87,35,45
1240,16376,-556,-87,35,45
1238,16394,-565,-40,52,58
1238,16394,-565,-40,52,58
1264,16391,-566,-38,44,54
1264,16391,-566,-38,44,54
1280,16392,-586,-46,28,33
1280,16392,-586,-46,28,33
1280,16392,-586,-46,28,33
1280,16394,-617,-78,29,5
1280,16394,-617,-78,29,5
1280,16394,-617,-78,29,5
1280,16394,-617,-78,29,5
1270,16412,-643,-95,9,7
1270,16412,-643,-95,9,7
1270,16412,-643,-95,9,7
1270,16412,-643,-95,9,7
1261,16420,-658,-87,-31,7
1261,16420,-658,-87,-31,7
1261,16420,-658,-87,-31,7
1254,16417,-627,-82,-13,-11
1254,16417,-627,-82,-13,-11
1254,16417,-627,-82,-13,-11
1254,16417,-627,-82,-13,-11
1254,16417,-627,-82,-13,-11
1254,16417,-627,-82,-13,-11
1254,16417,-627,-82,-13,-11
1309,16396,-668,240,-208,31
1309,16396,-668,240,-208,31
1309,16396,-668,240,-208,31
1309,16396,-668,240,-208,31
1240,16402,-660,307,-412,99
1240,16402,-660,307,-412,99
1246,16394,-681,193,-347,95
1246,16394,-681,193,-347,95
1246,16394,-681,193,-347,95
1246,16394,-681,193,-347,95
1246,16394,-681,193,-347,95
1246,16394,-681,193,-347,95
1246,16394,-681,193,-347,95
1251,16384,-608,-25,20,42
1251,16384,-608,-25,20,42
1251,16384,-608,-25,20,42
1251,16384,-608,-25,20,42
1315,16385,-559,325,-251,211
1326,16393,-608,202,-54,131
1326,16393,-608,202,-54,131
1326,16393,-608,202,-54,131
1326,16393,-608,202,-54,131
1323,16388,-639,116,70,90
1323,16388,-639,116,70,90
1323,16388,-639,116,70,90
1323,16388,-639,116,70,90
1342,16363,-635,43,145,51
1304,16361,-624,-20,169,35
1304,16361,-624,-20,169,35
1304,16361,-624,-20,169,35
1304,16361,-624,-20,169,35
1299,16388,-640,-48,145,32
1299,16388,-640,-48,145,32
1287,16386,-613,-27,177,36
1287,16386,-613,-27,177,36
1287,16386,-613,-27,177,36
1298,16403,-624,-6,166,62
1298,16403,-624,-6,166,62
1298,16403,-624,-6,166,62
1298,16403,-624,-6,166,62
1298,16403,-624,-6,166,62
1298,16403,-624,-6,166,62
1298,16403,-624,-6,166,62
1298,16403,-624,-6,166,62
1298,16403,-624,-6,166,62
1300,16372,-648,-43,122,57
1311,16381,-689,-57,142,30
1311,16381,-689,-57,142,30
1310,16384,-693,-104,138,35
1310,16384,-693,-104,138,35
1320,16376,-681,-154,106,40
1320,16376,-681,-154,106,40
1320,16376,-681,-154,106,40
1325,16378,-683,-140,120,10
1325,16378,-683,-140,120,10
1325,16378,-683,-140,120,10
1325,16378,-683,-140,120,10
1307,16374,-691,-131,121,5
1307,16374,-691,-131,121,5
1284,16384,-710,-145,136,-23
1284,16384,-710,-145,136,-23
1284,16384,-710,-145,136,-23
1308,16379,-700,-153,137,-13
1308,16379,-700,-153,137,-13
1308,16379,-700,-153,137,-13
1308,16379,-700,-153,137,-13
1300,16368,-705,-158,100,2
1300,16368,-705,-158,100,2
1288,16390,-704,-173,106,22
1288,16390,-704,-173,106,22
1288,16390,-704,-173,106,22
1288,16390,-704,-173,106,22
