accX,accY,accZ,gyrX,gyrY,gyrZ
-14235,4989,-7184,-191,467,-53
-14252,4986,-7180,-190,490,-47
-14220,5002,-7205,-235,607,-67
-14220,5002,-7205,-235,607,-67
-14220,5002,-7205,-235,607,-67
-14220,5002,-7205,-235,607,-67
-14220,5002,-7205,-235,607,-67
-14198,5007,-7254,-252,530,-61
-14198,5007,-7254,-252,530,-61
-14198,5007,-7254,-252,530,-61
-14198,5007,-7254,-252,530,-61
-14198,5007,-7254,-252,530,-61
-14198,5007,-7254,-252,530,-61
-14188,5008,-7269,-164,373,-45
-14188,5008,-7269,-164,373,-45
-14188,5008,-7269,-164,373,-45
-14188,5008,-7269,-164,373,-45
-14188,5008,-7269,-164,373,-45
-14188,5008,-7269,-164,373,-45
-14188,5008,-7269,-164,373,-45
-14196,4972,-7290,-129,303,-55
-14196,4972,-7290,-129,303,-55
-14196,4972,-7290,-129,303,-55
-14196,4972,-7290,-129,303,-55
-14196,4972,-7290,-129,303,-55
-14192,4950,-7296,-175,350,-10
-14192,4950,-7296,-175,350,-10
-14192,4950,-7296,-175,350,-10
-14192,4950,-7296,-175,350,-10
-14192,4950,-7296,-175,350,-10
-14192,4950,-7296,-175,350,-10
-14211,4963,-7264,-50,196,33
-14211,4963,-7264,-50,196,33
-14211,4963,-7264,-50,196,33
-14211,4963,-7264,-50,196,33
-14211,4963,-7264,-50,196,33
-14211,4963,-7264,-50,196,33
-14211,4963,-7264,-50,196,33
-14216,4949,-7280,19,57,86
-14216,4949,-7280,19,57,86
-14216,4949,-7280,19,57,86
-14216,4949,-7280,19,57,86
-14216,4949,-7280,19,57,86
-14205,4944,-7233,12,20,167
-14205,4944,-7233,12,20,167
-14205,4944,-7233,12,20,167
-14205,4944,-7233,12,20,167
-14205,4944,-7233,12,20,167
-14205,4944,-7233,12,20,167
-14217,4961,-7209,-10,64,97
-14217,4961,-7209,-10,64,97
-14217,4961,-7209,-10,64,97
-14217,4961,-7209,-10,64,97
-14217,4961,-7209,-10,64,97
-14217,4961,-7209,-10,64,97
-14217,4961,-7209,-10,64,97
-14212,4984,-7167,-47,98,80
-14212,4984,-7167,-47,98,80
-14212,4984,-7167,-47,98,80
-14212,4984,-7167,-47,98,80
-14236,4981,-7128,-31,161,55
-14236,4981,-7128,-31,161,55
-14236,4981,-7128,-31,161,55
-14236,4981,-7128,-31,161,55
-14236,4981,-7128,-31,161,55
-14236,4981,-7128,-31,161,55
-14255,5000,-7098,-38,183,37
-14255,5000,-7098,-38,183,37
-14255,5000,-7098,-38,183,37
-14255,5000,-7098,-38,183,37
-14255,5000,-7098,-38,183,37
-14255,5000,-7098,-38,183,37
-14255,5000,-7098,-38,183,37
-14268,5004,-7109,-101,224,55
-14268,5004,-7109,-101,224,55
-14268,5004,-7109,-101,224,55
-14268,5004,-7109,-101,224,55
-14268,5004,-7109,-101,224,55
-14284,5000,-7132,-146,255,41
-14284,5000,-7132,-146,255,41
-14284,5000,-7132,-146,255,41
-14284,5000,-7132,-146,255,41
-14284,5000,-7132,-146,255,41
-14284,5000,-7132,-146,255,41
