[(-14934, 4324, -5479), (-127, 168, 9)]
[(-14959, 4338, -5484), (-93, 203, 23)]
[(-14959, 4338, -5484), (-93, 203, 23)]
[(-14959, 4338, -5484), (-93, 203, 23)]
[(-14959, 4338, -5484), (-93, 203, 23)]
[(-14959, 4338, -5484), (-93, 203, 23)]
[(-14937, 4343, -5519), (-79, 195, 28)]
[(-14937, 4343, -5519), (-79, 195, 28)]
[(-14937, 4343, -5519), (-79, 195, 28)]
[(-14937, 4343, -5519), (-79, 195, 28)]
[(-14937, 4343, -5519), (-79, 195, 28)]
[(-14937, 4343, -5519), (-79, 195, 28)]
[(-14935, 4342, -5511), (-90, 198, 31)]
[(-14935, 4342, -5511), (-90, 198, 31)]
[(-14935, 4342, -5511), (-90, 198, 31)]
[(-14935, 4342, -5511), (-90, 198, 31)]
[(-14935, 4342, -5511), (-90, 198, 31)]
[(-14924, 4320, -5530), (-85, 187, 34)]
[(-14924, 4320, -5530), (-85, 187, 34)]
[(-14924, 4320, -5530), (-85, 187, 34)]
[(-14924, 4320, -5530), (-85, 187, 34)]
[(-14924, 4320, -5530), (-85, 187, 34)]
[(-14924, 4320, -5530), (-85, 187, 34)]
[(-14924, 4320, -5530), (-85, 187, 34)]
[(-14924, 4320, -5530), (-85, 187, 34)]
[(-14941, 4314, -5542), (-75, 189, 36)]
[(-14941, 4314, -5542), (-75, 189, 36)]
[(-14941, 4314, -5542), (-75, 189, 36)]
[(-14941, 4314, -5542), (-75, 189, 36)]
[(-14941, 4314, -5542), (-75, 189, 36)]
[(-14906, 4344, -5624), (-408, 501, 95)]
[(-14906, 4344, -5624), (-408, 501, 95)]
[(-14906, 4344, -5624), (-408, 501, 95)]
[(-14906, 4344, -5624), (-408, 501, 95)]
[(-14906, 4344, -5624), (-408, 501, 95)]
[(-14868, 4340, -5642), (-368, 426, 17)]
[(-14868, 4340, -5642), (-368, 426, 17)]
[(-14868, 4340, -5642), (-368, 426, 17)]
[(-14868, 4340, -5642), (-368, 426, 17)]
[(-14868, 4340, -5642), (-368, 426, 17)]
[(-14868, 4340, -5642), (-368, 426, 17)]
[(-14868, 4340, -5642), (-368, 426, 17)]
[(-14868, 4340, -5642), (-368, 426, 17)]
[(-14891, 4366, -5607), (-327, 375, 17)]
[(-14891, 4366, -5607), (-327, 375, 17)]
[(-14891, 4366, -5607), (-327, 375, 17)]
[(-14891, 4366, -5607), (-327, 375, 17)]
[(-14891, 4366, -5607), (-327, 375, 17)]
[(-14870, 4362, -5606), (-269, 316, 28)]
[(-14870, 4362, -5606), (-269, 316, 28)]
[(-14870, 4362, -5606), (-269, 316, 28)]
[(-14870, 4362, -5606), (-269, 316, 28)]
[(-14870, 4362, -5606), (-269, 316, 28)]
[(-14867, 4366, -5572), (-164, 268, 16)]
[(-14867, 4366, -5572), (-164, 268, 16)]
[(-14867, 4366, -5572), (-164, 268, 16)]
[(-14867, 4366, -5572), (-164, 268, 16)]
[(-14867, 4366, -5572), (-164, 268, 16)]
[(-14867, 4366, -5572), (-164, 268, 16)]
[(-14867, 4366, -5572), (-164, 268, 16)]
[(-14867, 4366, -5572), (-164, 268, 16)]
[(-14882, 4360, -5573), (-155, 235, 5)]
[(-14882, 4360, -5573), (-155, 235, 5)]
[(-14882, 4360, -5573), (-155, 235, 5)]
[(-14882, 4360, -5573), (-155, 235, 5)]
[(-14882, 4360, -5573), (-155, 235, 5)]
[(-14884, 4352, -5561), (-159, 217, 1)]
[(-14884, 4352, -5561), (-159, 217, 1)]
[(-14884, 4352, -5561), (-159, 217, 1)]
[(-14884, 4352, -5561), (-159, 217, 1)]
[(-14884, 4352, -5561), (-159, 217, 1)]
[(-14885, 4342, -5568), (-133, 196, 12)]
[(-14885, 4342, -5568), (-133, 196, 12)]
[(-14885, 4342, -5568), (-133, 196, 12)]
[(-14885, 4342, -5568), (-133, 196, 12)]
[(-14885, 4342, -5568), (-133, 196, 12)]
[(-14885, 4342, -5568), (-133, 196, 12)]
[(-14885, 4348, -5580), (-195, 213, 4)]
[(-14885, 4348, -5580), (-195, 213, 4)]
[(-14885, 4348, -5580), (-195, 213, 4)]
[(-14885, 4348, -5580), (-195, 213, 4)]
[(-14885, 4348, -5580), (-195, 213, 4)]
[(-14885, 4348, -5580), (-195, 213, 4)]
[(-14885, 4348, -5580), (-195, 213, 4)]
[(-14868, 4383, -5533), (-250, 228, 25)]
[(-14868, 4383, -5533), (-250, 228, 25)]
[(-14868, 4383, -5533), (-250, 228, 25)]
[(-14868, 4383, -5533), (-250, 228, 25)]
[(-14868, 4383, -5533), (-250, 228, 25)]
