[(-15125, 3751, -5336), (-8, 147, 21)]
[(-15138, 3755, -5317), (18, 100, 6)]
[(-15138, 3755, -5317), (18, 100, 6)]
[(-15138, 3755, -5317), (18, 100, 6)]
[(-15135, 3734, -5335), (13, 88, 9)]
[(-15135, 3734, -5335), (13, 88, 9)]
[(-15135, 3734, -5335), (13, 88, 9)]
[(-15135, 3734, -5335), (13, 88, 9)]
[(-15135, 3734, -5335), (13, 88, 9)]
[(-15144, 3730, -5351), (34, 98, 20)]
[(-15144, 3730, -5351), (34, 98, 20)]
[(-15144, 3730, -5351), (34, 98, 20)]
[(-15144, 3730, -5351), (34, 98, 20)]
[(-15144, 3730, -5351), (34, 98, 20)]
[(-15144, 3730, -5351), (34, 98, 20)]
[(-15144, 3730, -5351), (34, 98, 20)]
[(-15144, 3730, -5351), (34, 98, 20)]
[(-15146, 3728, -5351), (137, 28, 0)]
[(-15146, 3728, -5351), (137, 28, 0)]
[(-15146, 3728, -5351), (137, 28, 0)]
[(-15146, 3728, -5351), (137, 28, 0)]
[(-15146, 3728, -5351), (137, 28, 0)]
[(-15214, 3766, -5194), (62, -63, 138)]
[(-15214, 3766, -5194), (62, -63, 138)]
[(-15214, 3766, -5194), (62, -63, 138)]
[(-15214, 3766, -5194), (62, -63, 138)]
[(-15214, 3766, -5194), (62, -63, 138)]
[(-15216, 3757, -5244), (17, -8, 115)]
[(-15216, 3757, -5244), (17, -8, 115)]
[(-15216, 3757, -5244), (17, -8, 115)]
[(-15216, 3757, -5244), (17, -8, 115)]
[(-15216, 3757, -5244), (17, -8, 115)]
[(-15216, 3757, -5244), (17, -8, 115)]
[(-15216, 3757, -5244), (17, -8, 115)]
[(-15164, 3755, -5318), (83, -32, 64)]
[(-15164, 3755, -5318), (83, -32, 64)]
[(-15164, 3755, -5318), (83, -32, 64)]
[(-15164, 3755, -5318), (83, -32, 64)]
[(-15164, 3755, -5318), (83, -32, 64)]
[(-15164, 3755, -5318), (83, -32, 64)]
[(-15134, 3754, -5334), (30, -7, 70)]
[(-15134, 3754, -5334), (30, -7, 70)]
[(-15134, 3754, -5334), (30, -7, 70)]
[(-15134, 3754, -5334), (30, -7, 70)]
[(-15134, 3754, -5334), (30, -7, 70)]
[(-15111, 3739, -5333), (59, 28, 59)]
[(-15111, 3739, -5333), (59, 28, 59)]
[(-15111, 3739, -5333), (59, 28, 59)]
[(-15111, 3739, -5333), (59, 28, 59)]
[(-15111, 3739, -5333), (59, 28, 59)]
[(-15111, 3739, -5333), (59, 28, 59)]
[(-15111, 3739, -5333), (59, 28, 59)]
[(-15111, 3739, -5333), (59, 28, 59)]
[(-15103, 3728, -5323), (-30, 55, 33)]
[(-15103, 3728, -5323), (-30, 55, 33)]
[(-15103, 3728, -5323), (-30, 55, 33)]
[(-15103, 3728, -5323), (-30, 55, 33)]
[(-15108, 3731, -5319), (-27, 73, 53)]
[(-15108, 3731, -5319), (-27, 73, 53)]
[(-15108, 3731, -5319), (-27, 73, 53)]
[(-15108, 3731, -5319), (-27, 73, 53)]
[(-15110, 3756, -5324), (-85, 126, 46)]
[(-15110, 3756, -5324), (-85, 126, 46)]
[(-15110, 3756, -5324), (-85, 126, 46)]
[(-15110, 3756, -5324), (-85, 126, 46)]
[(-15110, 3756, -5324), (-85, 126, 46)]
[(-15110, 3756, -5324), (-85, 126, 46)]
[(-15110, 3756, -5324), (-85, 126, 46)]
[(-15110, 3756, -5324), (-85, 126, 46)]
[(-15106, 3744, -5324), (-87, 101, 34)]
[(-15106, 3744, -5324), (-87, 101, 34)]
[(-15106, 3744, -5324), (-87, 101, 34)]
[(-15106, 3744, -5324), (-87, 101, 34)]
[(-15106, 3744, -5324), (-87, 101, 34)]
[(-15111, 3740, -5323), (-103, 106, 30)]
[(-15111, 3740, -5323), (-103, 106, 30)]
[(-15111, 3740, -5323), (-103, 106, 30)]
[(-15111, 3740, -5323), (-103, 106, 30)]
[(-15111, 3740, -5323), (-103, 106, 30)]
[(-15127, 3728, -5296), (-100, 106, 41)]
[(-15127, 3728, -5296), (-100, 106, 41)]
