[(-14540, 6734, -3764), (-155, 498, -1)]
[(-14531, 6745, -3818), (-120, 524, -2)]
[(-14506, 6735, -3850), (-126, 557, -42)]
[(-14506, 6735, -3850), (-126, 557, -42)]
[(-14506, 6735, -3850), (-126, 557, -42)]
[(-14506, 6735, -3850), (-126, 557, -42)]
[(-14506, 6735, -3850), (-126, 557, -42)]
[(-14506, 6735, -3850), (-126, 557, -42)]
[(-14520, 6723, -3876), (-175, 584, -63)]
[(-14520, 6723, -3876), (-175, 584, -63)]
[(-14520, 6723, -3876), (-175, 584, -63)]
[(-14520, 6723, -3876), (-175, 584, -63)]
[(-14520, 6723, -3876), (-175, 584, -63)]
[(-14520, 6723, -3876), (-175, 584, -63)]
[(-14520, 6723, -3876), (-175, 584, -63)]
[(-14517, 6734, -3884), (-110, 641, -105)]
[(-14517, 6734, -3884), (-110, 641, -105)]
[(-14517, 6734, -3884), (-110, 641, -105)]
[(-14517, 6734, -3884), (-110, 641, -105)]
[(-14517, 6734, -3884), (-110, 641, -105)]
[(-14512, 6716, -3925), (-10, 604, -116)]
[(-14512, 6716, -3925), (-10, 604, -116)]
[(-14512, 6716, -3925), (-10, 604, -116)]
[(-14512, 6716, -3925), (-10, 604, -116)]
[(-14512, 6716, -3925), (-10, 604, -116)]
[(-14512, 6716, -3925), (-10, 604, -116)]
[(-14526, 6683, -3947), (-93, 450, -78)]
[(-14526, 6683, -3947), (-93, 450, -78)]
[(-14526, 6683, -3947), (-93, 450, -78)]
[(-14526, 6683, -3947), (-93, 450, -78)]
[(-14526, 6683, -3947), (-93, 450, -78)]
[(-14526, 6683, -3947), (-93, 450, -78)]
[(-14526, 6683, -3947), (-93, 450, -78)]
[(-14518, 6706, -3937), (-118, 415, -71)]
[(-14518, 6706, -3937), (-118, 415, -71)]
[(-14518, 6706, -3937), (-118, 415, -71)]
[(-14518, 6706, -3937), (-118, 415, -71)]
[(-14518, 6706, -3937), (-118, 415, -71)]
[(-14516, 6718, -3924), (-183, 391, -37)]
[(-14516, 6718, -3924), (-183, 391, -37)]
[(-14516, 6718, -3924), (-183, 391, -37)]
[(-14516, 6718, -3924), (-183, 391, -37)]
[(-14516, 6718, -3924), (-183, 391, -37)]
[(-14516, 6718, -3924), (-183, 391, -37)]
[(-14489, 6719, -3887), (-220, 422, 0)]
[(-14489, 6719, -3887), (-220, 422, 0)]
[(-14489, 6719, -3887), (-220, 422, 0)]
[(-14489, 6719, -3887), (-220, 422, 0)]
[(-14489, 6719, -3887), (-220, 422, 0)]
[(-14489, 6719, -3887), (-220, 422, 0)]
[(-14489, 6719, -3887), (-220, 422, 0)]
[(-14514, 6708, -3869), (-58, 367, 50)]
[(-14514, 6708, -3869), (-58, 367, 50)]
[(-14514, 6708, -3869), (-58, 367, 50)]
[(-14514, 6708, -3869), (-58, 367, 50)]
[(-14514, 6708, -3869), (-58, 367, 50)]
[(-14492, 6736, -3853), (-180, 375, 36)]
[(-14492, 6736, -3853), (-180, 375, 36)]
[(-14492, 6736, -3853), (-180, 375, 36)]
[(-14492, 6736, -3853), (-180, 375, 36)]
[(-14492, 6736, -3853), (-180, 375, 36)]
[(-14498, 6728, -3821), (-232, 358, 68)]
[(-14498, 6728, -3821), (-232, 358, 68)]
[(-14498, 6728, -3821), (-232, 358, 68)]
[(-14498, 6728, -3821), (-232, 358, 68)]
[(-14498, 6728, -3821), (-232, 358, 68)]
[(-14498, 6728, -3821), (-232, 358, 68)]
[(-14498, 6728, -3821), (-232, 358, 68)]
[(-14492, 6722, -3810), (-265, 354, 51)]
[(-14492, 6722, -3810), (-265, 354, 51)]
[(-14492, 6722, -3810), (-265, 354, 51)]
[(-14492, 6722, -3810), (-265, 354, 51)]
[(-14492, 6722, -3810), (-265, 354, 51)]
[(-14518, 6698, -3800), (-190, 323, 59)]
[(-14518, 6698, -3800), (-190, 323, 59)]
[(-14518, 6698, -3800), (-190, 323, 59)]
[(-14518, 6698, -3800), (-190, 323, 59)]
[(-14518, 6698, -3800), (-190, 323, 59)]
[(-14518, 6698, -3800), (-190, 323, 59)]
[(-14508, 6684, -3788), (-237, 356, 43)]
[(-14508, 6684, -3788), (-237, 356, 43)]
[(-14508, 6684, -3788), (-237, 356, 43)]
[(-14508, 6684, -3788), (-237, 356, 43)]
[(-14508, 6684, -3788), (-237, 356, 43)]
