[(-14022, 7542, -4239), (-88, 174, -9)]
[(-14040, 7525, -4267), (-221, 350, -84)]
[(-14040, 7525, -4267), (-221, 350, -84)]
[(-14040, 7525, -4267), (-221, 350, -84)]
[(-14040, 7525, -4267), (-221, 350, -84)]
[(-14040, 7525, -4267), (-221, 350, -84)]
[(-14040, 7525, -4267), (-221, 350, -84)]
[(-14058, 7514, -4340), (-170, 274, -117)]
[(-14058, 7514, -4340), (-170, 274, -117)]
[(-14058, 7514, -4340), (-170, 274, -117)]
[(-14058, 7514, -4340), (-170, 274, -117)]
[(-14058, 7514, -4340), (-170, 274, -117)]
[(-14058, 7514, -4340), (-170, 274, -117)]
[(-14077, 7519, -4334), (-20, -50, 5)]
[(-14077, 7519, -4334), (-20, -50, 5)]
[(-14077, 7519, -4334), (-20, -50, 5)]
[(-14077, 7519, -4334), (-20, -50, 5)]
[(-14077, 7519, -4334), (-20, -50, 5)]
[(-14088, 7529, -4283), (72, -94, 51)]
[(-14088, 7529, -4283), (72, -94, 51)]
[(-14088, 7529, -4283), (72, -94, 51)]
[(-14088, 7529, -4283), (72, -94, 51)]
[(-14088, 7529, -4283), (72, -94, 51)]
[(-14088, 7529, -4283), (72, -94, 51)]
[(-14088, 7529, -4283), (72, -94, 51)]
[(-14072, 7538, -4284), (102, -55, 45)]
[(-14072, 7538, -4284), (102, -55, 45)]
[(-14072, 7538, -4284), (102, -55, 45)]
[(-14072, 7538, -4284), (102, -55, 45)]
[(-14072, 7538, -4284), (102, -55, 45)]
[(-14072, 7538, -4284), (102, -55, 45)]
[(-14066, 7528, -4280), (147, -68, 56)]
[(-14066, 7528, -4280), (147, -68, 56)]
[(-14066, 7528, -4280), (147, -68, 56)]
[(-14066, 7528, -4280), (147, -68, 56)]
[(-14066, 7528, -4280), (147, -68, 56)]
[(-14059, 7554, -4263), (81, -13, 21)]
[(-14059, 7554, -4263), (81, -13, 21)]
[(-14059, 7554, -4263), (81, -13, 21)]
[(-14059, 7554, -4263), (81, -13, 21)]
[(-14059, 7554, -4263), (81, -13, 21)]
[(-14059, 7554, -4263), (81, -13, 21)]
[(-14059, 7554, -4263), (81, -13, 21)]
[(-14073, 7567, -4263), (24, 43, 24)]
[(-14073, 7567, -4263), (24, 43, 24)]
[(-14073, 7567, -4263), (24, 43, 24)]
[(-14073, 7567, -4263), (24, 43, 24)]
[(-14073, 7567, -4263), (24, 43, 24)]
[(-14073, 7567, -4263), (24, 43, 24)]
[(-14072, 7552, -4216), (-113, 50, 30)]
[(-14072, 7552, -4216), (-113, 50, 30)]
[(-14072, 7552, -4216), (-113, 50, 30)]
[(-14072, 7552, -4216), (-113, 50, 30)]
[(-14072, 7552, -4216), (-113, 50, 30)]
[(-14072, 7552, -4216), (-113, 50, 30)]
[(-14072, 7552, -4216), (-113, 50, 30)]
[(-14078, 7550, -4231), (-180, 133, 12)]
[(-14078, 7550, -4231), (-180, 133, 12)]
[(-14078, 7550, -4231), (-180, 133, 12)]
[(-14078, 7550, -4231), (-180, 133, 12)]
[(-14078, 7550, -4231), (-180, 133, 12)]
[(-14085, 7528, -4213), (-140, 149, 18)]
[(-14085, 7528, -4213), (-140, 149, 18)]
[(-14085, 7528, -4213), (-140, 149, 18)]
[(-14085, 7528, -4213), (-140, 149, 18)]
[(-14085, 7528, -4213), (-140, 149, 18)]
[(-14085, 7528, -4213), (-140, 149, 18)]
[(-14071, 7508, -4190), (-121, 180, 13)]
[(-14071, 7508, -4190), (-121, 180, 13)]
[(-14071, 7508, -4190), (-121, 180, 13)]
[(-14071, 7508, -4190), (-121, 180, 13)]
[(-14071, 7508, -4190), (-121, 180, 13)]
[(-14065, 7516, -4216), (-81, 179, 24)]
[(-14065, 7516, -4216), (-81, 179, 24)]
[(-14065, 7516, -4216), (-81, 179, 24)]
[(-14065, 7516, -4216), (-81, 179, 24)]
[(-14065, 7516, -4216), (-81, 179, 24)]
[(-14065, 7516, -4216), (-81, 179, 24)]
[(-14060, 7519, -4228), (-84, 184, 26)]
[(-14060, 7519, -4228), (-84, 184, 26)]
[(-14060, 7519, -4228), (-84, 184, 26)]
[(-14060, 7519, -4228), (-84, 184, 26)]
[(-14060, 7519, -4228), (-84, 184, 26)]
[(-14060, 7519, -4228), (-84, 184, 26)]
[(-14046, 7532, -4206), (-113, 193, 14)]
[(-14046, 7532, -4206), (-113, 193, 14)]
[(-14046, 7532, -4206), (-113, 193, 14)]
[(-14046, 7532, -4206), (-113, 193, 14)]
[(-14046, 7532, -4206), (-113, 193, 14)]
[(-14046, 7532, -4206), (-113, 193, 14)]
[(-14046, 7532, -4206), (-113, 193, 14)]
[(-14040, 7540, -4216), (-114, 191, 9)]
[(-14040, 7540, -4216), (-114, 191, 9)]
[(-14040, 7540, -4216), (-114, 191, 9)]
[(-14036, 7540, -4211), (-105, 193, 8)]
[(-14036, 7540, -4211), (-105, 193, 8)]
[(-14036, 7540, -4211), (-105, 193, 8)]
[(-14036, 7540, -4211), (-105, 193, 8)]
[(-14036, 7540, -4211), (-105, 193, 8)]
[(-14036, 7540, -4211), (-105, 193, 8)]
[(-14036, 7540, -4211), (-105, 193, 8)]
[(-14036, 7540, -4211), (-105, 193, 8)]
[(-14000, 7531, -4220), (-94, 192, 18)]
