[(-13884, 7718, -4461), (-52, 83, 7)]
[(-13881, 7712, -4510), (-87, 113, -16)]
[(-13881, 7712, -4510), (-87, 113, -16)]
[(-13881, 7712, -4510), (-87, 113, -16)]
[(-13881, 7712, -4510), (-87, 113, -16)]
[(-13916, 7700, -4504), (-101, 83, -12)]
[(-13916, 7700, -4504), (-101, 83, -12)]
[(-13916, 7700, -4504), (-101, 83, -12)]
[(-13916, 7700, -4504), (-101, 83, -12)]
[(-13916, 7700, -4504), (-101, 83, -12)]
[(-13924, 7669, -4452), (-103, 117, -30)]
[(-13924, 7669, -4452), (-103, 117, -30)]
[(-13924, 7669, -4452), (-103, 117, -30)]
[(-13924, 7669, -4452), (-103, 117, -30)]
[(-13924, 7669, -4452), (-103, 117, -30)]
[(-13924, 7669, -4452), (-103, 117, -30)]
[(-13924, 7669, -4452), (-103, 117, -30)]
[(-13924, 7669, -4452), (-103, 117, -30)]
[(-13959, 7665, -4408), (-46, 39, -3)]
[(-13959, 7665, -4408), (-46, 39, -3)]
[(-13959, 7665, -4408), (-46, 39, -3)]
[(-13959, 7665, -4408), (-46, 39, -3)]
[(-13959, 7665, -4408), (-46, 39, -3)]
[(-13932, 7622, -4404), (-15, 84, 24)]
[(-13932, 7622, -4404), (-15, 84, 24)]
[(-13932, 7622, -4404), (-15, 84, 24)]
[(-13932, 7622, -4404), (-15, 84, 24)]
[(-13932, 7622, -4404), (-15, 84, 24)]
[(-13940, 7588, -4380), (-35, 124, 14)]
[(-13940, 7588, -4380), (-35, 124, 14)]
[(-13940, 7588, -4380), (-35, 124, 14)]
[(-13940, 7588, -4380), (-35, 124, 14)]
[(-13940, 7588, -4380), (-35, 124, 14)]
[(-13940, 7588, -4380), (-35, 124, 14)]
[(-13940, 7588, -4380), (-35, 124, 14)]
[(-13940, 7588, -4380), (-35, 124, 14)]
[(-13940, 7580, -4361), (77, 68, 37)]
[(-13940, 7580, -4361), (77, 68, 37)]
[(-13940, 7580, -4361), (77, 68, 37)]
[(-13940, 7580, -4361), (77, 68, 37)]
[(-13940, 7580, -4361), (77, 68, 37)]
[(-13960, 7585, -4342), (129, 35, 55)]
[(-13960, 7585, -4342), (129, 35, 55)]
[(-13960, 7585, -4342), (129, 35, 55)]
[(-13960, 7585, -4342), (129, 35, 55)]
[(-13960, 7585, -4342), (129, 35, 55)]
[(-13954, 7604, -4342), (102, 73, 46)]
[(-13954, 7604, -4342), (102, 73, 46)]
[(-13954, 7604, -4342), (102, 73, 46)]
[(-13954, 7604, -4342), (102, 73, 46)]
[(-13954, 7604, -4342), (102, 73, 46)]
[(-13954, 7604, -4342), (102, 73, 46)]
[(-13954, 7604, -4342), (102, 73, 46)]
[(-13954, 7604, -4342), (102, 73, 46)]
[(-13961, 7622, -4311), (69, 69, 50)]
[(-13961, 7622, -4311), (69, 69, 50)]
[(-13961, 7622, -4311), (69, 69, 50)]
[(-13961, 7622, -4311), (69, 69, 50)]
[(-13961, 7622, -4311), (69, 69, 50)]
[(-13980, 7614, -4288), (-4, 132, 49)]
[(-13980, 7614, -4288), (-4, 132, 49)]
[(-13980, 7614, -4288), (-4, 132, 49)]
[(-13980, 7614, -4288), (-4, 132, 49)]
[(-13980, 7614, -4288), (-4, 132, 49)]
[(-13946, 7632, -4261), (-145, 232, 30)]
[(-13946, 7632, -4261), (-145, 232, 30)]
[(-13946, 7632, -4261), (-145, 232, 30)]
[(-13946, 7632, -4261), (-145, 232, 30)]
[(-13946, 7632, -4261), (-145, 232, 30)]
[(-13946, 7632, -4261), (-145, 232, 30)]
[(-13946, 7632, -4261), (-145, 232, 30)]
[(-13946, 7632, -4261), (-145, 232, 30)]
[(-13993, 7608, -4226), (-179, 309, 37)]
[(-13993, 7608, -4226), (-179, 309, 37)]
[(-13993, 7608, -4226), (-179, 309, 37)]
[(-13993, 7608, -4226), (-179, 309, 37)]
[(-13993, 7608, -4226), (-179, 309, 37)]
[(-13993, 7608, -4226), (-179, 309, 37)]
[(-13993, 7608, -4226), (-179, 309, 37)]
[(-13978, 7609, -4244), (-138, 310, 57)]
[(-13978, 7609, -4244), (-138, 310, 57)]
[(-13978, 7609, -4244), (-138, 310, 57)]
[(-13957, 7624, -4260), (-139, 285, 53)]
[(-13957, 7624, -4260), (-139, 285, 53)]
[(-13957, 7624, -4260), (-139, 285, 53)]
[(-13957, 7624, -4260), (-139, 285, 53)]
[(-13952, 7640, -4259), (-126, 277, 47)]
[(-13952, 7640, -4259), (-126, 277, 47)]
[(-13952, 7640, -4259), (-126, 277, 47)]
[(-13952, 7640, -4259), (-126, 277, 47)]
[(-13952, 7640, -4259), (-126, 277, 47)]
[(-13952, 7640, -4259), (-126, 277, 47)]
[(-13952, 7640, -4259), (-126, 277, 47)]
[(-13945, 7620, -4265), (-115, 255, 38)]
[(-13945, 7620, -4265), (-115, 255, 38)]
[(-13945, 7620, -4265), (-115, 255, 38)]
[(-13945, 7620, -4265), (-115, 255, 38)]
[(-13945, 7620, -4265), (-115, 255, 38)]
[(-13945, 7620, -4265), (-115, 255, 38)]
[(-13959, 7650, -4252), (-91, 264, 27)]
[(-13959, 7650, -4252), (-91, 264, 27)]
[(-13959, 7650, -4252), (-91, 264, 27)]
[(-13959, 7650, -4252), (-91, 264, 27)]
[(-13959, 7650, -4252), (-91, 264, 27)]
[(-13956, 7656, -4266), (-85, 239, 19)]
[(-13956, 7656, -4266), (-85, 239, 19)]
[(-13956, 7656, -4266), (-85, 239, 19)]
