[(-14239, 6516, -5242), (-73, 208, 51)]
[(-14275, 6509, -5254), (-78, 179, 46)]
[(-14275, 6509, -5254), (-78, 179, 46)]
[(-14267, 6505, -5267), (-140, 145, 8)]
[(-14267, 6505, -5267), (-140, 145, 8)]
[(-14267, 6505, -5267), (-140, 145, 8)]
[(-14267, 6505, -5267), (-140, 145, 8)]
[(-14267, 6505, -5267), (-140, 145, 8)]
[(-14267, 6505, -5267), (-140, 145, 8)]
[(-14267, 6505, -5267), (-140, 145, 8)]
[(-14267, 6505, -5267), (-140, 145, 8)]
[(-14247, 6484, -5246), (40, 124, 50)]
[(-14247, 6484, -5246), (40, 124, 50)]
[(-14247, 6484, -5246), (40, 124, 50)]
[(-14247, 6484, -5246), (40, 124, 50)]
[(-14247, 6484, -5246), (40, 124, 50)]
[(-14257, 6504, -5245), (378, -92, 22)]
[(-14257, 6504, -5245), (378, -92, 22)]
[(-14257, 6504, -5245), (378, -92, 22)]
[(-14257, 6504, -5245), (378, -92, 22)]
[(-14257, 6504, -5245), (378, -92, 22)]
[(-14284, 6444, -5227), (291, -62, 2)]
[(-14284, 6444, -5227), (291, -62, 2)]
[(-14284, 6444, -5227), (291, -62, 2)]
[(-14284, 6444, -5227), (291, -62, 2)]
[(-14284, 6444, -5227), (291, -62, 2)]
[(-14284, 6444, -5227), (291, -62, 2)]
[(-14298, 6431, -5220), (244, -36, 16)]
[(-14298, 6431, -5220), (244, -36, 16)]
[(-14298, 6431, -5220), (244, -36, 16)]
[(-14298, 6431, -5220), (244, -36, 16)]
[(-14298, 6431, -5220), (244, -36, 16)]
[(-14298, 6431, -5220), (244, -36, 16)]
[(-14298, 6431, -5220), (244, -36, 16)]
[(-14304, 6477, -5300), (-679, 593, 94)]
[(-14304, 6477, -5300), (-679, 593, 94)]
[(-14304, 6477, -5300), (-679, 593, 94)]
[(-14304, 6477, -5300), (-679, 593, 94)]
[(-14304, 6477, -5300), (-679, 593, 94)]
[(-14220, 6477, -5259), (-578, 455, 4)]
[(-14220, 6477, -5259), (-578, 455, 4)]
[(-14220, 6477, -5259), (-578, 455, 4)]
[(-14220, 6477, -5259), (-578, 455, 4)]
[(-14220, 6477, -5259), (-578, 455, 4)]
[(-14220, 6477, -5259), (-578, 455, 4)]
[(-14248, 6469, -5264), (-531, 396, -7)]
[(-14248, 6469, -5264), (-531, 396, -7)]
[(-14248, 6469, -5264), (-531, 396, -7)]
[(-14248, 6469, -5264), (-531, 396, -7)]
[(-14248, 6469, -5264), (-531, 396, -7)]
[(-14248, 6469, -5264), (-531, 396, -7)]
[(-14248, 6469, -5264), (-531, 396, -7)]
[(-14266, 6472, -5263), (-445, 352, -6)]
[(-14266, 6472, -5263), (-445, 352, -6)]
[(-14266, 6472, -5263), (-445, 352, -6)]
[(-14266, 6472, -5263), (-445, 352, -6)]
[(-14277, 6484, -5262), (-370, 323, 17)]
[(-14277, 6484, -5262), (-370, 323, 17)]
[(-14277, 6484, -5262), (-370, 323, 17)]
[(-14277, 6484, -5262), (-370, 323, 17)]
[(-14277, 6484, -5262), (-370, 323, 17)]
[(-14277, 6484, -5262), (-370, 323, 17)]
[(-14295, 6501, -5268), (-425, 279, -4)]
[(-14295, 6501, -5268), (-425, 279, -4)]
[(-14295, 6501, -5268), (-425, 279, -4)]
[(-14295, 6501, -5268), (-425, 279, -4)]
[(-14295, 6501, -5268), (-425, 279, -4)]
[(-14295, 6501, -5268), (-425, 279, -4)]
[(-14295, 6501, -5268), (-425, 279, -4)]
[(-14267, 6481, -5244), (-344, 242, -2)]
[(-14267, 6481, -5244), (-344, 242, -2)]
[(-14267, 6481, -5244), (-344, 242, -2)]
[(-14267, 6481, -5244), (-344, 242, -2)]
[(-14267, 6481, -5244), (-344, 242, -2)]
[(-14294, 6466, -5207), (-145, 134, -34)]
[(-14294, 6466, -5207), (-145, 134, -34)]
[(-14294, 6466, -5207), (-145, 134, -34)]
[(-14294, 6466, -5207), (-145, 134, -34)]
[(-14294, 6466, -5207), (-145, 134, -34)]
