[(-15177, 3700, -4958), (-166, 335, 23)]
[(-15184, 3708, -4998), (-300, 361, 28)]
[(-15178, 3712, -4984), (-520, 393, 83)]
[(-15178, 3712, -4984), (-520, 393, 83)]
[(-15178, 3712, -4984), (-520, 393, 83)]
[(-15194, 3703, -4945), (-433, 269, 64)]
[(-15194, 3703, -4945), (-433, 269, 64)]
[(-15194, 3703, -4945), (-433, 269, 64)]
[(-15194, 3703, -4945), (-433, 269, 64)]
[(-15194, 3703, -4945), (-433, 269, 64)]
[(-15194, 3703, -4945), (-433, 269, 64)]
[(-15194, 3703, -4945), (-433, 269, 64)]
[(-15194, 3703, -4945), (-433, 269, 64)]
[(-15188, 3708, -4922), (-414, 245, 51)]
[(-15188, 3708, -4922), (-414, 245, 51)]
[(-15188, 3708, -4922), (-414, 245, 51)]
[(-15188, 3708, -4922), (-414, 245, 51)]
[(-15188, 3708, -4922), (-414, 245, 51)]
[(-15199, 3728, -4884), (-361, 253, 49)]
[(-15199, 3728, -4884), (-361, 253, 49)]
[(-15199, 3728, -4884), (-361, 253, 49)]
[(-15199, 3728, -4884), (-361, 253, 49)]
[(-15199, 3728, -4884), (-361, 253, 49)]
[(-15199, 3728, -4884), (-361, 253, 49)]
[(-15185, 3755, -4852), (-284, 223, 39)]
[(-15185, 3755, -4852), (-284, 223, 39)]
[(-15185, 3755, -4852), (-284, 223, 39)]
[(-15185, 3755, -4852), (-284, 223, 39)]
[(-15185, 3755, -4852), (-284, 223, 39)]
[(-15185, 3755, -4852), (-284, 223, 39)]
[(-15185, 3755, -4852), (-284, 223, 39)]
[(-15197, 3756, -4830), (-317, 255, 49)]
[(-15197, 3756, -4830), (-317, 255, 49)]
[(-15197, 3756, -4830), (-317, 255, 49)]
[(-15197, 3756, -4830), (-317, 255, 49)]
[(-15197, 3756, -4830), (-317, 255, 49)]
[(-15202, 3763, -4817), (-265, 270, 57)]
[(-15202, 3763, -4817), (-265, 270, 57)]
[(-15202, 3763, -4817), (-265, 270, 57)]
[(-15202, 3763, -4817), (-265, 270, 57)]
[(-15202, 3763, -4817), (-265, 270, 57)]
[(-15202, 3763, -4817), (-265, 270, 57)]
[(-15202, 3790, -4832), (-240, 301, 77)]
[(-15202, 3790, -4832), (-240, 301, 77)]
[(-15202, 3790, -4832), (-240, 301, 77)]
[(-15202, 3790, -4832), (-240, 301, 77)]
[(-15202, 3790, -4832), (-240, 301, 77)]
[(-15202, 3790, -4832), (-240, 301, 77)]
[(-15202, 3790, -4832), (-240, 301, 77)]
[(-15195, 3795, -4834), (-239, 291, 61)]
[(-15195, 3795, -4834), (-239, 291, 61)]
[(-15195, 3795, -4834), (-239, 291, 61)]
[(-15195, 3795, -4834), (-239, 291, 61)]
[(-15195, 3795, -4834), (-239, 291, 61)]
[(-15185, 3806, -4842), (-247, 304, 63)]
[(-15185, 3806, -4842), (-247, 304, 63)]
[(-15185, 3806, -4842), (-247, 304, 63)]
[(-15185, 3806, -4842), (-247, 304, 63)]
[(-15185, 3806, -4842), (-247, 304, 63)]
[(-15185, 3806, -4842), (-247, 304, 63)]
[(-15185, 3806, -4842), (-247, 304, 63)]
[(-15210, 3828, -4850), (-172, 283, 42)]
[(-15210, 3828, -4850), (-172, 283, 42)]
[(-15210, 3828, -4850), (-172, 283, 42)]
[(-15210, 3828, -4850), (-172, 283, 42)]
[(-15210, 3828, -4850), (-172, 283, 42)]
[(-15210, 3828, -4850), (-172, 283, 42)]
[(-15178, 3829, -4884), (-192, 279, 31)]
[(-15178, 3829, -4884), (-192, 279, 31)]
[(-15178, 3829, -4884), (-192, 279, 31)]
[(-15178, 3829, -4884), (-192, 279, 31)]
[(-15178, 3829, -4884), (-192, 279, 31)]
[(-15162, 3836, -4863), (-187, 284, 26)]
[(-15162, 3836, -4863), (-187, 284, 26)]
[(-15162, 3836, -4863), (-187, 284, 26)]
[(-15162, 3836, -4863), (-187, 284, 26)]
[(-15162, 3836, -4863), (-187, 284, 26)]
