[(-15247, 3594, -4862), (-165, 290, 19)]
[(-15256, 3593, -4860), (-153, 285, 14)]
[(-15256, 3593, -4860), (-153, 285, 14)]
[(-15256, 3593, -4860), (-153, 285, 14)]
[(-15276, 3585, -4855), (-102, 283, -3)]
[(-15276, 3585, -4855), (-102, 283, -3)]
[(-15276, 3585, -4855), (-102, 283, -3)]
[(-15276, 3585, -4855), (-102, 283, -3)]
[(-15276, 3585, -4855), (-102, 283, -3)]
[(-15260, 3572, -4857), (-90, 278, -5)]
[(-15260, 3572, -4857), (-90, 278, -5)]
[(-15260, 3572, -4857), (-90, 278, -5)]
[(-15260, 3572, -4857), (-90, 278, -5)]
[(-15260, 3572, -4857), (-90, 278, -5)]
[(-15260, 3572, -4857), (-90, 278, -5)]
[(-15260, 3572, -4857), (-90, 278, -5)]
[(-15287, 3559, -4884), (-156, 331, -4)]
[(-15287, 3559, -4884), (-156, 331, -4)]
[(-15287, 3559, -4884), (-156, 331, -4)]
[(-15287, 3559, -4884), (-156, 331, -4)]
[(-15287, 3559, -4884), (-156, 331, -4)]
[(-15287, 3559, -4884), (-156, 331, -4)]
[(-15309, 3570, -4920), (-194, 335, 5)]
[(-15309, 3570, -4920), (-194, 335, 5)]
[(-15309, 3570, -4920), (-194, 335, 5)]
[(-15309, 3570, -4920), (-194, 335, 5)]
[(-15309, 3570, -4920), (-194, 335, 5)]
[(-15288, 3567, -4918), (-257, 392, 33)]
[(-15288, 3567, -4918), (-257, 392, 33)]
[(-15288, 3567, -4918), (-257, 392, 33)]
[(-15288, 3567, -4918), (-257, 392, 33)]
[(-15288, 3567, -4918), (-257, 392, 33)]
[(-15288, 3567, -4918), (-257, 392, 33)]
[(-15288, 3567, -4918), (-257, 392, 33)]
[(-15319, 3557, -4943), (-262, 372, 41)]
[(-15319, 3557, -4943), (-262, 372, 41)]
[(-15319, 3557, -4943), (-262, 372, 41)]
[(-15319, 3557, -4943), (-262, 372, 41)]
[(-15319, 3557, -4943), (-262, 372, 41)]
[(-15319, 3557, -4943), (-262, 372, 41)]
[(-15293, 3560, -4952), (-284, 354, 33)]
[(-15293, 3560, -4952), (-284, 354, 33)]
[(-15293, 3560, -4952), (-284, 354, 33)]
[(-15293, 3560, -4952), (-284, 354, 33)]
[(-15293, 3560, -4952), (-284, 354, 33)]
[(-15328, 3605, -4950), (-290, 375, 18)]
[(-15328, 3605, -4950), (-290, 375, 18)]
[(-15328, 3605, -4950), (-290, 375, 18)]
[(-15328, 3605, -4950), (-290, 375, 18)]
[(-15328, 3605, -4950), (-290, 375, 18)]
[(-15328, 3605, -4950), (-290, 375, 18)]
[(-15328, 3605, -4950), (-290, 375, 18)]
[(-15312, 3630, -4915), (-273, 334, 30)]
[(-15312, 3630, -4915), (-273, 334, 30)]
[(-15312, 3630, -4915), (-273, 334, 30)]
[(-15312, 3630, -4915), (-273, 334, 30)]
[(-15312, 3630, -4915), (-273, 334, 30)]
[(-15312, 3630, -4915), (-273, 334, 30)]
[(-15284, 3630, -4919), (-225, 299, 11)]
[(-15284, 3630, -4919), (-225, 299, 11)]
[(-15284, 3630, -4919), (-225, 299, 11)]
[(-15284, 3630, -4919), (-225, 299, 11)]
[(-15284, 3630, -4919), (-225, 299, 11)]
[(-15288, 3674, -4878), (-279, 266, 43)]
[(-15288, 3674, -4878), (-279, 266, 43)]
[(-15288, 3674, -4878), (-279, 266, 43)]
[(-15288, 3674, -4878), (-279, 266, 43)]
[(-15288, 3674, -4878), (-279, 266, 43)]
[(-15288, 3674, -4878), (-279, 266, 43)]
[(-15288, 3674, -4878), (-279, 266, 43)]
[(-15259, 3659, -4852), (-347, 280, 12)]
[(-15259, 3659, -4852), (-347, 280, 12)]
[(-15259, 3659, -4852), (-347, 280, 12)]
[(-15259, 3659, -4852), (-347, 280, 12)]
[(-15259, 3659, -4852), (-347, 280, 12)]
[(-15281, 3676, -4846), (-247, 282, -4)]
[(-15281, 3676, -4846), (-247, 282, -4)]
[(-15281, 3676, -4846), (-247, 282, -4)]
[(-15281, 3676, -4846), (-247, 282, -4)]
[(-15281, 3676, -4846), (-247, 282, -4)]
[(-15276, 3659, -4882), (-273, 277, -38)]
[(-15276, 3659, -4882), (-273, 277, -38)]
[(-15276, 3659, -4882), (-273, 277, -38)]
[(-15276, 3659, -4882), (-273, 277, -38)]
[(-15276, 3659, -4882), (-273, 277, -38)]
[(-15276, 3659, -4882), (-273, 277, -38)]
[(-15276, 3659, -4882), (-273, 277, -38)]
[(-15275, 3646, -4866), (-237, 276, -36)]
[(-15275, 3646, -4866), (-237, 276, -36)]
[(-15275, 3646, -4866), (-237, 276, -36)]
[(-15275, 3646, -4866), (-237, 276, -36)]
[(-15275, 3646, -4866), (-237, 276, -36)]
[(-15275, 3646, -4866), (-237, 276, -36)]
[(-15302, 3653, -4860), (-175, 263, -25)]
[(-15302, 3653, -4860), (-175, 263, -25)]
[(-15302, 3653, -4860), (-175, 263, -25)]
[(-15302, 3653, -4860), (-175, 263, -25)]
