accX,accY,accZ,gyrX,gyrY,gyrZ
-14650,3688,-6984,-170,136,-12
-14682,3700,-6904,-184,67,-21
-14682,3700,-6904,-184,67,-21
-14674,3712,-6900,372,407,116
-14674,3712,-6900,372,407,116
-14674,3712,-6900,372,407,116
-14674,3712,-6900,372,407,116
-14674,3712,-6900,372,407,116
-14674,3712,-6900,372,407,116
-14532,3698,-6931,153,264,11
-14532,3698,-6931,153,264,11
-14532,3698,-6931,153,264,11
-14532,3698,-6931,153,264,11
-14532,3698,-6931,153,264,11
-14590,3703,-6924,83,292,8
-14590,3703,-6924,83,292,8
-14590,3703,-6924,83,292,8
-14590,3703,-6924,83,292,8
-14590,3703,-6924,83,292,8
-14590,3703,-6924,83,292,8
-14590,3703,-6924,83,292,8
-14590,3703,-6924,83,292,8
-14609,3712,-6946,57,286,21
-14609,3712,-6946,57,286,21
-14609,3712,-6946,57,286,21
-14609,3712,-6946,57,286,21
-14609,3712,-6946,57,286,21
-14565,3730,-6969,45,267,23
-14565,3730,-6969,45,267,23
-14565,3730,-6969,45,267,23
-14565,3730,-6969,45,267,23
-14565,3730,-6969,45,267,23
-14588,3751,-7014,72,271,29
-14588,3751,-7014,72,271,29
-14588,3751,-7014,72,271,29
-14588,3751,-7014,72,271,29
-14588,3751,-7014,72,271,29
-14588,3751,-7014,72,271,29
-14588,3751,-7014,72,271,29
-14588,3751,-7014,72,271,29
-14631,3740,-6979,44,210,-12
-14631,3740,-6979,44,210,-12
-14631,3740,-6979,44,210,-12
-14631,3740,-6979,44,210,-12
-14668,3716,-6964,-24,198,-42
-14668,3716,-6964,-24,198,-42
-14668,3716,-6964,-24,198,-42
-14668,3716,-6964,-24,198,-42
-14668,3716,-6964,-24,198,-42
-14696,3692,-6931,-67,284,-12
-14696,3692,-6931,-67,284,-12
-14696,3692,-6931,-67,284,-12
-14696,3692,-6931,-67,284,-12
-14696,3692,-6931,-67,284,-12
-14696,3692,-6931,-67,284,-12
-14696,3692,-6931,-67,284,-12
-14663,3713,-6966,65,334,59
-14663,3713,-6966,65,334,59
-14663,3713,-6966,65,334,59
-14663,3713,-6966,65,334,59
-14663,3713,-6966,65,334,59
-14663,3713,-6966,65,334,59
-14646,3760,-7032,12,368,26
-14646,3760,-7032,12,368,26
-14646,3760,-7032,12,368,26
-14646,3760,-7032,12,368,26
-14646,3760,-7032,12,368,26
-14624,3726,-7065,-84,359,-47
