accX,accY,accZ,gyrX,gyrY,gyrZ
1372,16361,-528,-151,-1,19
1340,16344,-524,-140,10,-5
1340,16344,-524,-140,10,-5
1340,16344,-524,-140,10,-5
1340,16344,-524,-140,10,-5
1340,16344,-524,-140,10,-5
1340,16344,-524,-140,10,-5
1337,16328,-520,-119,4,-14
1337,16328,-520,-119,4,-14
1337,16328,-520,-119,4,-14
1337,16328,-520,-119,4,-14
1337,16328,-520,-119,4,-14
1337,16328,-520,-119,4,-14
1371,16355,-487,-143,-50,60
1371,16355,-487,-143,-50,60
1371,16355,-487,-143,-50,60
1379,16345,-504,-140,-88,71
1379,16345,-504,-140,-88,71
1386,16348,-503,-93,-165,91
1386,16348,-503,-93,-165,91
1386,16348,-503,-93,-165,91
1386,16348,-503,-93,-165,91
1394,16354,-534,-67,-271,115
1394,16354,-534,-67,-271,115
1394,16354,-534,-67,-271,115
1394,16354,-534,-67,-271,115
1394,16354,-534,-67,-271,115
1404,16329,-611,-126,-325,61
1404,16329,-611,-126,-325,61
1404,16329,-611,-126,-325,61
1404,16329,-611,-126,-325,61
1391,16313,-636,-157,-283,44
1391,16313,-636,-157,-283,44
1391,16313,-636,-157,-283,44
1391,16313,-636,-157,-283,44
1391,16313,-636,-157,-283,44
1367,16312,-606,-137,-229,70
1367,16312,-606,-137,-229,70
1367,16312,-606,-137,-229,70
1367,16312,-606,-137,-229,70
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1363,16326,-598,-163,-158,38
1325,16333,-416,-671,388,-171
1325,16333,-416,-671,388,-171
1329,16348,-442,-487,455,-68
1329,16348,-442,-487,455,-68
1329,16348,-442,-487,455,-68
1313,16357,-439,-357,206,-4
1313,16357,-439,-357,206,-4
1348,16338,-559,-215,27,84
1348,16338,-559,-215,27,84
1348,16338,-559,-215,27,84
1348,16338,-559,-215,27,84
1348,16338,-559,-215,27,84
1348,16338,-559,-215,27,84
1273,16359,-543,-184,28,110
1273,16359,-543,-184,28,110
1273,16359,-543,-184,28,110
1273,16359,-543,-184,28,110
1273,16359,-543,-184,28,110
1316,16360,-556,-193,238,37
1316,16360,-556,-193,238,37
1316,16360,-556,-193,238,37
1316,16360,-556,-193,238,37
1313,16370,-578,-187,285,9
1313,16370,-578,-187,285,9
1355,16365,-599,-104,366,62
1355,16365,-599,-104,366,62
1355,16365,-599,-104,366,62
1355,16365,-599,-104,366,62
1355,16365,-599,-104,366,62
1355,16365,-599,-104,366,62
1376,16365,-584,-93,354,53
1388,16358,-598,-83,307,40
1388,16358,-598,-83,307,40
1388,16358,-598,-83,307,40
1388,16358,-598,-83,307,40
1388,16358,-598,-83,307,40
1388,16358,-598,-83,307,40
1400,16349,-585,-101,266,14
1400,16349,-585,-101,266,14
1400,16349,-585,-101,266,14
1424,16323,-600,-147,242,22
1424,16323,-600,-147,242,22
