accX,accY,accZ,gyrX,gyrY,gyrZ
1512,16288,205,-177,218,16
1520,16289,215,-184,163,12
1560,16307,95,-20,-346,123
1560,16307,95,-20,-346,123
1560,16307,95,-20,-346,123
1572,16324,122,138,-918,243
1572,16324,122,138,-918,243
1572,16324,122,138,-918,243
1572,16324,122,138,-918,243
1572,16324,122,138,-918,243
1572,16324,122,138,-918,243
1604,16328,84,175,-1172,237
1604,16328,84,175,-1172,237
1604,16328,84,175,-1172,237
1604,16328,84,175,-1172,237
1604,16328,84,175,-1172,237
1660,16354,-16,109,-776,190
1660,16354,-16,109,-776,190
1660,16354,-16,109,-776,190
1660,16354,-16,109,-776,190
1717,16348,-61,65,-658,212
1717,16348,-61,65,-658,212
1717,16348,-61,65,-658,212
1712,16333,-66,22,-521,184
1712,16333,-66,22,-521,184
1737,16333,-77,3,-366,124
1737,16333,-77,3,-366,124
1737,16333,-77,3,-366,124
1737,16333,-77,3,-366,124
1718,16337,-121,-39,-178,88
1720,16348,-151,-26,-143,58
1720,16348,-151,-26,-143,58
1720,16348,-151,-26,-143,58
1720,16348,-151,-26,-143,58
1720,16348,-151,-26,-143,58
1720,16348,-151,-26,-143,58
1763,16347,-155,-26,-63,50
1763,16347,-155,-26,-63,50
1763,16347,-155,-26,-63,50
1763,16347,-155,-26,-63,50
1763,16347,-155,-26,-63,50
1738,16360,-148,-96,-59,43
1738,16360,-148,-96,-59,43
1756,16362,-156,-47,-169,103
1756,16362,-156,-47,-169,103
1756,16362,-156,-47,-169,103
1756,16362,-156,-47,-169,103
1760,16333,-128,21,-302,136
1760,16333,-128,21,-302,136
1760,16333,-128,21,-302,136
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1784,16330,-110,-10,-334,137
1791,16288,40,-610,328,-13
1836,16268,3,-474,122,18
1836,16268,3,-474,122,18
1831,16264,-120,-285,43,80
1831,16264,-120,-285,43,80
1831,16264,-120,-285,43,80
1831,16264,-120,-285,43,80
1751,16282,-102,-265,26,88
1751,16282,-102,-265,26,88
1771,16287,-120,-261,67,60
1748,16302,-141,-239,141,58
1748,16302,-141,-239,141,58
1748,16302,-141,-239,141,58
1748,16302,-141,-239,141,58
1724,16300,-120,-38,214,9
1724,16300,-120,-38,214,9
1724,16300,-120,-38,214,9
1724,16300,-120,-38,214,9
1737,16311,-176,-23,249,3
1756,16274,-194,-30,242,-11
1756,16274,-194,-30,242,-11
1756,16274,-194,-30,242,-11
1756,16274,-194,-30,242,-11
1764,16290,-226,-61,247,-14
1764,16290,-226,-61,247,-14
1764,16290,-226,-61,247,-14
1764,16290,-226,-61,247,-14
1771,16291,-225,-90,259,1
1811,16264,-206,-41,253,11
1811,16264,-206,-41,253,11
1811,16264,-206,-41,253,11
1811,16264,-206,-41,253,11
1836,16292,-173,-30,267,7
1836,16292,-173,-30,267,7
1836,16292,-173,-30,267,7
1836,16292,-173,-30,267,7
1836,16292,-173,-30,267,7
1799,16284,-175,-27,275,-66
1799,16284,-175,-27,275,-66
1799,16284,-175,-27,275,-66
1799,16284,-175,-27,275,-66
1799,16284,-175,-27,275,-66
1787,16280,-177,-59,283,-81
1787,16280,-177,-59,283,-81
1754,16266,-192,-93,230,-78
1754,16266,-192,-93,230,-78
1754,16266,-192,-93,230,-78
1724,16276,-161,-94,184,-74
1724,16276,-161,-94,184,-74
1694,16280,-180,-79,190,-54
1694,16280,-180,-79,190,-54
1694,16280,-180,-79,190,-54
1694,16280,-180,-79,190,-54
1686,16295,-168,-78,171,-24
1716,16295,-157,-78,174,-6
1716,16295,-157,-78,174,-6
1716,16295,-157,-78,174,-6
1716,16295,-157,-78,174,-6
1727,16305,-157,-75,159,0
1727,16305,-157,-75,159,0
1727,16305,-157,-75,159,0
1727,16305,-157,-75,159,0
1727,16305,-157,-75,159,0
1782,16320,-178,-62,183,19
