accX,accY,accZ,gyrX,gyrY,gyrZ
1400,16344,-191,-121,52,20
1428,16353,-169,-117,-19,66
1428,16353,-169,-117,-19,66
1428,16353,-169,-117,-19,66
1428,16353,-169,-117,-19,66
1423,16361,-178,-130,-31,52
1423,16361,-178,-130,-31,52
1423,16361,-178,-130,-31,52
1423,16361,-178,-130,-31,52
1432,16344,-158,-124,-7,35
1432,16344,-158,-124,-7,35
1432,16344,-158,-124,-7,35
1432,16344,-158,-124,-7,35
1432,16344,-158,-124,-7,35
1425,16330,-160,-193,41,49
1425,16330,-160,-193,41,49
1425,16330,-160,-193,41,49
1425,16330,-160,-193,41,49
1424,16333,-176,-170,26,15
1390,16339,-187,-173,32,3
1390,16339,-187,-173,32,3
1390,16339,-187,-173,32,3
1390,16339,-187,-173,32,3
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1397,16344,-175,-172,37,0
1410,16368,-192,-134,-195,54
1410,16368,-192,-134,-195,54
1410,16368,-192,-134,-195,54
1410,16368,-192,-134,-195,54
1407,16362,-208,-195,-44,7
1409,16371,-159,-157,-61,11
1409,16371,-159,-157,-61,11
1409,16371,-159,-157,-61,11
1409,16371,-159,-157,-61,11
1409,16371,-159,-157,-61,11
1409,16371,-159,-157,-61,11
1399,16355,-119,-168,-150,35
1399,16355,-119,-168,-150,35
1399,16355,-119,-168,-150,35
1488,16355,-89,78,-286,163
1488,16355,-89,78,-286,163
1488,16355,-89,78,-286,163
1488,16355,-89,78,-286,163
1484,16360,-118,53,-199,109
1484,16360,-118,53,-199,109
1480,16336,-79,6,-88,62
1480,16336,-79,6,-88,62
1480,16336,-79,6,-88,62
1480,16336,-79,6,-88,62
1480,16336,-79,6,-88,62
1480,16336,-79,6,-88,62
1480,16336,-79,6,-88,62
1452,16314,-109,-37,-8,32
1452,16314,-109,-37,-8,32
1431,16312,-138,110,28,7
1431,16312,-138,110,28,7
1431,16312,-138,110,28,7
1443,16325,-179,48,53,1
1443,16325,-179,48,53,1
1443,16325,-179,48,53,1
1443,16325,-179,48,53,1
1404,16328,-165,7,65,-42
1404,16328,-165,7,65,-42
1392,16327,-127,-13,94,-88
1392,16327,-127,-13,94,-88
1392,16327,-127,-13,94,-88
1393,16304,-166,42,124,-100
1393,16304,-166,42,124,-100
1393,16304,-166,42,124,-100
1393,16304,-166,42,124,-100
1369,16298,-154,31,127,-85
1369,16298,-154,31,127,-85
1370,16311,-155,7,124,-82
1370,16311,-155,7,124,-82
1370,16311,-155,7,124,-82
1372,16322,-161,-31,132,-80
1372,16322,-161,-31,132,-80
1372,16322,-161,-31,132,-80
1372,16322,-161,-31,132,-80
1352,16314,-165,-72,150,-69
1352,16314,-165,-72,150,-69
1334,16290,-173,-101,153,-59
1334,16290,-173,-101,153,-59
1334,16290,-173,-101,153,-59
1351,16310,-169,-117,151,-45
1351,16310,-169,-117,151,-45
1351,16310,-169,-117,151,-45
1351,16310,-169,-117,151,-45
1334,16331,-200,-127,169,-25
1334,16331,-200,-127,169,-25
