[(-15029, 5469, -3439), (-175, 398, -1)]
[(-15047, 5443, -3448), (-195, 384, 6)]
[(-15056, 5428, -3459), (-155, 353, 34)]
[(-15056, 5428, -3459), (-155, 353, 34)]
[(-15056, 5428, -3459), (-155, 353, 34)]
[(-15056, 5428, -3459), (-155, 353, 34)]
[(-15056, 5428, -3459), (-155, 353, 34)]
[(-15056, 5428, -3459), (-155, 353, 34)]
[(-15056, 5428, -3459), (-155, 353, 34)]
[(-15045, 5433, -3421), (-155, 265, 44)]
[(-15045, 5433, -3421), (-155, 265, 44)]
[(-15045, 5433, -3421), (-155, 265, 44)]
[(-15045, 5433, -3421), (-155, 265, 44)]
[(-15045, 5433, -3421), (-155, 265, 44)]
[(-15060, 5437, -3350), (-181, 208, 45)]
[(-15060, 5437, -3350), (-181, 208, 45)]
[(-15060, 5437, -3350), (-181, 208, 45)]
[(-15060, 5437, -3350), (-181, 208, 45)]
[(-15060, 5437, -3350), (-181, 208, 45)]
[(-15060, 5437, -3350), (-181, 208, 45)]
[(-15088, 5450, -3360), (-99, 198, 57)]
[(-15088, 5450, -3360), (-99, 198, 57)]
[(-15088, 5450, -3360), (-99, 198, 57)]
[(-15088, 5450, -3360), (-99, 198, 57)]
[(-15088, 5450, -3360), (-99, 198, 57)]
[(-15088, 5450, -3360), (-99, 198, 57)]
[(-15088, 5450, -3360), (-99, 198, 57)]
[(-15081, 5453, -3327), (-160, 239, 49)]
[(-15081, 5453, -3327), (-160, 239, 49)]
[(-15081, 5453, -3327), (-160, 239, 49)]
[(-15081, 5453, -3327), (-160, 239, 49)]
[(-15081, 5453, -3327), (-160, 239, 49)]
[(-15043, 5454, -3296), (-158, 275, 28)]
[(-15043, 5454, -3296), (-158, 275, 28)]
[(-15043, 5454, -3296), (-158, 275, 28)]
[(-15043, 5454, -3296), (-158, 275, 28)]
[(-15043, 5454, -3296), (-158, 275, 28)]
[(-15043, 5454, -3296), (-158, 275, 28)]
[(-15038, 5456, -3268), (-124, 297, 17)]
[(-15038, 5456, -3268), (-124, 297, 17)]
[(-15038, 5456, -3268), (-124, 297, 17)]
[(-15038, 5456, -3268), (-124, 297, 17)]
[(-15038, 5456, -3268), (-124, 297, 17)]
[(-15038, 5456, -3268), (-124, 297, 17)]
[(-15038, 5456, -3268), (-124, 297, 17)]
[(-15056, 5473, -3196), (-132, 314, 1)]
[(-15056, 5473, -3196), (-132, 314, 1)]
[(-15056, 5473, -3196), (-132, 314, 1)]
[(-15056, 5473, -3196), (-132, 314, 1)]
[(-15056, 5473, -3196), (-132, 314, 1)]
[(-15054, 5481, -3177), (-117, 349, 0)]
[(-15054, 5481, -3177), (-117, 349, 0)]
[(-15054, 5481, -3177), (-117, 349, 0)]
[(-15054, 5481, -3177), (-117, 349, 0)]
[(-15054, 5481, -3177), (-117, 349, 0)]
[(-15054, 5481, -3177), (-117, 349, 0)]
[(-15068, 5502, -3150), (-68, 348, -2)]
[(-15068, 5502, -3150), (-68, 348, -2)]
[(-15068, 5502, -3150), (-68, 348, -2)]
[(-15068, 5502, -3150), (-68, 348, -2)]
[(-15068, 5502, -3150), (-68, 348, -2)]
[(-15068, 5502, -3150), (-68, 348, -2)]
[(-15068, 5502, -3150), (-68, 348, -2)]
[(-15083, 5507, -3155), (-117, 359, -16)]
[(-15083, 5507, -3155), (-117, 359, -16)]
[(-15083, 5507, -3155), (-117, 359, -16)]
[(-15083, 5507, -3155), (-117, 359, -16)]
[(-15083, 5507, -3155), (-117, 359, -16)]
[(-15091, 5484, -3156), (-139, 371, -23)]
[(-15091, 5484, -3156), (-139, 371, -23)]
[(-15091, 5484, -3156), (-139, 371, -23)]
[(-15091, 5484, -3156), (-139, 371, -23)]
[(-15091, 5484, -3156), (-139, 371, -23)]
[(-15091, 5484, -3156), (-139, 371, -23)]
[(-15087, 5490, -3189), (-197, 375, -13)]
[(-15087, 5490, -3189), (-197, 375, -13)]
[(-15087, 5490, -3189), (-197, 375, -13)]
[(-15087, 5490, -3189), (-197, 375, -13)]
[(-15087, 5490, -3189), (-197, 375, -13)]
[(-15087, 5490, -3189), (-197, 375, -13)]
[(-15086, 5472, -3182), (-208, 385, -1)]
[(-15086, 5472, -3182), (-208, 385, -1)]
[(-15086, 5472, -3182), (-208, 385, -1)]
[(-15086, 5472, -3182), (-208, 385, -1)]
[(-15086, 5472, -3182), (-208, 385, -1)]
[(-15096, 5467, -3173), (-186, 390, 6)]
[(-15096, 5467, -3173), (-186, 390, 6)]
[(-15096, 5467, -3173), (-186, 390, 6)]
[(-15096, 5467, -3173), (-186, 390, 6)]
[(-15096, 5467, -3173), (-186, 390, 6)]
[(-15096, 5467, -3173), (-186, 390, 6)]
[(-15105, 5463, -3195), (-164, 383, 4)]
[(-15105, 5463, -3195), (-164, 383, 4)]
[(-15105, 5463, -3195), (-164, 383, 4)]
[(-15105, 5463, -3195), (-164, 383, 4)]
[(-15105, 5463, -3195), (-164, 383, 4)]
[(-15105, 5463, -3195), (-164, 383, 4)]
[(-15105, 5463, -3195), (-164, 383, 4)]
[(-15105, 5463, -3195), (-164, 383, 4)]
[(-15105, 5463, -3195), (-164, 383, 4)]
[(-15080, 5448, -3174), (-182, 385, 1)]
[(-15080, 5448, -3174), (-182, 385, 1)]
