[(-15006, 5533, -3282), (-282, 454, 26)]
[(-15033, 5525, -3360), (-273, 443, 27)]
[(-15033, 5525, -3360), (-273, 443, 27)]
[(-15033, 5525, -3360), (-273, 443, 27)]
[(-15033, 5525, -3360), (-273, 443, 27)]
[(-15033, 5525, -3360), (-273, 443, 27)]
[(-15033, 5525, -3360), (-273, 443, 27)]
[(-15033, 5525, -3360), (-273, 443, 27)]
[(-15042, 5519, -3348), (-264, 431, 28)]
[(-15042, 5519, -3348), (-264, 431, 28)]
[(-15042, 5519, -3348), (-264, 431, 28)]
[(-15042, 5519, -3348), (-264, 431, 28)]
[(-15042, 5519, -3348), (-264, 431, 28)]
[(-15034, 5510, -3315), (-213, 402, 32)]
[(-15034, 5510, -3315), (-213, 402, 32)]
[(-15034, 5510, -3315), (-213, 402, 32)]
[(-15034, 5510, -3315), (-213, 402, 32)]
[(-15034, 5510, -3315), (-213, 402, 32)]
[(-15034, 5510, -3315), (-213, 402, 32)]
[(-15034, 5527, -3288), (-158, 289, 30)]
[(-15034, 5527, -3288), (-158, 289, 30)]
[(-15034, 5527, -3288), (-158, 289, 30)]
[(-15034, 5527, -3288), (-158, 289, 30)]
[(-15034, 5527, -3288), (-158, 289, 30)]
[(-15034, 5527, -3288), (-158, 289, 30)]
[(-15034, 5527, -3288), (-158, 289, 30)]
[(-15102, 5568, -3275), (53, 122, 79)]
[(-15102, 5568, -3275), (53, 122, 79)]
[(-15102, 5568, -3275), (53, 122, 79)]
[(-15102, 5568, -3275), (53, 122, 79)]
[(-15102, 5568, -3275), (53, 122, 79)]
[(-15066, 5587, -3228), (46, 167, 69)]
[(-15066, 5587, -3228), (46, 167, 69)]
[(-15066, 5587, -3228), (46, 167, 69)]
[(-15066, 5587, -3228), (46, 167, 69)]
[(-15066, 5587, -3228), (46, 167, 69)]
[(-15066, 5587, -3228), (46, 167, 69)]
[(-15077, 5598, -3221), (27, 205, 35)]
[(-15077, 5598, -3221), (27, 205, 35)]
[(-15077, 5598, -3221), (27, 205, 35)]
[(-15077, 5598, -3221), (27, 205, 35)]
[(-15077, 5598, -3221), (27, 205, 35)]
[(-15077, 5598, -3221), (27, 205, 35)]
[(-15077, 5598, -3221), (27, 205, 35)]
[(-15068, 5591, -3201), (-59, 249, 27)]
[(-15068, 5591, -3201), (-59, 249, 27)]
[(-15068, 5591, -3201), (-59, 249, 27)]
[(-15068, 5591, -3201), (-59, 249, 27)]
[(-15068, 5591, -3201), (-59, 249, 27)]
[(-15050, 5584, -3168), (-72, 285, 49)]
[(-15050, 5584, -3168), (-72, 285, 49)]
[(-15050, 5584, -3168), (-72, 285, 49)]
[(-15050, 5584, -3168), (-72, 285, 49)]
[(-15050, 5584, -3168), (-72, 285, 49)]
[(-15050, 5584, -3168), (-72, 285, 49)]
[(-15049, 5604, -3152), (-94, 317, 78)]
[(-15049, 5604, -3152), (-94, 317, 78)]
[(-15049, 5604, -3152), (-94, 317, 78)]
[(-15049, 5604, -3152), (-94, 317, 78)]
[(-15049, 5604, -3152), (-94, 317, 78)]
[(-15049, 5604, -3152), (-94, 317, 78)]
[(-15080, 5588, -3116), (-35, 352, 113)]
[(-15080, 5588, -3116), (-35, 352, 113)]
[(-15080, 5588, -3116), (-35, 352, 113)]
[(-15080, 5588, -3116), (-35, 352, 113)]
[(-15080, 5588, -3116), (-35, 352, 113)]
[(-15071, 5623, -3101), (76, 344, 147)]
[(-15071, 5623, -3101), (76, 344, 147)]
[(-15071, 5623, -3101), (76, 344, 147)]
[(-15071, 5623, -3101), (76, 344, 147)]
[(-15071, 5623, -3101), (76, 344, 147)]
[(-15071, 5623, -3101), (76, 344, 147)]
[(-15009, 5684, -3121), (68, 362, 125)]
[(-15009, 5684, -3121), (68, 362, 125)]
[(-15009, 5684, -3121), (68, 362, 125)]
[(-15009, 5684, -3121), (68, 362, 125)]
[(-15009, 5684, -3121), (68, 362, 125)]
[(-15009, 5684, -3121), (68, 362, 125)]
[(-15009, 5684, -3121), (68, 362, 125)]
[(-15026, 5682, -3152), (92, 382, 66)]
[(-15026, 5682, -3152), (92, 382, 66)]
[(-15026, 5682, -3152), (92, 382, 66)]
[(-15026, 5682, -3152), (92, 382, 66)]
