[(-14244, 6977, -4434), (-151, 258, -55)]
[(-14258, 6989, -4433), (-54, 57, 50)]
[(-14258, 6989, -4433), (-54, 57, 50)]
[(-14274, 7004, -4412), (34, -236, 171)]
[(-14274, 7004, -4412), (34, -236, 171)]
[(-14274, 7004, -4412), (34, -236, 171)]
[(-14274, 7004, -4412), (34, -236, 171)]
[(-14274, 7004, -4412), (34, -236, 171)]
[(-14274, 7004, -4412), (34, -236, 171)]
[(-14276, 7064, -4392), (-26, -180, 164)]
[(-14276, 7064, -4392), (-26, -180, 164)]
[(-14276, 7064, -4392), (-26, -180, 164)]
[(-14276, 7064, -4392), (-26, -180, 164)]
[(-14276, 7064, -4392), (-26, -180, 164)]
[(-14285, 7070, -4343), (-19, -97, 105)]
[(-14285, 7070, -4343), (-19, -97, 105)]
[(-14285, 7070, -4343), (-19, -97, 105)]
[(-14285, 7070, -4343), (-19, -97, 105)]
[(-14285, 7070, -4343), (-19, -97, 105)]
[(-14285, 7070, -4343), (-19, -97, 105)]
[(-14285, 7070, -4343), (-19, -97, 105)]
[(-14290, 7084, -4296), (-9, -53, 82)]
[(-14290, 7084, -4296), (-9, -53, 82)]
[(-14290, 7084, -4296), (-9, -53, 82)]
[(-14290, 7084, -4296), (-9, -53, 82)]
[(-14290, 7084, -4296), (-9, -53, 82)]
[(-14290, 7084, -4296), (-9, -53, 82)]
[(-14270, 7109, -4258), (-30, 9, 63)]
[(-14270, 7109, -4258), (-30, 9, 63)]
[(-14270, 7109, -4258), (-30, 9, 63)]
[(-14270, 7109, -4258), (-30, 9, 63)]
[(-14270, 7109, -4258), (-30, 9, 63)]
[(-14265, 7108, -4269), (-40, 51, 59)]
[(-14265, 7108, -4269), (-40, 51, 59)]
[(-14265, 7108, -4269), (-40, 51, 59)]
[(-14265, 7108, -4269), (-40, 51, 59)]
[(-14265, 7108, -4269), (-40, 51, 59)]
[(-14265, 7108, -4269), (-40, 51, 59)]
[(-14248, 7110, -4280), (-58, 72, 65)]
[(-14248, 7110, -4280), (-58, 72, 65)]
[(-14248, 7110, -4280), (-58, 72, 65)]
[(-14248, 7110, -4280), (-58, 72, 65)]
[(-14248, 7110, -4280), (-58, 72, 65)]
[(-14248, 7110, -4280), (-58, 72, 65)]
[(-14248, 7110, -4280), (-58, 72, 65)]
[(-14275, 7125, -4272), (-94, 75, 76)]
[(-14275, 7125, -4272), (-94, 75, 76)]
[(-14275, 7125, -4272), (-94, 75, 76)]
[(-14275, 7125, -4272), (-94, 75, 76)]
[(-14275, 7125, -4272), (-94, 75, 76)]
[(-14252, 7122, -4224), (-126, 98, 60)]
[(-14252, 7122, -4224), (-126, 98, 60)]
[(-14252, 7122, -4224), (-126, 98, 60)]
[(-14252, 7122, -4224), (-126, 98, 60)]
[(-14256, 7128, -4228), (-108, 112, 61)]
[(-14256, 7128, -4228), (-108, 112, 61)]
[(-14256, 7128, -4228), (-108, 112, 61)]
[(-14256, 7128, -4228), (-108, 112, 61)]
[(-14256, 7128, -4228), (-108, 112, 61)]
[(-14256, 7128, -4228), (-108, 112, 61)]
[(-14256, 7128, -4228), (-108, 112, 61)]
[(-14250, 7133, -4212), (-83, 138, 66)]
[(-14250, 7133, -4212), (-83, 138, 66)]
[(-14250, 7133, -4212), (-83, 138, 66)]
[(-14250, 7133, -4212), (-83, 138, 66)]
[(-14250, 7133, -4212), (-83, 138, 66)]
[(-14236, 7143, -4263), (-47, 152, 60)]
[(-14236, 7143, -4263), (-47, 152, 60)]
[(-14236, 7143, -4263), (-47, 152, 60)]
[(-14236, 7143, -4263), (-47, 152, 60)]
[(-14236, 7143, -4263), (-47, 152, 60)]
[(-14236, 7143, -4263), (-47, 152, 60)]
[(-14232, 7127, -4265), (-40, 166, 59)]
[(-14232, 7127, -4265), (-40, 166, 59)]
[(-14232, 7127, -4265), (-40, 166, 59)]
[(-14232, 7127, -4265), (-40, 166, 59)]
[(-14232, 7127, -4265), (-40, 166, 59)]
[(-14232, 7127, -4265), (-40, 166, 59)]
