accX,accY,accZ,gyrX,gyrY,gyrZ
-15665,948,-4633,-534,167,-8
-15660,972,-4672,-338,111,0
-15660,972,-4672,-338,111,0
-15660,972,-4672,-338,111,0
-15660,972,-4672,-338,111,0
-15660,972,-4672,-338,111,0
-15643,989,-4666,-267,146,-6
-15643,989,-4666,-267,146,-6
-15643,989,-4666,-267,146,-6
-15643,989,-4666,-267,146,-6
-15643,989,-4666,-267,146,-6
-15652,1001,-4680,-185,158,-24
-15652,1001,-4680,-185,158,-24
-15652,1001,-4680,-185,158,-24
-15652,1001,-4680,-185,158,-24
-15652,1001,-4680,-185,158,-24
-15652,1001,-4680,-185,158,-24
-15652,1001,-4680,-185,158,-24
-15652,1001,-4680,-185,158,-24
-15667,1015,-4656,-230,108,-24
-15667,1015,-4656,-230,108,-24
-15667,1015,-4656,-230,108,-24
-15667,1015,-4656,-230,108,-24
-15667,1015,-4656,-230,108,-24
-15661,993,-4680,-127,42,-4
-15661,993,-4680,-127,42,-4
-15661,993,-4680,-127,42,-4
-15661,993,-4680,-127,42,-4
-15661,993,-4680,-127,42,-4
-15664,984,-4639,-107,89,-18
-15664,984,-4639,-107,89,-18
-15664,984,-4639,-107,89,-18
-15664,984,-4639,-107,89,-18
-15664,984,-4639,-107,89,-18
-15664,984,-4639,-107,89,-18
-15664,984,-4639,-107,89,-18
-15664,984,-4639,-107,89,-18
-15693,989,-4644,-97,102,-30
-15693,989,-4644,-97,102,-30
-15693,989,-4644,-97,102,-30
-15693,989,-4644,-97,102,-30
-15693,989,-4644,-97,102,-30
-15696,972,-4636,-63,130,-14
-15696,972,-4636,-63,130,-14
-15696,972,-4636,-63,130,-14
-15696,972,-4636,-63,130,-14
-15696,972,-4636,-63,130,-14
-15689,976,-4643,-67,135,3
-15689,976,-4643,-67,135,3
-15689,976,-4643,-67,135,3
-15689,976,-4643,-67,135,3
-15689,976,-4643,-67,135,3
-15689,976,-4643,-67,135,3
-15689,976,-4643,-67,135,3
-15689,976,-4643,-67,135,3
-15697,970,-4632,-108,159,6
-15697,970,-4632,-108,159,6
-15697,970,-4632,-108,159,6
-15697,970,-4632,-108,159,6
-15697,970,-4632,-108,159,6
-15712,967,-4602,-111,158,10
-15712,967,-4602,-111,158,10
-15712,967,-4602,-111,158,10
-15712,967,-4602,-111,158,10
-15712,967,-4602,-111,158,10
-15711,956,-4571,-133,172,26
-15711,956,-4571,-133,172,26
-15711,956,-4571,-133,172,26
-15711,956,-4571,-133,172,26
-15711,956,-4571,-133,172,26
-15711,956,-4571,-133,172,26
-15711,956,-4571,-133,172,26
-15711,956,-4571,-133,172,26
-15734,941,-4564,-121,161,40
-15734,941,-4564,-121,161,40
-15734,941,-4564,-121,161,40
-15734,941,-4564,-121,161,40
-15734,941,-4564,-121,161,40
-15712,955,-4588,-128,164,65
-15712,955,-4588,-128,164,65
-15712,955,-4588,-128,164,65
-15712,955,-4588,-128,164,65
-15712,955,-4588,-128,164,65
-15710,997,-4557,-149,198,77
-15710,997,-4557,-149,198,77
-15710,997,-4557,-149,198,77
-15710,997,-4557,-149,198,77
-15710,997,-4557,-149,198,77
-15710,997,-4557,-149,198,77
-15718,1004,-4557,-133,207,69
-15718,1004,-4557,-133,207,69
-15718,1004,-4557,-133,207,69
-15718,1004,-4557,-133,207,69
-15718,1004,-4557,-133,207,69
-15718,1004,-4557,-133,207,69
-15718,1004,-4557,-133,207,69
-15730,1005,-4566,-120,212,72
-15730,1005,-4566,-120,212,72
-15730,1005,-4566,-120,212,72
-15730,1005,-4566,-120,212,72
-15730,1005,-4566,-120,212,72
-15720,1008,-4566,-124,215,53
-15720,1008,-4566,-124,215,53
-15720,1008,-4566,-124,215,53
-15720,1008,-4566,-124,215,53
-15720,1008,-4566,-124,215,53
-15720,1008,-4566,-124,215,53
-15724,1009,-4540,-106,189,47
-15724,1009,-4540,-106,189,47
-15724,1009,-4540,-106,189,47
-15724,1009,-4540,-106,189,47
-15724,1009,-4540,-106,189,47
-15724,1009,-4540,-106,189,47
-15724,1009,-4540,-106,189,47
-15718,1011,-4551,-34,153,25
-15718,1011,-4551,-34,153,25
-15718,1011,-4551,-34,153,25
-15718,1011,-4551,-34,153,25
-15718,1011,-4551,-34,153,25
-15720,1007,-4596,107,45,50
-15720,1007,-4596,107,45,50
-15720,1007,-4596,107,45,50
-15720,1007,-4596,107,45,50
-15720,1007,-4596,107,45,50
-15720,1007,-4596,107,45,50
-15703,1021,-4586,109,62,72
-15703,1021,-4586,109,62,72
-15703,1021,-4586,109,62,72
-15703,1021,-4586,109,62,72
-15703,1021,-4586,109,62,72
-15703,1021,-4586,109,62,72
-15703,1021,-4586,109,62,72
-15714,1012,-4601,43,97,85
-15714,1012,-4601,43,97,85
-15714,1012,-4601,43,97,85
-15714,1012,-4601,43,97,85
-15703,1029,-4580,39,134,70
-15703,1029,-4580,39,134,70
-15703,1029,-4580,39,134,70
-15703,1029,-4580,39,134,70
-15703,1029,-4580,39,134,70
-15699,1044,-4576,7,165,64
-15699,1044,-4576,7,165,64
-15699,1044,-4576,7,165,64
-15699,1044,-4576,7,165,64
-15699,1044,-4576,7,165,64
-15699,1044,-4576,7,165,64
-15699,1044,-4576,7,165,64
-15700,1058,-4609,-16,178,55
-15700,1058,-4609,-16,178,55
-15700,1058,-4609,-16,178,55
-15700,1058,-4609,-16,178,55
-15700,1058,-4609,-16,178,55
-15719,1064,-4612,-48,200,53
-15719,1064,-4612,-48,200,53
-15719,1064,-4612,-48,200,53
