accX,accY,accZ,gyrX,gyrY,gyrZ
-14054,5052,-7423,-102,250,23
-13947,5135,-7513,-282,330,55
-14044,5071,-7493,-333,183,-48
-14044,5071,-7493,-333,183,-48
-14044,5071,-7493,-333,183,-48
-14044,5071,-7493,-333,183,-48
-14044,5071,-7493,-333,183,-48
-14044,5071,-7493,-333,183,-48
-14020,5043,-7441,-207,97,-187
-14020,5043,-7441,-207,97,-187
-14020,5043,-7441,-207,97,-187
-14020,5043,-7441,-207,97,-187
-14020,5043,-7441,-207,97,-187
-14020,5043,-7441,-207,97,-187
-14020,5043,-7441,-207,97,-187
-14076,5005,-7436,-127,128,-164
-14076,5005,-7436,-127,128,-164
-14076,5005,-7436,-127,128,-164
-14076,5005,-7436,-127,128,-164
-14076,5005,-7436,-127,128,-164
-14072,4977,-7438,-142,245,-121
-14072,4977,-7438,-142,245,-121
-14072,4977,-7438,-142,245,-121
-14072,4977,-7438,-142,245,-121
-14072,4977,-7438,-142,245,-121
-14072,4977,-7438,-142,245,-121
-14058,4956,-7439,-18,209,-61
-14058,4956,-7439,-18,209,-61
-14058,4956,-7439,-18,209,-61
-14058,4956,-7439,-18,209,-61
-14058,4956,-7439,-18,209,-61
-14058,4956,-7439,-18,209,-61
-14058,4956,-7439,-18,209,-61
-14024,5004,-7496,-91,190,0
-14024,5004,-7496,-91,190,0
-14024,5004,-7496,-91,190,0
-14024,5004,-7496,-91,190,0
-14024,5004,-7496,-91,190,0
-14044,5029,-7519,-267,157,-49
-14044,5029,-7519,-267,157,-49
-14044,5029,-7519,-267,157,-49
-14044,5029,-7519,-267,157,-49
-14044,5029,-7519,-267,157,-49
-14044,5029,-7519,-267,157,-49
-14073,4984,-7484,-220,94,-128
-14073,4984,-7484,-220,94,-128
-14073,4984,-7484,-220,94,-128
-14073,4984,-7484,-220,94,-128
-14073,4984,-7484,-220,94,-128
-14073,4984,-7484,-220,94,-128
-14073,4984,-7484,-220,94,-128
-14097,4957,-7474,-122,121,-118
-14097,4957,-7474,-122,121,-118
-14097,4957,-7474,-122,121,-118
-14097,4957,-7474,-122,121,-118
-14113,4929,-7441,-138,168,-100
-14113,4929,-7441,-138,168,-100
-14113,4929,-7441,-138,168,-100
-14113,4929,-7441,-138,168,-100
-14113,4929,-7441,-138,168,-100
-14113,4929,-7441,-138,168,-100
-14110,4932,-7454,-36,212,-40
-14110,4932,-7454,-36,212,-40
-14110,4932,-7454,-36,212,-40
-14110,4932,-7454,-36,212,-40
-14110,4932,-7454,-36,212,-40
-14110,4932,-7454,-36,212,-40
-14110,4932,-7454,-36,212,-40
-14115,4960,-7444,-21,215,-17
-14115,4960,-7444,-21,215,-17
-14115,4960,-7444,-21,215,-17
-14115,4960,-7444,-21,215,-17
-14115,4960,-7444,-21,215,-17
-14115,4960,-7444,-21,215,-17
-14112,4981,-7460,-56,204,-12
-14112,4981,-7460,-56,204,-12
-14112,4981,-7460,-56,204,-12
-14112,4981,-7460,-56,204,-12
