[(-13724, 7834, -4845), (-130, 143, 67)]
[(-13701, 7842, -4800), (-123, 17, 71)]
[(-13701, 7842, -4800), (-123, 17, 71)]
[(-13701, 7842, -4800), (-123, 17, 71)]
[(-13701, 7842, -4800), (-123, 17, 71)]
[(-13701, 7842, -4800), (-123, 17, 71)]
[(-13700, 7848, -4772), (-12, 19, 104)]
[(-13700, 7848, -4772), (-12, 19, 104)]
[(-13700, 7848, -4772), (-12, 19, 104)]
[(-13700, 7848, -4772), (-12, 19, 104)]
[(-13700, 7848, -4772), (-12, 19, 104)]
[(-13691, 7884, -4752), (-121, 7, 116)]
[(-13691, 7884, -4752), (-121, 7, 116)]
[(-13691, 7884, -4752), (-121, 7, 116)]
[(-13691, 7884, -4752), (-121, 7, 116)]
[(-13691, 7884, -4752), (-121, 7, 116)]
[(-13691, 7884, -4752), (-121, 7, 116)]
[(-13691, 7884, -4752), (-121, 7, 116)]
[(-13702, 7896, -4753), (-212, 125, 96)]
[(-13702, 7896, -4753), (-212, 125, 96)]
[(-13702, 7896, -4753), (-212, 125, 96)]
[(-13702, 7896, -4753), (-212, 125, 96)]
[(-13702, 7896, -4753), (-212, 125, 96)]
[(-13702, 7896, -4753), (-212, 125, 96)]
[(-13689, 7894, -4744), (-173, 197, 74)]
[(-13689, 7894, -4744), (-173, 197, 74)]
[(-13689, 7894, -4744), (-173, 197, 74)]
[(-13689, 7894, -4744), (-173, 197, 74)]
[(-13689, 7894, -4744), (-173, 197, 74)]
[(-13729, 7912, -4700), (-172, 160, 107)]
[(-13729, 7912, -4700), (-172, 160, 107)]
[(-13729, 7912, -4700), (-172, 160, 107)]
[(-13729, 7912, -4700), (-172, 160, 107)]
[(-13729, 7912, -4700), (-172, 160, 107)]
[(-13729, 7912, -4700), (-172, 160, 107)]
[(-13729, 7912, -4700), (-172, 160, 107)]
[(-13760, 7896, -4688), (-145, 150, 93)]
[(-13760, 7896, -4688), (-145, 150, 93)]
[(-13760, 7896, -4688), (-145, 150, 93)]
[(-13760, 7896, -4688), (-145, 150, 93)]
[(-13760, 7896, -4688), (-145, 150, 93)]
[(-13760, 7896, -4688), (-145, 150, 93)]
[(-13772, 7859, -4680), (-18, 46, 112)]
[(-13772, 7859, -4680), (-18, 46, 112)]
[(-13772, 7859, -4680), (-18, 46, 112)]
[(-13772, 7859, -4680), (-18, 46, 112)]
[(-13772, 7859, -4680), (-18, 46, 112)]
[(-13746, 7876, -4669), (32, 16, 125)]
[(-13746, 7876, -4669), (32, 16, 125)]
[(-13746, 7876, -4669), (32, 16, 125)]
[(-13746, 7876, -4669), (32, 16, 125)]
[(-13746, 7876, -4669), (32, 16, 125)]
[(-13746, 7876, -4669), (32, 16, 125)]
[(-13746, 7876, -4669), (32, 16, 125)]
[(-13753, 7905, -4654), (-17, 50, 67)]
[(-13753, 7905, -4654), (-17, 50, 67)]
[(-13753, 7905, -4654), (-17, 50, 67)]
[(-13753, 7905, -4654), (-17, 50, 67)]
[(-13753, 7905, -4654), (-17, 50, 67)]
[(-13753, 7905, -4654), (-17, 50, 67)]
[(-13771, 7935, -4633), (-101, 150, 76)]
[(-13771, 7935, -4633), (-101, 150, 76)]
[(-13771, 7935, -4633), (-101, 150, 76)]
[(-13771, 7935, -4633), (-101, 150, 76)]
[(-13771, 7935, -4633), (-101, 150, 76)]
[(-13763, 7898, -4640), (-134, 137, 93)]
[(-13763, 7898, -4640), (-134, 137, 93)]
[(-13763, 7898, -4640), (-134, 137, 93)]
[(-13763, 7898, -4640), (-134, 137, 93)]
[(-13763, 7898, -4640), (-134, 137, 93)]
