[(-15235, 4031, -4889), (-214, 226, -40)]
[(-15256, 4024, -4884), (-193, 207, 6)]
[(-15256, 4024, -4884), (-193, 207, 6)]
[(-15256, 4024, -4884), (-193, 207, 6)]
[(-15256, 4024, -4884), (-193, 207, 6)]
[(-15217, 4023, -4865), (-208, 214, 2)]
[(-15217, 4023, -4865), (-208, 214, 2)]
[(-15217, 4023, -4865), (-208, 214, 2)]
[(-15217, 4023, -4865), (-208, 214, 2)]
[(-15217, 4023, -4865), (-208, 214, 2)]
[(-15217, 4023, -4865), (-208, 214, 2)]
[(-15217, 4023, -4865), (-208, 214, 2)]
[(-15226, 4002, -4871), (-173, 204, 28)]
[(-15226, 4002, -4871), (-173, 204, 28)]
[(-15226, 4002, -4871), (-173, 204, 28)]
[(-15226, 4002, -4871), (-173, 204, 28)]
[(-15226, 4002, -4871), (-173, 204, 28)]
[(-15110, 4107, -4626), (-866, 840, -287)]
[(-15110, 4107, -4626), (-866, 840, -287)]
[(-15110, 4107, -4626), (-866, 840, -287)]
[(-15110, 4107, -4626), (-866, 840, -287)]
[(-15110, 4107, -4626), (-866, 840, -287)]
[(-15110, 4107, -4626), (-866, 840, -287)]
[(-15194, 4188, -4679), (-1521, 1131, -393)]
[(-15194, 4188, -4679), (-1521, 1131, -393)]
[(-15194, 4188, -4679), (-1521, 1131, -393)]
[(-15194, 4188, -4679), (-1521, 1131, -393)]
[(-15194, 4188, -4679), (-1521, 1131, -393)]
[(-15189, 4112, -4764), (-1281, 970, -391)]
[(-15189, 4112, -4764), (-1281, 970, -391)]
[(-15189, 4112, -4764), (-1281, 970, -391)]
[(-15189, 4112, -4764), (-1281, 970, -391)]
[(-15189, 4112, -4764), (-1281, 970, -391)]
[(-15189, 4112, -4764), (-1281, 970, -391)]
[(-15189, 4112, -4764), (-1281, 970, -391)]
[(-15176, 4034, -4857), (-355, 487, -143)]
[(-15176, 4034, -4857), (-355, 487, -143)]
[(-15176, 4034, -4857), (-355, 487, -143)]
[(-15176, 4034, -4857), (-355, 487, -143)]
[(-15176, 4034, -4857), (-355, 487, -143)]
[(-15176, 4034, -4857), (-355, 487, -143)]
[(-15170, 4007, -4986), (-161, 265, -37)]
[(-15170, 4007, -4986), (-161, 265, -37)]
[(-15170, 4007, -4986), (-161, 265, -37)]
[(-15170, 4007, -4986), (-161, 265, -37)]
[(-15170, 4007, -4986), (-161, 265, -37)]
[(-15167, 3993, -4984), (-305, 424, -8)]
[(-15167, 3993, -4984), (-305, 424, -8)]
[(-15167, 3993, -4984), (-305, 424, -8)]
[(-15167, 3993, -4984), (-305, 424, -8)]
[(-15167, 3993, -4984), (-305, 424, -8)]
[(-15167, 3993, -4984), (-305, 424, -8)]
[(-15167, 3993, -4984), (-305, 424, -8)]
[(-15128, 4024, -5007), (581, 156, 274)]
[(-15128, 4024, -5007), (581, 156, 274)]
[(-15128, 4024, -5007), (581, 156, 274)]
[(-15128, 4024, -5007), (581, 156, 274)]
[(-15128, 4024, -5007), (581, 156, 274)]
[(-15128, 4024, -5007), (581, 156, 274)]
[(-15158, 4036, -4952), (620, 108, 289)]
[(-15158, 4036, -4952), (620, 108, 289)]
[(-15158, 4036, -4952), (620, 108, 289)]
[(-15158, 4036, -4952), (620, 108, 289)]
[(-15158, 4036, -4952), (620, 108, 289)]
[(-15201, 4017, -4930), (526, 166, 238)]
[(-15201, 4017, -4930), (526, 166, 238)]
[(-15201, 4017, -4930), (526, 166, 238)]
[(-15201, 4017, -4930), (526, 166, 238)]
[(-15201, 4017, -4930), (526, 166, 238)]
[(-15189, 4036, -4950), (368, 194, 180)]
[(-15189, 4036, -4950), (368, 194, 180)]
[(-15189, 4036, -4950), (368, 194, 180)]
[(-15189, 4036, -4950), (368, 194, 180)]
[(-15189, 4036, -4950), (368, 194, 180)]
[(-15189, 4036, -4950), (368, 194, 180)]
[(-15198, 4043, -4948), (316, 197, 182)]
[(-15198, 4043, -4948), (316, 197, 182)]
[(-15198, 4043, -4948), (316, 197, 182)]
[(-15198, 4043, -4948), (316, 197, 182)]
[(-15198, 4043, -4948), (316, 197, 182)]
[(-15189, 4049, -4960), (230, 209, 128)]
[(-15189, 4049, -4960), (230, 209, 128)]
[(-15189, 4049, -4960), (230, 209, 128)]
[(-15189, 4049, -4960), (230, 209, 128)]
[(-15189, 4049, -4960), (230, 209, 128)]
[(-15189, 4049, -4960), (230, 209, 128)]
[(-15189, 4049, -4960), (230, 209, 128)]
[(-15176, 4036, -4988), (195, 216, 102)]
[(-15176, 4036, -4988), (195, 216, 102)]
[(-15176, 4036, -4988), (195, 216, 102)]
[(-15176, 4036, -4988), (195, 216, 102)]
