[(-15664, 1877, -4701), (-31, 172, -30)]
[(-15678, 1869, -4659), (-72, 167, 15)]
[(-15678, 1869, -4659), (-72, 167, 15)]
[(-15678, 1869, -4659), (-72, 167, 15)]
[(-15678, 1869, -4659), (-72, 167, 15)]
[(-15678, 1869, -4659), (-72, 167, 15)]
[(-15689, 1848, -4671), (-77, 170, 27)]
[(-15689, 1848, -4671), (-77, 170, 27)]
[(-15689, 1848, -4671), (-77, 170, 27)]
[(-15689, 1848, -4671), (-77, 170, 27)]
[(-15689, 1848, -4671), (-77, 170, 27)]
[(-15689, 1848, -4671), (-77, 170, 27)]
[(-15689, 1848, -4671), (-77, 170, 27)]
[(-15689, 1848, -4671), (-77, 170, 27)]
[(-15680, 1833, -4687), (-115, 194, 25)]
[(-15680, 1833, -4687), (-115, 194, 25)]
[(-15680, 1833, -4687), (-115, 194, 25)]
[(-15680, 1833, -4687), (-115, 194, 25)]
[(-15680, 1833, -4687), (-115, 194, 25)]
[(-15694, 1872, -4718), (-404, 364, 25)]
[(-15694, 1872, -4718), (-404, 364, 25)]
[(-15694, 1872, -4718), (-404, 364, 25)]
[(-15694, 1872, -4718), (-404, 364, 25)]
[(-15694, 1872, -4718), (-404, 364, 25)]
[(-15694, 1872, -4718), (-404, 364, 25)]
[(-15694, 1872, -4718), (-404, 364, 25)]
[(-15666, 1906, -4849), (-579, 736, 149)]
[(-15666, 1906, -4849), (-579, 736, 149)]
[(-15666, 1906, -4849), (-579, 736, 149)]
[(-15666, 1906, -4849), (-579, 736, 149)]
[(-15553, 2012, -4831), (-887, 1215, 222)]
[(-15553, 2012, -4831), (-887, 1215, 222)]
[(-15553, 2012, -4831), (-887, 1215, 222)]
[(-15553, 2012, -4831), (-887, 1215, 222)]
[(-15553, 2012, -4831), (-887, 1215, 222)]
[(-15553, 2012, -4831), (-887, 1215, 222)]
[(-15553, 2012, -4831), (-887, 1215, 222)]
[(-15553, 2012, -4831), (-887, 1215, 222)]
