[(-15201, 5071, -3619), (-233, 332, -18)]
[(-15196, 5072, -3627), (-207, 226, -15)]
[(-15196, 5072, -3627), (-207, 226, -15)]
[(-15204, 5076, -3615), (-117, 105, -19)]
[(-15204, 5076, -3615), (-117, 105, -19)]
[(-15204, 5076, -3615), (-117, 105, -19)]
[(-15204, 5076, -3615), (-117, 105, -19)]
[(-15204, 5076, -3615), (-117, 105, -19)]
[(-15204, 5076, -3615), (-117, 105, -19)]
[(-15189, 5058, -3600), (-102, 115, -4)]
[(-15189, 5058, -3600), (-102, 115, -4)]
[(-15189, 5058, -3600), (-102, 115, -4)]
[(-15189, 5058, -3600), (-102, 115, -4)]
[(-15189, 5058, -3600), (-102, 115, -4)]
[(-15168, 5063, -3682), (-312, 578, 16)]
[(-15168, 5063, -3682), (-312, 578, 16)]
[(-15168, 5063, -3682), (-312, 578, 16)]
[(-15168, 5063, -3682), (-312, 578, 16)]
[(-15168, 5063, -3682), (-312, 578, 16)]
[(-15168, 5063, -3682), (-312, 578, 16)]
[(-15168, 5063, -3682), (-312, 578, 16)]
[(-15133, 5129, -3708), (-224, 566, -9)]
[(-15133, 5129, -3708), (-224, 566, -9)]
[(-15133, 5129, -3708), (-224, 566, -9)]
[(-15133, 5129, -3708), (-224, 566, -9)]
[(-15133, 5129, -3708), (-224, 566, -9)]
[(-15133, 5129, -3708), (-224, 566, -9)]
[(-15161, 5132, -3728), (-211, 516, -6)]
[(-15161, 5132, -3728), (-211, 516, -6)]
[(-15161, 5132, -3728), (-211, 516, -6)]
[(-15161, 5132, -3728), (-211, 516, -6)]
[(-15161, 5132, -3728), (-211, 516, -6)]
[(-15164, 5113, -3674), (-72, 230, 22)]
[(-15164, 5113, -3674), (-72, 230, 22)]
[(-15164, 5113, -3674), (-72, 230, 22)]
[(-15164, 5113, -3674), (-72, 230, 22)]
[(-15164, 5113, -3674), (-72, 230, 22)]
[(-15164, 5113, -3674), (-72, 230, 22)]
[(-15164, 5113, -3674), (-72, 230, 22)]
[(-15173, 5080, -3649), (-81, 195, 41)]
[(-15173, 5080, -3649), (-81, 195, 41)]
[(-15173, 5080, -3649), (-81, 195, 41)]
[(-15173, 5080, -3649), (-81, 195, 41)]
[(-15173, 5080, -3649), (-81, 195, 41)]
[(-15173, 5080, -3649), (-81, 195, 41)]
[(-15175, 5083, -3626), (-56, 122, 42)]
[(-15175, 5083, -3626), (-56, 122, 42)]
[(-15175, 5083, -3626), (-56, 122, 42)]
[(-15175, 5083, -3626), (-56, 122, 42)]
[(-15175, 5083, -3626), (-56, 122, 42)]
[(-15169, 5110, -3587), (10, 95, 31)]
[(-15169, 5110, -3587), (10, 95, 31)]
[(-15169, 5110, -3587), (10, 95, 31)]
[(-15169, 5110, -3587), (10, 95, 31)]
[(-15169, 5110, -3587), (10, 95, 31)]
[(-15169, 5110, -3587), (10, 95, 31)]
[(-15169, 5110, -3587), (10, 95, 31)]
[(-15164, 5127, -3585), (53, 81, 35)]
[(-15164, 5127, -3585), (53, 81, 35)]
[(-15164, 5127, -3585), (53, 81, 35)]
[(-15164, 5127, -3585), (53, 81, 35)]
[(-15164, 5127, -3585), (53, 81, 35)]
[(-15164, 5127, -3585), (53, 81, 35)]
[(-15174, 5136, -3553), (-3, 75, 27)]
[(-15174, 5136, -3553), (-3, 75, 27)]
[(-15174, 5136, -3553), (-3, 75, 27)]
[(-15174, 5136, -3553), (-3, 75, 27)]
[(-15174, 5136, -3553), (-3, 75, 27)]
[(-15175, 5144, -3500), (-77, 61, -10)]
[(-15175, 5144, -3500), (-77, 61, -10)]
[(-15175, 5144, -3500), (-77, 61, -10)]
[(-15175, 5144, -3500), (-77, 61, -10)]
[(-15175, 5144, -3500), (-77, 61, -10)]
[(-15175, 5144, -3500), (-77, 61, -10)]
[(-15194, 5132, -3449), (-65, 89, -10)]
[(-15194, 5132, -3449), (-65, 89, -10)]
[(-15194, 5132, -3449), (-65, 89, -10)]
[(-15194, 5132, -3449), (-65, 89, -10)]
[(-15194, 5132, -3449), (-65, 89, -10)]
[(-15194, 5132, -3449), (-65, 89, -10)]
[(-15218, 5144, -3400), (-93, 182, -37)]
[(-15218, 5144, -3400), (-93, 182, -37)]
[(-15218, 5144, -3400), (-93, 182, -37)]
[(-15218, 5144, -3400), (-93, 182, -37)]
[(-15218, 5144, -3400), (-93, 182, -37)]
[(-15208, 5132, -3368), (-44, 178, -12)]
[(-15208, 5132, -3368), (-44, 178, -12)]
[(-15208, 5132, -3368), (-44, 178, -12)]
[(-15208, 5132, -3368), (-44, 178, -12)]
[(-15208, 5132, -3368), (-44, 178, -12)]
[(-15208, 5132, -3368), (-44, 178, -12)]
[(-15208, 5132, -3368), (-44, 178, -12)]
[(-15208, 5132, -3368), (-44, 178, -12)]
[(-15215, 5122, -3396), (-67, 165, -32)]
[(-15215, 5122, -3396), (-67, 165, -32)]
[(-15215, 5122, -3396), (-67, 165, -32)]
[(-15215, 5122, -3396), (-67, 165, -32)]
[(-15215, 5122, -3396), (-67, 165, -32)]
