[(-15080, 5546, -3560), (-137, 382, -34)]
[(-15079, 5559, -3626), (-127, 237, -56)]
[(-15079, 5559, -3626), (-127, 237, -56)]
[(-15079, 5559, -3626), (-127, 237, -56)]
[(-15079, 5559, -3626), (-127, 237, -56)]
[(-15036, 5530, -3706), (-299, 588, -24)]
[(-15036, 5530, -3706), (-299, 588, -24)]
[(-15036, 5530, -3706), (-299, 588, -24)]
[(-15036, 5530, -3706), (-299, 588, -24)]
[(-15036, 5530, -3706), (-299, 588, -24)]
[(-15036, 5530, -3706), (-299, 588, -24)]
[(-14970, 5586, -3704), (-240, 491, -31)]
[(-14970, 5586, -3704), (-240, 491, -31)]
[(-14970, 5586, -3704), (-240, 491, -31)]
[(-14970, 5586, -3704), (-240, 491, -31)]
[(-14970, 5586, -3704), (-240, 491, -31)]
[(-14970, 5586, -3704), (-240, 491, -31)]
[(-14976, 5560, -3708), (-212, 484, -52)]
[(-14976, 5560, -3708), (-212, 484, -52)]
[(-14976, 5560, -3708), (-212, 484, -52)]
[(-14976, 5560, -3708), (-212, 484, -52)]
[(-14976, 5560, -3708), (-212, 484, -52)]
[(-14976, 5560, -3708), (-212, 484, -52)]
[(-14976, 5560, -3708), (-212, 484, -52)]
[(-14963, 5555, -3758), (-146, 348, -97)]
[(-14963, 5555, -3758), (-146, 348, -97)]
[(-14963, 5555, -3758), (-146, 348, -97)]
[(-14963, 5555, -3758), (-146, 348, -97)]
[(-14963, 5555, -3758), (-146, 348, -97)]
[(-14960, 5531, -3728), (-168, 211, -86)]
[(-14960, 5531, -3728), (-168, 211, -86)]
[(-14960, 5531, -3728), (-168, 211, -86)]
[(-14960, 5531, -3728), (-168, 211, -86)]
[(-14960, 5531, -3728), (-168, 211, -86)]
[(-14960, 5531, -3728), (-168, 211, -86)]
[(-15004, 5493, -3648), (-158, 85, -94)]
[(-15004, 5493, -3648), (-158, 85, -94)]
[(-15004, 5493, -3648), (-158, 85, -94)]
[(-15004, 5493, -3648), (-158, 85, -94)]
[(-15004, 5493, -3648), (-158, 85, -94)]
[(-15004, 5493, -3648), (-158, 85, -94)]
[(-15004, 5493, -3648), (-158, 85, -94)]
[(-15040, 5457, -3618), (-85, 57, -89)]
[(-15040, 5457, -3618), (-85, 57, -89)]
[(-15040, 5457, -3618), (-85, 57, -89)]
[(-15040, 5457, -3618), (-85, 57, -89)]
[(-15040, 5457, -3618), (-85, 57, -89)]
[(-15070, 5442, -3591), (-70, 59, -98)]
[(-15070, 5442, -3591), (-70, 59, -98)]
[(-15070, 5442, -3591), (-70, 59, -98)]
[(-15070, 5442, -3591), (-70, 59, -98)]
[(-15070, 5442, -3591), (-70, 59, -98)]
[(-15070, 5442, -3591), (-70, 59, -98)]
[(-15096, 5407, -3541), (-86, 65, -87)]
[(-15096, 5407, -3541), (-86, 65, -87)]
[(-15096, 5407, -3541), (-86, 65, -87)]
[(-15096, 5407, -3541), (-86, 65, -87)]
[(-15096, 5407, -3541), (-86, 65, -87)]
[(-15096, 5407, -3541), (-86, 65, -87)]
[(-15100, 5407, -3508), (-114, 61, -63)]
[(-15100, 5407, -3508), (-114, 61, -63)]
[(-15100, 5407, -3508), (-114, 61, -63)]
[(-15100, 5407, -3508), (-114, 61, -63)]
[(-15100, 5407, -3508), (-114, 61, -63)]
[(-15106, 5366, -3448), (-105, 74, -40)]
[(-15106, 5366, -3448), (-105, 74, -40)]
[(-15106, 5366, -3448), (-105, 74, -40)]
[(-15106, 5366, -3448), (-105, 74, -40)]
[(-15106, 5366, -3448), (-105, 74, -40)]
[(-15106, 5366, -3448), (-105, 74, -40)]
[(-15119, 5346, -3395), (-98, 110, -46)]
[(-15119, 5346, -3395), (-98, 110, -46)]
[(-15119, 5346, -3395), (-98, 110, -46)]
[(-15119, 5346, -3395), (-98, 110, -46)]
[(-15119, 5346, -3395), (-98, 110, -46)]
[(-15119, 5346, -3395), (-98, 110, -46)]
[(-15119, 5346, -3395), (-98, 110, -46)]
[(-15136, 5352, -3369), (-67, 147, -44)]
[(-15136, 5352, -3369), (-67, 147, -44)]
[(-15136, 5352, -3369), (-67, 147, -44)]
[(-15136, 5352, -3369), (-67, 147, -44)]
[(-15136, 5352, -3369), (-67, 147, -44)]
[(-15142, 5347, -3315), (-82, 159, -35)]
