[(-14550, 6748, -3521), (-125, 140, 22)]
[(-14578, 6728, -3517), (-176, 100, -31)]
[(-14578, 6728, -3517), (-176, 100, -31)]
[(-14578, 6728, -3517), (-176, 100, -31)]
[(-14573, 6752, -3490), (-106, 119, 5)]
[(-14573, 6752, -3490), (-106, 119, 5)]
[(-14573, 6752, -3490), (-106, 119, 5)]
[(-14573, 6752, -3490), (-106, 119, 5)]
[(-14573, 6752, -3490), (-106, 119, 5)]
[(-14573, 6752, -3490), (-106, 119, 5)]
[(-14561, 6732, -3490), (-54, 183, 0)]
[(-14561, 6732, -3490), (-54, 183, 0)]
[(-14561, 6732, -3490), (-54, 183, 0)]
[(-14561, 6732, -3490), (-54, 183, 0)]
[(-14561, 6732, -3490), (-54, 183, 0)]
[(-14562, 6726, -3506), (-12, 255, 2)]
[(-14562, 6726, -3506), (-12, 255, 2)]
[(-14562, 6726, -3506), (-12, 255, 2)]
[(-14562, 6726, -3506), (-12, 255, 2)]
[(-14562, 6726, -3506), (-12, 255, 2)]
[(-14562, 6726, -3506), (-12, 255, 2)]
[(-14562, 6726, -3506), (-12, 255, 2)]
[(-14562, 6726, -3506), (-12, 255, 2)]
[(-14628, 6738, -3528), (75, -10, 237)]
[(-14628, 6738, -3528), (75, -10, 237)]
[(-14628, 6738, -3528), (75, -10, 237)]
[(-14628, 6738, -3528), (75, -10, 237)]
[(-14628, 6738, -3528), (75, -10, 237)]
[(-14620, 6733, -3532), (19, 65, 182)]
[(-14620, 6733, -3532), (19, 65, 182)]
[(-14620, 6733, -3532), (19, 65, 182)]
[(-14620, 6733, -3532), (19, 65, 182)]
[(-14620, 6733, -3532), (19, 65, 182)]
[(-14610, 6743, -3484), (19, -93, 160)]
[(-14610, 6743, -3484), (19, -93, 160)]
[(-14610, 6743, -3484), (19, -93, 160)]
[(-14610, 6743, -3484), (19, -93, 160)]
[(-14610, 6743, -3484), (19, -93, 160)]
[(-14610, 6743, -3484), (19, -93, 160)]
[(-14610, 6743, -3484), (19, -93, 160)]
[(-14607, 6736, -3488), (-23, -65, 141)]
[(-14607, 6736, -3488), (-23, -65, 141)]
[(-14607, 6736, -3488), (-23, -65, 141)]
[(-14607, 6736, -3488), (-23, -65, 141)]
[(-14607, 6736, -3488), (-23, -65, 141)]
[(-14607, 6736, -3488), (-23, -65, 141)]
[(-14590, 6754, -3481), (-48, -12, 101)]
[(-14590, 6754, -3481), (-48, -12, 101)]
[(-14590, 6754, -3481), (-48, -12, 101)]
[(-14590, 6754, -3481), (-48, -12, 101)]
[(-14590, 6754, -3481), (-48, -12, 101)]
[(-14575, 6732, -3480), (-52, 28, 61)]
[(-14575, 6732, -3480), (-52, 28, 61)]
[(-14575, 6732, -3480), (-52, 28, 61)]
[(-14575, 6732, -3480), (-52, 28, 61)]
[(-14575, 6732, -3480), (-52, 28, 61)]
[(-14575, 6732, -3480), (-52, 28, 61)]
[(-14575, 6732, -3480), (-52, 28, 61)]
[(-14575, 6732, -3480), (-52, 28, 61)]
[(-14603, 6714, -3489), (-68, 100, 45)]
[(-14603, 6714, -3489), (-68, 100, 45)]
[(-14603, 6714, -3489), (-68, 100, 45)]
[(-14603, 6714, -3489), (-68, 100, 45)]
[(-14603, 6714, -3489), (-68, 100, 45)]
[(-14603, 6714, -3489), (-68, 100, 45)]
[(-14603, 6714, -3489), (-68, 100, 45)]
[(-14569, 6721, -3479), (-65, 133, 78)]
[(-14569, 6721, -3479), (-65, 133, 78)]
[(-14569, 6721, -3479), (-65, 133, 78)]
[(-14569, 6721, -3479), (-65, 133, 78)]
[(-14584, 6718, -3488), (-88, 137, 50)]
[(-14584, 6718, -3488), (-88, 137, 50)]
[(-14584, 6718, -3488), (-88, 137, 50)]
[(-14584, 6718, -3488), (-88, 137, 50)]
[(-14584, 6718, -3488), (-88, 137, 50)]
[(-14585, 6714, -3484), (-89, 122, 33)]
[(-14585, 6714, -3484), (-89, 122, 33)]
[(-14585, 6714, -3484), (-89, 122, 33)]
[(-14585, 6714, -3484), (-89, 122, 33)]
[(-14585, 6714, -3484), (-89, 122, 33)]
[(-14585, 6714, -3484), (-89, 122, 33)]
[(-14577, 6708, -3492), (-91, 144, 4)]
[(-14577, 6708, -3492), (-91, 144, 4)]
[(-14577, 6708, -3492), (-91, 144, 4)]
[(-14577, 6708, -3492), (-91, 144, 4)]
[(-14577, 6708, -3492), (-91, 144, 4)]
[(-14577, 6708, -3492), (-91, 144, 4)]
[(-14591, 6720, -3514), (-57, 179, 16)]
[(-14591, 6720, -3514), (-57, 179, 16)]
[(-14591, 6720, -3514), (-57, 179, 16)]
[(-14591, 6720, -3514), (-57, 179, 16)]
[(-14591, 6720, -3514), (-57, 179, 16)]
[(-14591, 6720, -3514), (-57, 179, 16)]
[(-14591, 6720, -3514), (-57, 179, 16)]
[(-14580, 6716, -3499), (-51, 208, 15)]
[(-14580, 6716, -3499), (-51, 208, 15)]
[(-14580, 6716, -3499), (-51, 208, 15)]
