[(-14704, 3010, -7425), (-72, 264, 10)]
[(-14699, 3049, -7479), (-463, 604, -37)]
[(-14699, 3049, -7479), (-463, 604, -37)]
[(-14699, 3049, -7479), (-463, 604, -37)]
[(-14634, 3043, -7559), (-472, 739, -46)]
[(-14634, 3043, -7559), (-472, 739, -46)]
[(-14634, 3043, -7559), (-472, 739, -46)]
[(-14634, 3043, -7559), (-472, 739, -46)]
[(-14634, 3043, -7559), (-472, 739, -46)]
[(-14634, 3043, -7559), (-472, 739, -46)]
[(-14634, 3043, -7559), (-472, 739, -46)]
[(-14634, 3043, -7559), (-472, 739, -46)]
[(-14591, 3086, -7577), (-237, 618, -23)]
[(-14591, 3086, -7577), (-237, 618, -23)]
[(-14591, 3086, -7577), (-237, 618, -23)]
[(-14591, 3086, -7577), (-237, 618, -23)]
[(-14591, 3086, -7577), (-237, 618, -23)]
[(-14591, 3086, -7577), (-237, 618, -23)]
[(-14566, 3071, -7631), (-256, 488, -21)]
[(-14566, 3071, -7631), (-256, 488, -21)]
[(-14566, 3071, -7631), (-256, 488, -21)]
[(-14566, 3071, -7631), (-256, 488, -21)]
[(-14566, 3071, -7631), (-256, 488, -21)]
[(-14539, 3053, -7645), (-298, 296, -31)]
[(-14539, 3053, -7645), (-298, 296, -31)]
[(-14539, 3053, -7645), (-298, 296, -31)]
[(-14539, 3053, -7645), (-298, 296, -31)]
[(-14539, 3053, -7645), (-298, 296, -31)]
[(-14539, 3053, -7645), (-298, 296, -31)]
[(-14539, 3053, -7645), (-298, 296, -31)]
[(-14587, 3038, -7531), (-56, -67, 20)]
[(-14587, 3038, -7531), (-56, -67, 20)]
[(-14587, 3038, -7531), (-56, -67, 20)]
[(-14587, 3038, -7531), (-56, -67, 20)]
[(-14587, 3038, -7531), (-56, -67, 20)]
[(-14623, 3060, -7349), (295, -117, 103)]
[(-14623, 3060, -7349), (295, -117, 103)]
[(-14623, 3060, -7349), (295, -117, 103)]
[(-14623, 3060, -7349), (295, -117, 103)]
[(-14623, 3060, -7349), (295, -117, 103)]
[(-14623, 3060, -7349), (295, -117, 103)]
[(-14628, 3047, -7298), (261, -88, 137)]
[(-14628, 3047, -7298), (261, -88, 137)]
[(-14628, 3047, -7298), (261, -88, 137)]
[(-14628, 3047, -7298), (261, -88, 137)]
[(-14628, 3047, -7298), (261, -88, 137)]
[(-14628, 3047, -7298), (261, -88, 137)]
[(-14628, 3047, -7298), (261, -88, 137)]
[(-14649, 3046, -7264), (152, 0, 95)]
[(-14649, 3046, -7264), (152, 0, 95)]
[(-14649, 3046, -7264), (152, 0, 95)]
[(-14649, 3046, -7264), (152, 0, 95)]
[(-14649, 3046, -7264), (152, 0, 95)]
[(-14687, 3041, -7223), (143, 100, 66)]
[(-14687, 3041, -7223), (143, 100, 66)]
[(-14687, 3041, -7223), (143, 100, 66)]
[(-14687, 3041, -7223), (143, 100, 66)]
[(-14687, 3041, -7223), (143, 100, 66)]
[(-14687, 3041, -7223), (143, 100, 66)]
[(-14688, 3044, -7284), (135, 138, 97)]
[(-14688, 3044, -7284), (135, 138, 97)]
[(-14688, 3044, -7284), (135, 138, 97)]
[(-14688, 3044, -7284), (135, 138, 97)]
[(-14656, 3083, -7268), (-35, 161, 97)]
[(-14656, 3083, -7268), (-35, 161, 97)]
[(-14656, 3083, -7268), (-35, 161, 97)]
[(-14656, 3083, -7268), (-35, 161, 97)]
[(-14656, 3083, -7268), (-35, 161, 97)]
[(-14656, 3083, -7268), (-35, 161, 97)]
[(-14659, 3102, -7257), (-70, 241, 39)]
[(-14659, 3102, -7257), (-70, 241, 39)]
[(-14659, 3102, -7257), (-70, 241, 39)]
[(-14659, 3102, -7257), (-70, 241, 39)]
[(-14659, 3102, -7257), (-70, 241, 39)]
[(-14659, 3102, -7257), (-70, 241, 39)]
[(-14710, 3092, -7292), (18, 235, 67)]
[(-14710, 3092, -7292), (18, 235, 67)]
[(-14710, 3092, -7292), (18, 235, 67)]
[(-14710, 3092, -7292), (18, 235, 67)]
[(-14710, 3092, -7292), (18, 235, 67)]
[(-14660, 3113, -7336), (-36, 261, 29)]
[(-14660, 3113, -7336), (-36, 261, 29)]
[(-14660, 3113, -7336), (-36, 261, 29)]
[(-14660, 3113, -7336), (-36, 261, 29)]
[(-14660, 3113, -7336), (-36, 261, 29)]
[(-14660, 3113, -7336), (-36, 261, 29)]
[(-14660, 3113, -7336), (-36, 261, 29)]
