accX,accY,accZ,gyrX,gyrY,gyrZ
4317,15605,1620,-133,60,35
4374,15605,1656,-145,71,73
4374,15605,1656,-145,71,73
4374,15605,1656,-145,71,73
4374,15605,1656,-145,71,73
4383,15596,1652,-152,50,67
4383,15596,1652,-152,50,67
4383,15596,1652,-152,50,67
4383,15596,1652,-152,50,67
4383,15596,1652,-152,50,67
4352,15602,1654,-169,48,23
4352,15602,1654,-169,48,23
4352,15602,1654,-169,48,23
4352,15602,1654,-169,48,23
4362,15592,1663,-166,71,21
4362,15592,1663,-166,71,21
4362,15592,1663,-166,71,21
4330,15621,1647,-186,95,21
4330,15621,1647,-186,95,21
4322,15620,1651,-45,279,-24
4322,15620,1651,-45,279,-24
4322,15620,1651,-45,279,-24
4322,15620,1651,-45,279,-24
4322,15620,1651,-45,279,-24
4311,15637,1648,-86,380,-51
4311,15637,1648,-86,380,-51
4330,15618,1650,-108,432,-26
4330,15618,1650,-108,432,-26
4330,15618,1650,-108,432,-26
4330,15618,1650,-108,432,-26
4320,15608,1628,-3,363,56
4320,15608,1628,-3,363,56
4317,15568,1730,-101,355,64
4317,15568,1730,-101,355,64
4317,15568,1730,-101,355,64
4366,15540,1829,-526,525,-56
4366,15540,1829,-526,525,-56
4461,15631,1685,277,458,-78
4461,15631,1685,277,458,-78
4461,15631,1685,277,458,-78
4461,15631,1685,277,458,-78
4354,15593,1732,392,252,-111
4354,15593,1732,392,252,-111
4354,15593,1732,392,252,-111
4368,15602,1832,331,177,-133
4368,15602,1832,331,177,-133
4337,15581,1902,281,76,-115
4337,15581,1902,281,76,-115
4337,15581,1902,281,76,-115
4337,15581,1902,281,76,-115
4337,15581,1902,281,76,-115
4337,15581,1902,281,76,-115
4337,15581,1902,281,76,-115
4324,15590,1936,55,156,-60
4324,15590,1936,55,156,-60
4410,15566,1979,490,-10,108
4410,15566,1979,490,-10,108
4410,15566,1979,490,-10,108
4410,15566,1979,490,-10,108
4410,15566,1979,490,-10,108
4410,15566,1979,490,-10,108
4410,15566,1979,490,-10,108
4403,15592,1924,373,-235,77
4403,15592,1924,373,-235,77
4403,15592,1924,373,-235,77
4403,15592,1924,373,-235,77
4403,15592,1924,373,-235,77
4403,15592,1924,373,-235,77
4412,15604,1791,245,-74,38
4420,15618,1778,168,-41,61
4420,15618,1778,168,-41,61
4420,15618,1778,168,-41,61
4420,15618,1778,168,-41,61
4403,15610,1734,112,-8,45
4403,15610,1734,112,-8,45
4403,15610,1734,112,-8,45
4403,15610,1734,112,-8,45
4407,15595,1760,128,66,22
4407,15595,1760,128,66,22
4407,15595,1760,128,66,22
4419,15603,1720,127,114,32
4419,15603,1720,127,114,32
4416,15616,1698,78,110,46
4416,15616,1698,78,110,46
4416,15616,1698,78,110,46
4416,15616,1698,78,110,46
4401,15603,1666,39,107,21
4401,15603,1666,39,107,21
4401,15603,1666,39,107,21
4401,15603,1666,39,107,21
4401,15603,1666,39,107,21
4396,15631,1632,-7,97,25
4364,15637,1591,-15,112,40
4364,15637,1591,-15,112,40
4392,15636,1570,-40,126,40
4405,15626,1556,-81,97,27
4405,15626,1556,-81,97,27
4405,15626,1556,-81,97,27
4405,15626,1556,-81,97,27
4400,15627,1543,-121,69,15
4400,15627,1543,-121,69,15
4400,15627,1543,-121,69,15
4400,15627,1543,-121,69,15
4400,15627,1543,-121,69,15
4382,15626,1548,-135,72,19
4402,15611,1573,-158,71,35
4402,15611,1573,-158,71,35
4402,15611,1573,-158,71,35
4412,15610,1568,-155,69,47
4412,15610,1568,-155,69,47
4412,15610,1568,-155,69,47
4412,15610,1568,-155,69,47
4412,15610,1568,-155,69,47
4428,15605,1591,-163,76,54
4444,15607,1614,-157,78,47
4444,15607,1614,-157,78,47
