accX,accY,accZ,gyrX,gyrY,gyrZ
-15517,-1677,-5351,-129,204,37
-15536,-1750,-5377,-148,135,74
-15536,-1750,-5377,-148,135,74
-15536,-1750,-5377,-148,135,74
-15529,-1725,-5383,-140,132,48
-15529,-1725,-5383,-140,132,48
-15529,-1725,-5383,-140,132,48
-15529,-1725,-5383,-140,132,48
-15529,-1725,-5383,-140,132,48
-15524,-1704,-5402,-143,117,29
-15524,-1704,-5402,-143,117,29
-15524,-1704,-5402,-143,117,29
-15524,-1704,-5402,-143,117,29
-15524,-1704,-5402,-143,117,29
-15524,-1704,-5402,-143,117,29
-15526,-1716,-5388,-153,127,34
-15526,-1716,-5388,-153,127,34
-15526,-1716,-5388,-153,127,34
-15526,-1716,-5388,-153,127,34
-15526,-1716,-5388,-153,127,34
-15526,-1716,-5388,-153,127,34
-15526,-1716,-5388,-153,127,34
-15498,-1732,-5318,44,-1,34
-15498,-1732,-5318,44,-1,34
-15498,-1732,-5318,44,-1,34
-15498,-1732,-5318,44,-1,34
-15498,-1732,-5318,44,-1,34
-15519,-1733,-5288,182,8,76
-15519,-1733,-5288,182,8,76
-15519,-1733,-5288,182,8,76
-15519,-1733,-5288,182,8,76
-15519,-1733,-5288,182,8,76
-15519,-1733,-5288,182,8,76
-15524,-1708,-5282,124,94,70
-15524,-1708,-5282,124,94,70
-15524,-1708,-5282,124,94,70
-15524,-1708,-5282,124,94,70
-15524,-1708,-5282,124,94,70
-15524,-1708,-5282,124,94,70
-15524,-1708,-5282,124,94,70
-15533,-1738,-5261,97,82,78
-15533,-1738,-5261,97,82,78
-15533,-1738,-5261,97,82,78
-15533,-1738,-5261,97,82,78
-15533,-1738,-5261,97,82,78
-15533,-1738,-5261,97,82,78
-15533,-1738,-5261,97,82,78
-15533,-1738,-5261,97,82,78
-15521,-1742,-5270,80,112,45
-15521,-1742,-5270,80,112,45
-15497,-1733,-5275,50,130,17
-15497,-1733,-5275,50,130,17
-15497,-1733,-5275,50,130,17
-15497,-1733,-5275,50,130,17
-15497,-1733,-5275,50,130,17
-15497,-1733,-5262,-14,145,5
-15497,-1733,-5262,-14,145,5
-15497,-1733,-5262,-14,145,5
-15497,-1733,-5262,-14,145,5
-15497,-1733,-5262,-14,145,5
-15497,-1733,-5262,-14,145,5
-15497,-1733,-5262,-14,145,5
-15508,-1730,-5260,-61,148,-4
-15508,-1730,-5260,-61,148,-4
-15508,-1730,-5260,-61,148,-4
-15508,-1730,-5260,-61,148,-4
-15508,-1730,-5260,-61,148,-4
-15508,-1730,-5260,-61,148,-4
-15523,-1733,-5297,-64,148,5
-15523,-1733,-5297,-64,148,5
-15523,-1733,-5297,-64,148,5
-15523,-1733,-5297,-64,148,5
