accX,accY,accZ,gyrX,gyrY,gyrZ
4336,15696,1169,-123,79,56
4319,15706,1164,-149,88,36
4298,15714,1149,-167,68,44
4298,15714,1149,-167,68,44
4295,15710,1130,-147,109,52
4295,15710,1130,-147,109,52
4295,15710,1130,-147,109,52
4295,15710,1130,-147,109,52
4304,15689,1117,-130,116,35
4304,15689,1117,-130,116,35
4304,15689,1117,-130,116,35
4304,15689,1117,-130,116,35
4304,15689,1117,-130,116,35
4304,15704,1095,-160,112,17
4304,15704,1095,-160,112,17
4304,15704,1095,-160,112,17
4304,15704,1095,-160,112,17
4260,15703,1091,-184,123,-7
4260,15703,1091,-184,123,-7
4260,15703,1091,-184,123,-7
4220,15737,1120,-123,246,-2
4220,15737,1120,-123,246,-2
4215,15755,1125,-159,527,22
4215,15755,1125,-159,527,22
4215,15755,1125,-159,527,22
4215,15755,1125,-159,527,22
4215,15755,1125,-159,527,22
4215,15755,1125,-159,527,22
4215,15755,1125,-159,527,22
4253,15708,1273,-764,567,-72
4253,15708,1273,-764,567,-72
4316,15551,1204,-258,342,23
4316,15551,1204,-258,342,23
4316,15551,1204,-258,342,23
4316,15551,1204,-258,342,23
4382,15627,1318,12,-64,64
4382,15627,1318,12,-64,64
4382,15627,1318,12,-64,64
4376,15688,1357,-62,-8,-9
4376,15688,1357,-62,-8,-9
4334,15669,1404,-117,106,-34
4334,15669,1404,-117,106,-34
4334,15669,1404,-117,106,-34
4334,15669,1404,-117,106,-34
4265,15670,1387,-45,389,-66
4265,15670,1387,-45,389,-66
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4302,15664,1387,373,327,51
4228,15710,1252,159,79,71
4228,15710,1252,159,79,71
4237,15704,1192,117,154,90
4237,15704,1192,117,154,90
4254,15713,1169,65,165,101
4254,15713,1169,65,165,101
4253,15700,1153,20,109,99
4253,15700,1153,20,109,99
4253,15700,1153,20,109,99
4253,15700,1153,20,109,99
4253,15700,1153,20,109,99
4231,15724,1134,-41,74,96
4231,15724,1134,-41,74,96
4241,15723,1147,-76,57,96
4241,15723,1147,-76,57,96
4253,15722,1136,-100,71,94
4253,15722,1136,-100,71,94
4253,15722,1136,-100,71,94
4261,15725,1151,-121,71,96
4261,15725,1151,-121,71,96
4261,15725,1151,-121,71,96
4261,15725,1151,-121,71,96
4239,15726,1193,-117,87,93
4239,15726,1193,-117,87,93
4260,15720,1191,-111,101,88
4260,15720,1191,-111,101,88
4260,15720,1191,-111,101,88
4260,15720,1191,-111,101,88
4259,15716,1188,-100,100,69
4259,15716,1188,-100,100,69
4267,15712,1156,-97,97,64
4267,15712,1156,-97,97,64
4256,15719,1139,-104,91,67
4256,15719,1139,-104,91,67
4256,15719,1139,-104,91,67
4244,15707,1085,56,222,31
4244,15707,1085,56,222,31
4244,15707,1085,56,222,31
4244,15707,1085,56,222,31
4257,15728,1077,39,238,30
4257,15728,1077,39,238,30
4303,15729,1085,-1,185,64
4303,15729,1085,-1,185,64
4303,15729,1085,-1,185,64
4299,15744,1056,-49,98,71
4299,15744,1056,-49,98,71
4299,15744,1056,-49,98,71
4299,15744,1056,-49,98,71
4299,15744,1056,-49,98,71
4299,15744,1056,-49,98,71
4307,15716,1083,-36,93,86
4307,15716,1083,-36,93,86
