[(-14066, 5140, -7352), (-40, 175, -2)]
[(-14073, 5139, -7395), (-19, 208, 21)]
[(-14073, 5139, -7395), (-19, 208, 21)]
[(-14047, 5148, -7448), (-35, 238, 0)]
[(-14047, 5148, -7448), (-35, 238, 0)]
[(-14047, 5148, -7448), (-35, 238, 0)]
[(-14047, 5148, -7448), (-35, 238, 0)]
[(-14047, 5148, -7448), (-35, 238, 0)]
[(-14044, 5115, -7432), (-38, 189, 11)]
[(-14044, 5115, -7432), (-38, 189, 11)]
[(-14044, 5115, -7432), (-38, 189, 11)]
[(-14044, 5115, -7432), (-38, 189, 11)]
[(-14044, 5115, -7432), (-38, 189, 11)]
[(-14050, 5086, -7413), (-89, 147, 29)]
[(-14050, 5086, -7413), (-89, 147, 29)]
[(-14050, 5086, -7413), (-89, 147, 29)]
[(-14050, 5086, -7413), (-89, 147, 29)]
[(-14050, 5086, -7413), (-89, 147, 29)]
[(-14050, 5086, -7413), (-89, 147, 29)]
[(-14050, 5086, -7413), (-89, 147, 29)]
[(-14050, 5086, -7413), (-89, 147, 29)]
[(-14001, 5200, -7420), (-172, 169, 115)]
[(-14001, 5200, -7420), (-172, 169, 115)]
[(-14001, 5200, -7420), (-172, 169, 115)]
[(-14001, 5200, -7420), (-172, 169, 115)]
[(-14001, 5200, -7420), (-172, 169, 115)]
[(-13999, 5300, -7408), (-465, 261, 76)]
[(-13999, 5300, -7408), (-465, 261, 76)]
[(-13999, 5300, -7408), (-465, 261, 76)]
[(-13999, 5300, -7408), (-465, 261, 76)]
[(-13999, 5300, -7408), (-465, 261, 76)]
[(-14112, 5173, -7363), (-493, 30, -322)]
[(-14112, 5173, -7363), (-493, 30, -322)]
[(-14112, 5173, -7363), (-493, 30, -322)]
[(-14112, 5173, -7363), (-493, 30, -322)]
[(-14112, 5173, -7363), (-493, 30, -322)]
[(-14112, 5173, -7363), (-493, 30, -322)]
[(-14112, 5173, -7363), (-493, 30, -322)]
[(-14112, 5173, -7363), (-493, 30, -322)]
[(-14133, 5086, -7318), (-217, 20, -323)]
[(-14133, 5086, -7318), (-217, 20, -323)]
[(-14133, 5086, -7318), (-217, 20, -323)]
[(-14133, 5086, -7318), (-217, 20, -323)]
[(-14133, 5086, -7318), (-217, 20, -323)]
[(-14156, 5060, -7303), (-104, 105, -144)]
[(-14156, 5060, -7303), (-104, 105, -144)]
[(-14156, 5060, -7303), (-104, 105, -144)]
[(-14156, 5060, -7303), (-104, 105, -144)]
[(-14165, 5065, -7296), (-202, 140, -61)]
[(-14165, 5065, -7296), (-202, 140, -61)]
[(-14165, 5065, -7296), (-202, 140, -61)]
[(-14165, 5065, -7296), (-202, 140, -61)]
[(-14165, 5065, -7296), (-202, 140, -61)]
[(-14165, 5065, -7296), (-202, 140, -61)]
[(-14165, 5065, -7296), (-202, 140, -61)]
[(-14165, 5065, -7296), (-202, 140, -61)]
[(-14179, 5058, -7236), (-241, 153, -90)]
[(-14179, 5058, -7236), (-241, 153, -90)]
[(-14179, 5058, -7236), (-241, 153, -90)]
[(-14179, 5058, -7236), (-241, 153, -90)]
[(-14179, 5058, -7236), (-241, 153, -90)]
[(-14196, 5035, -7191), (-78, 104, -110)]
[(-14196, 5035, -7191), (-78, 104, -110)]
[(-14196, 5035, -7191), (-78, 104, -110)]
[(-14196, 5035, -7191), (-78, 104, -110)]
[(-14196, 5035, -7191), (-78, 104, -110)]
[(-14216, 4989, -7182), (100, 145, -82)]
[(-14216, 4989, -7182), (100, 145, -82)]
[(-14216, 4989, -7182), (100, 145, -82)]
[(-14216, 4989, -7182), (100, 145, -82)]
[(-14216, 4989, -7182), (100, 145, -82)]
[(-14216, 4989, -7182), (100, 145, -82)]
