[(-15186, 5328, -3137), (-143, 415, -10)]
[(-15184, 5267, -3140), (-134, 386, 0)]
[(-15184, 5267, -3140), (-134, 386, 0)]
[(-15184, 5267, -3140), (-134, 386, 0)]
[(-15184, 5267, -3140), (-134, 386, 0)]
[(-15159, 5276, -3156), (-149, 395, 17)]
[(-15159, 5276, -3156), (-149, 395, 17)]
[(-15159, 5276, -3156), (-149, 395, 17)]
[(-15159, 5276, -3156), (-149, 395, 17)]
[(-15159, 5276, -3156), (-149, 395, 17)]
[(-15156, 5283, -3132), (-169, 396, 11)]
[(-15156, 5283, -3132), (-169, 396, 11)]
[(-15156, 5283, -3132), (-169, 396, 11)]
[(-15156, 5283, -3132), (-169, 396, 11)]
[(-15156, 5283, -3132), (-169, 396, 11)]
[(-15156, 5283, -3132), (-169, 396, 11)]
[(-15156, 5283, -3132), (-169, 396, 11)]
[(-15156, 5283, -3132), (-169, 396, 11)]
[(-15151, 5281, -3146), (-186, 416, 8)]
[(-15151, 5281, -3146), (-186, 416, 8)]
[(-15151, 5281, -3146), (-186, 416, 8)]
[(-15151, 5281, -3146), (-186, 416, 8)]
[(-15151, 5281, -3146), (-186, 416, 8)]
[(-15151, 5281, -3146), (-186, 416, 8)]
[(-15151, 5281, -3146), (-186, 416, 8)]
[(-15151, 5281, -3146), (-186, 416, 8)]
[(-15151, 5281, -3146), (-186, 416, 8)]
[(-15133, 5291, -3112), (-206, 440, 19)]
[(-15128, 5297, -3143), (-210, 457, 21)]
[(-15128, 5297, -3143), (-210, 457, 21)]
[(-15128, 5297, -3143), (-210, 457, 21)]
[(-15128, 5297, -3143), (-210, 457, 21)]
[(-15128, 5297, -3143), (-210, 457, 21)]
[(-15128, 5297, -3143), (-210, 457, 21)]
[(-15128, 5297, -3143), (-210, 457, 21)]
[(-15128, 5297, -3143), (-210, 457, 21)]
[(-15121, 5284, -3152), (-211, 467, 21)]
[(-15121, 5284, -3152), (-211, 467, 21)]
[(-15121, 5284, -3152), (-211, 467, 21)]
[(-15121, 5284, -3152), (-211, 467, 21)]
[(-15121, 5284, -3152), (-211, 467, 21)]
[(-15112, 5301, -3198), (-178, 428, 31)]
[(-15112, 5301, -3198), (-178, 428, 31)]
[(-15112, 5301, -3198), (-178, 428, 31)]
[(-15112, 5301, -3198), (-178, 428, 31)]
[(-15112, 5301, -3198), (-178, 428, 31)]
[(-15116, 5292, -3204), (-183, 401, 43)]
[(-15116, 5292, -3204), (-183, 401, 43)]
[(-15116, 5292, -3204), (-183, 401, 43)]
[(-15116, 5292, -3204), (-183, 401, 43)]
[(-15116, 5292, -3204), (-183, 401, 43)]
[(-15116, 5292, -3204), (-183, 401, 43)]
[(-15116, 5292, -3204), (-183, 401, 43)]
[(-15116, 5292, -3204), (-183, 401, 43)]
[(-15137, 5270, -3212), (-176, 381, 36)]
[(-15137, 5270, -3212), (-176, 381, 36)]
[(-15137, 5270, -3212), (-176, 381, 36)]
[(-15137, 5270, -3212), (-176, 381, 36)]
[(-15137, 5270, -3212), (-176, 381, 36)]
[(-15121, 5272, -3224), (-161, 370, 42)]
[(-15121, 5272, -3224), (-161, 370, 42)]
[(-15121, 5272, -3224), (-161, 370, 42)]
[(-15121, 5272, -3224), (-161, 370, 42)]
[(-15121, 5272, -3224), (-161, 370, 42)]
[(-15117, 5289, -3209), (-173, 368, 29)]
[(-15117, 5289, -3209), (-173, 368, 29)]
[(-15117, 5289, -3209), (-173, 368, 29)]
[(-15117, 5289, -3209), (-173, 368, 29)]
[(-15117, 5289, -3209), (-173, 368, 29)]
[(-15117, 5289, -3209), (-173, 368, 29)]
[(-15117, 5289, -3209), (-173, 368, 29)]
[(-15117, 5289, -3209), (-173, 368, 29)]
[(-15124, 5284, -3236), (-143, 382, 30)]
[(-15124, 5284, -3236), (-143, 382, 30)]
[(-15124, 5284, -3236), (-143, 382, 30)]
[(-15124, 5284, -3236), (-143, 382, 30)]
[(-15124, 5284, -3236), (-143, 382, 30)]
[(-15131, 5273, -3238), (-202, 375, 53)]
[(-15131, 5273, -3238), (-202, 375, 53)]
[(-15131, 5273, -3238), (-202, 375, 53)]
[(-15131, 5273, -3238), (-202, 375, 53)]
[(-15116, 5248, -3225), (-218, 379, 50)]
[(-15116, 5248, -3225), (-218, 379, 50)]
[(-15116, 5248, -3225), (-218, 379, 50)]
[(-15116, 5248, -3225), (-218, 379, 50)]
[(-15116, 5248, -3225), (-218, 379, 50)]
[(-15116, 5248, -3225), (-218, 379, 50)]
[(-15116, 5248, -3225), (-218, 379, 50)]
[(-15116, 5248, -3225), (-218, 379, 50)]
[(-15136, 5249, -3214), (-181, 384, 31)]
[(-15136, 5249, -3214), (-181, 384, 31)]
[(-15136, 5249, -3214), (-181, 384, 31)]
[(-15136, 5249, -3214), (-181, 384, 31)]
[(-15136, 5249, -3214), (-181, 384, 31)]
[(-15161, 5254, -3207), (-186, 379, 22)]
[(-15161, 5254, -3207), (-186, 379, 22)]
[(-15161, 5254, -3207), (-186, 379, 22)]
[(-15161, 5254, -3207), (-186, 379, 22)]
[(-15161, 5254, -3207), (-186, 379, 22)]
[(-15161, 5254, -3207), (-186, 379, 22)]
[(-15156, 5235, -3206), (-201, 385, 18)]
[(-15156, 5235, -3206), (-201, 385, 18)]
[(-15156, 5235, -3206), (-201, 385, 18)]
