[(-13747, 4929, -8199), (-112, 63, 43)]
[(-13756, 4931, -8171), (-130, 102, 24)]
[(-13756, 4931, -8171), (-130, 102, 24)]
[(-13756, 4931, -8171), (-130, 102, 24)]
[(-13756, 4931, -8171), (-130, 102, 24)]
[(-13757, 4942, -8135), (-97, 108, 21)]
[(-13757, 4942, -8135), (-97, 108, 21)]
[(-13757, 4942, -8135), (-97, 108, 21)]
[(-13757, 4942, -8135), (-97, 108, 21)]
[(-13757, 4942, -8135), (-97, 108, 21)]
[(-13757, 4942, -8135), (-97, 108, 21)]
[(-13757, 4942, -8135), (-97, 108, 21)]
[(-13804, 4947, -8114), (-92, 101, 31)]
[(-13804, 4947, -8114), (-92, 101, 31)]
[(-13804, 4947, -8114), (-92, 101, 31)]
[(-13804, 4947, -8114), (-92, 101, 31)]
[(-13804, 4947, -8114), (-92, 101, 31)]
[(-13794, 4983, -8132), (-52, 123, 30)]
[(-13794, 4983, -8132), (-52, 123, 30)]
[(-13794, 4983, -8132), (-52, 123, 30)]
[(-13794, 4983, -8132), (-52, 123, 30)]
[(-13794, 4983, -8132), (-52, 123, 30)]
[(-13794, 4983, -8132), (-52, 123, 30)]
[(-13792, 4953, -8121), (-65, 167, 24)]
[(-13792, 4953, -8121), (-65, 167, 24)]
[(-13792, 4953, -8121), (-65, 167, 24)]
[(-13792, 4953, -8121), (-65, 167, 24)]
[(-13792, 4953, -8121), (-65, 167, 24)]
[(-13792, 4953, -8121), (-65, 167, 24)]
[(-13792, 4953, -8121), (-65, 167, 24)]
[(-13781, 4945, -8144), (-45, 191, 2)]
[(-13781, 4945, -8144), (-45, 191, 2)]
[(-13781, 4945, -8144), (-45, 191, 2)]
[(-13781, 4945, -8144), (-45, 191, 2)]
[(-13781, 4945, -8144), (-45, 191, 2)]
[(-13752, 4928, -8167), (-38, 182, -3)]
[(-13752, 4928, -8167), (-38, 182, -3)]
[(-13752, 4928, -8167), (-38, 182, -3)]
[(-13752, 4928, -8167), (-38, 182, -3)]
[(-13752, 4928, -8167), (-38, 182, -3)]
[(-13752, 4928, -8167), (-38, 182, -3)]
[(-13769, 4902, -8180), (-38, 181, -8)]
[(-13769, 4902, -8180), (-38, 181, -8)]
[(-13769, 4902, -8180), (-38, 181, -8)]
[(-13769, 4902, -8180), (-38, 181, -8)]
[(-13769, 4902, -8180), (-38, 181, -8)]
[(-13769, 4902, -8180), (-38, 181, -8)]
[(-13769, 4902, -8180), (-38, 181, -8)]
[(-13759, 4892, -8196), (-24, 193, -12)]
[(-13759, 4892, -8196), (-24, 193, -12)]
[(-13759, 4892, -8196), (-24, 193, -12)]
[(-13759, 4892, -8196), (-24, 193, -12)]
[(-13759, 4892, -8196), (-24, 193, -12)]
[(-13772, 4871, -8220), (-24, 208, -21)]
[(-13772, 4871, -8220), (-24, 208, -21)]
[(-13772, 4871, -8220), (-24, 208, -21)]
[(-13772, 4871, -8220), (-24, 208, -21)]
[(-13772, 4871, -8220), (-24, 208, -21)]
[(-13772, 4871, -8220), (-24, 208, -21)]
[(-13763, 4849, -8289), (-47, 210, 2)]
[(-13763, 4849, -8289), (-47, 210, 2)]
[(-13763, 4849, -8289), (-47, 210, 2)]
[(-13763, 4849, -8289), (-47, 210, 2)]
[(-13763, 4849, -8289), (-47, 210, 2)]
[(-13763, 4849, -8289), (-47, 210, 2)]
[(-13763, 4849, -8289), (-47, 210, 2)]
[(-13783, 4824, -8304), (-34, 201, -14)]
[(-13783, 4824, -8304), (-34, 201, -14)]
[(-13783, 4824, -8304), (-34, 201, -14)]
[(-13782, 4835, -8324), (-66, 182, 15)]
[(-13782, 4835, -8324), (-66, 182, 15)]
[(-13782, 4835, -8324), (-66, 182, 15)]
[(-13782, 4835, -8324), (-66, 182, 15)]
[(-13782, 4835, -8324), (-66, 182, 15)]
[(-13782, 4835, -8324), (-66, 182, 15)]
[(-13748, 4829, -8320), (-67, 148, 33)]
[(-13748, 4829, -8320), (-67, 148, 33)]
[(-13748, 4829, -8320), (-67, 148, 33)]
[(-13748, 4829, -8320), (-67, 148, 33)]
[(-13748, 4829, -8320), (-67, 148, 33)]
[(-13748, 4829, -8320), (-67, 148, 33)]
[(-13748, 4829, -8320), (-67, 148, 33)]
[(-13740, 4830, -8318), (-70, 131, 27)]
[(-13740, 4830, -8318), (-70, 131, 27)]
[(-13740, 4830, -8318), (-70, 131, 27)]
[(-13740, 4830, -8318), (-70, 131, 27)]
[(-13740, 4830, -8318), (-70, 131, 27)]
[(-13743, 4826, -8296), (-80, 106, 7)]
[(-13743, 4826, -8296), (-80, 106, 7)]
[(-13743, 4826, -8296), (-80, 106, 7)]
