[(-14051, 4800, -7868), (-85, 93, -2)]
[(-14041, 4800, -7778), (-53, 70, -9)]
[(-14041, 4800, -7778), (-53, 70, -9)]
[(-14041, 4800, -7778), (-53, 70, -9)]
[(-14041, 4800, -7778), (-53, 70, -9)]
[(-14062, 4802, -7738), (-18, 77, 17)]
[(-14062, 4802, -7738), (-18, 77, 17)]
[(-14062, 4802, -7738), (-18, 77, 17)]
[(-14062, 4802, -7738), (-18, 77, 17)]
[(-14062, 4802, -7738), (-18, 77, 17)]
[(-14062, 4802, -7738), (-18, 77, 17)]
[(-14062, 4802, -7738), (-18, 77, 17)]
[(-14062, 4802, -7738), (-18, 77, 17)]
[(-14044, 4821, -7748), (-32, 56, 43)]
[(-14044, 4821, -7748), (-32, 56, 43)]
[(-14044, 4821, -7748), (-32, 56, 43)]
[(-14044, 4821, -7748), (-32, 56, 43)]
[(-14044, 4821, -7748), (-32, 56, 43)]
[(-14060, 4811, -7742), (-66, 101, 3)]
[(-14060, 4811, -7742), (-66, 101, 3)]
[(-14060, 4811, -7742), (-66, 101, 3)]
[(-14060, 4811, -7742), (-66, 101, 3)]
[(-14060, 4811, -7742), (-66, 101, 3)]
[(-14060, 4811, -7742), (-66, 101, 3)]
[(-14064, 4812, -7744), (-34, 155, -5)]
[(-14064, 4812, -7744), (-34, 155, -5)]
[(-14064, 4812, -7744), (-34, 155, -5)]
[(-14064, 4812, -7744), (-34, 155, -5)]
[(-14064, 4812, -7744), (-34, 155, -5)]
[(-14057, 4844, -7760), (-25, 164, -11)]
[(-14057, 4844, -7760), (-25, 164, -11)]
[(-14057, 4844, -7760), (-25, 164, -11)]
[(-14057, 4844, -7760), (-25, 164, -11)]
[(-14057, 4844, -7760), (-25, 164, -11)]
[(-14057, 4844, -7760), (-25, 164, -11)]
[(-14057, 4844, -7760), (-25, 164, -11)]
[(-14047, 4808, -7728), (11, 196, -25)]
[(-14047, 4808, -7728), (11, 196, -25)]
[(-14047, 4808, -7728), (11, 196, -25)]
[(-14047, 4808, -7728), (11, 196, -25)]
[(-14047, 4808, -7728), (11, 196, -25)]
[(-14047, 4808, -7728), (11, 196, -25)]
[(-14041, 4785, -7717), (4, 196, -37)]
[(-14041, 4785, -7717), (4, 196, -37)]
[(-14041, 4785, -7717), (4, 196, -37)]
[(-14041, 4785, -7717), (4, 196, -37)]
[(-14041, 4785, -7717), (4, 196, -37)]
[(-14002, 4763, -7753), (-21, 211, -49)]
[(-14002, 4763, -7753), (-21, 211, -49)]
[(-14002, 4763, -7753), (-21, 211, -49)]
[(-14002, 4763, -7753), (-21, 211, -49)]
[(-14002, 4763, -7753), (-21, 211, -49)]
[(-14002, 4763, -7753), (-21, 211, -49)]
[(-14002, 4763, -7753), (-21, 211, -49)]
[(-13990, 4762, -7751), (-27, 196, -32)]
[(-13990, 4762, -7751), (-27, 196, -32)]
[(-13990, 4762, -7751), (-27, 196, -32)]
[(-13990, 4762, -7751), (-27, 196, -32)]
[(-13990, 4762, -7751), (-27, 196, -32)]
[(-13990, 4762, -7751), (-27, 196, -32)]
[(-14002, 4745, -7740), (-28, 159, -19)]
[(-14002, 4745, -7740), (-28, 159, -19)]
[(-14002, 4745, -7740), (-28, 159, -19)]
[(-14002, 4745, -7740), (-28, 159, -19)]
[(-14002, 4745, -7740), (-28, 159, -19)]
[(-13993, 4750, -7773), (-60, 172, -23)]
[(-13993, 4750, -7773), (-60, 172, -23)]
[(-13993, 4750, -7773), (-60, 172, -23)]
[(-13993, 4750, -7773), (-60, 172, -23)]
[(-13993, 4750, -7773), (-60, 172, -23)]
[(-14004, 4764, -7815), (-63, 173, -23)]
[(-14004, 4764, -7815), (-63, 173, -23)]
[(-14004, 4764, -7815), (-63, 173, -23)]
[(-14004, 4764, -7815), (-63, 173, -23)]
[(-14004, 4764, -7815), (-63, 173, -23)]
[(-14004, 4764, -7815), (-63, 173, -23)]
[(-14004, 4788, -7822), (-50, 161, 5)]
[(-14004, 4788, -7822), (-50, 161, 5)]
[(-14004, 4788, -7822), (-50, 161, 5)]
[(-14004, 4788, -7822), (-50, 161, 5)]
[(-14004, 4788, -7822), (-50, 161, 5)]
[(-14027, 4791, -7845), (-33, 171, -7)]
[(-14027, 4791, -7845), (-33, 171, -7)]
[(-14027, 4791, -7845), (-33, 171, -7)]
[(-14027, 4791, -7845), (-33, 171, -7)]
[(-14027, 4791, -7845), (-33, 171, -7)]
[(-14027, 4791, -7845), (-33, 171, -7)]
[(-14027, 4791, -7845), (-33, 171, -7)]
[(-14028, 4782, -7856), (-49, 178, -12)]
