[(-14655, 5056, -5715), (-126, 190, 57)]
[(-14654, 5052, -5741), (-80, 164, 37)]
[(-14654, 5052, -5741), (-80, 164, 37)]
[(-14654, 5052, -5741), (-80, 164, 37)]
[(-14654, 5052, -5741), (-80, 164, 37)]
[(-14650, 5073, -5740), (-98, 131, 8)]
[(-14650, 5073, -5740), (-98, 131, 8)]
[(-14650, 5073, -5740), (-98, 131, 8)]
[(-14650, 5073, -5740), (-98, 131, 8)]
[(-14650, 5073, -5740), (-98, 131, 8)]
[(-14668, 5078, -5727), (-289, 262, 8)]
[(-14668, 5078, -5727), (-289, 262, 8)]
[(-14668, 5078, -5727), (-289, 262, 8)]
[(-14668, 5078, -5727), (-289, 262, 8)]
[(-14668, 5078, -5727), (-289, 262, 8)]
[(-14668, 5078, -5727), (-289, 262, 8)]
[(-14664, 5082, -5780), (-473, 405, 62)]
[(-14664, 5082, -5780), (-473, 405, 62)]
[(-14664, 5082, -5780), (-473, 405, 62)]
[(-14664, 5082, -5780), (-473, 405, 62)]
[(-14664, 5082, -5780), (-473, 405, 62)]
[(-14664, 5082, -5780), (-473, 405, 62)]
[(-14664, 5082, -5780), (-473, 405, 62)]
[(-14628, 5150, -5823), (-759, 605, 128)]
[(-14628, 5150, -5823), (-759, 605, 128)]
[(-14628, 5150, -5823), (-759, 605, 128)]
[(-14628, 5150, -5823), (-759, 605, 128)]
[(-14628, 5150, -5823), (-759, 605, 128)]
[(-14628, 5150, -5823), (-759, 605, 128)]
[(-14628, 5150, -5823), (-759, 605, 128)]
[(-14605, 5198, -5874), (-754, 526, 96)]
[(-14605, 5198, -5874), (-754, 526, 96)]
[(-14605, 5198, -5874), (-754, 526, 96)]
[(-14605, 5198, -5874), (-754, 526, 96)]
[(-14567, 5226, -5888), (-668, 469, 78)]
[(-14567, 5226, -5888), (-668, 469, 78)]
[(-14567, 5226, -5888), (-668, 469, 78)]
[(-14567, 5226, -5888), (-668, 469, 78)]
[(-14567, 5226, -5888), (-668, 469, 78)]
[(-14574, 5274, -5892), (-548, 369, 56)]
[(-14574, 5274, -5892), (-548, 369, 56)]
[(-14574, 5274, -5892), (-548, 369, 56)]
[(-14574, 5274, -5892), (-548, 369, 56)]
[(-14574, 5274, -5892), (-548, 369, 56)]
[(-14574, 5274, -5892), (-548, 369, 56)]
[(-14574, 5274, -5892), (-548, 369, 56)]
[(-14574, 5274, -5892), (-548, 369, 56)]
[(-14550, 5315, -5920), (-385, 305, 32)]
[(-14550, 5315, -5920), (-385, 305, 32)]
[(-14550, 5315, -5920), (-385, 305, 32)]
[(-14550, 5315, -5920), (-385, 305, 32)]
[(-14543, 5320, -5876), (-263, 211, 13)]
[(-14543, 5320, -5876), (-263, 211, 13)]
[(-14543, 5320, -5876), (-263, 211, 13)]
[(-14543, 5320, -5876), (-263, 211, 13)]
[(-14543, 5320, -5876), (-263, 211, 13)]
[(-14521, 5299, -5921), (-159, 164, 23)]
[(-14521, 5299, -5921), (-159, 164, 23)]
[(-14521, 5299, -5921), (-159, 164, 23)]
[(-14521, 5299, -5921), (-159, 164, 23)]
[(-14521, 5299, -5921), (-159, 164, 23)]
[(-14521, 5299, -5921), (-159, 164, 23)]
[(-14521, 5299, -5921), (-159, 164, 23)]
[(-14521, 5299, -5921), (-159, 164, 23)]
[(-14519, 5328, -5956), (-124, 172, 25)]
[(-14519, 5328, -5956), (-124, 172, 25)]
[(-14519, 5328, -5956), (-124, 172, 25)]
[(-14519, 5328, -5956), (-124, 172, 25)]
[(-14519, 5328, -5956), (-124, 172, 25)]
[(-14513, 5317, -5948), (-63, 148, 13)]
[(-14513, 5317, -5948), (-63, 148, 13)]
[(-14513, 5317, -5948), (-63, 148, 13)]
[(-14513, 5317, -5948), (-63, 148, 13)]
[(-14513, 5317, -5948), (-63, 148, 13)]
[(-14513, 5317, -5948), (-63, 148, 13)]
