[(-15736, 1108, -4512), (-166, 148, -3)]
[(-15735, 1113, -4504), (-154, 168, -13)]
[(-15735, 1113, -4504), (-154, 168, -13)]
[(-15722, 1104, -4522), (-113, 170, -6)]
[(-15722, 1104, -4522), (-113, 170, -6)]
[(-15722, 1104, -4522), (-113, 170, -6)]
[(-15722, 1104, -4522), (-113, 170, -6)]
[(-15722, 1104, -4522), (-113, 170, -6)]
[(-15716, 1112, -4521), (-129, 170, -4)]
[(-15716, 1112, -4521), (-129, 170, -4)]
[(-15716, 1112, -4521), (-129, 170, -4)]
[(-15716, 1112, -4521), (-129, 170, -4)]
[(-15716, 1112, -4521), (-129, 170, -4)]
[(-15716, 1112, -4521), (-129, 170, -4)]
[(-15704, 1105, -4519), (-54, 146, -18)]
[(-15704, 1105, -4519), (-54, 146, -18)]
[(-15704, 1105, -4519), (-54, 146, -18)]
[(-15704, 1105, -4519), (-54, 146, -18)]
[(-15704, 1105, -4519), (-54, 146, -18)]
[(-15704, 1105, -4519), (-54, 146, -18)]
[(-15704, 1105, -4519), (-54, 146, -18)]
[(-15705, 1100, -4498), (37, 119, -21)]
[(-15705, 1100, -4498), (37, 119, -21)]
[(-15705, 1100, -4498), (37, 119, -21)]
[(-15705, 1100, -4498), (37, 119, -21)]
[(-15705, 1100, -4498), (37, 119, -21)]
[(-15702, 1086, -4496), (66, 156, -28)]
[(-15702, 1086, -4496), (66, 156, -28)]
[(-15702, 1086, -4496), (66, 156, -28)]
[(-15702, 1086, -4496), (66, 156, -28)]
[(-15702, 1086, -4496), (66, 156, -28)]
[(-15702, 1086, -4496), (66, 156, -28)]
[(-15722, 1086, -4494), (-9, 264, -14)]
[(-15722, 1086, -4494), (-9, 264, -14)]
[(-15722, 1086, -4494), (-9, 264, -14)]
[(-15722, 1086, -4494), (-9, 264, -14)]
[(-15722, 1086, -4494), (-9, 264, -14)]
[(-15722, 1086, -4494), (-9, 264, -14)]
[(-15722, 1086, -4494), (-9, 264, -14)]
[(-15720, 1022, -4468), (-83, 166, -47)]
[(-15720, 1022, -4468), (-83, 166, -47)]
[(-15720, 1022, -4468), (-83, 166, -47)]
[(-15720, 1022, -4468), (-83, 166, -47)]
[(-15720, 1022, -4468), (-83, 166, -47)]
[(-15720, 1022, -4468), (-83, 166, -47)]
[(-15720, 1022, -4468), (-83, 166, -47)]
[(-15698, 1027, -4488), (-152, 151, -30)]
[(-15698, 1027, -4488), (-152, 151, -30)]
[(-15698, 1027, -4488), (-152, 151, -30)]
[(-15698, 1027, -4488), (-152, 151, -30)]
[(-15707, 1016, -4479), (-149, 137, -24)]
[(-15707, 1016, -4479), (-149, 137, -24)]
[(-15707, 1016, -4479), (-149, 137, -24)]
[(-15707, 1016, -4479), (-149, 137, -24)]
[(-15707, 1016, -4479), (-149, 137, -24)]
[(-15707, 1016, -4479), (-149, 137, -24)]
[(-15707, 1016, -4479), (-149, 137, -24)]
[(-15705, 1024, -4478), (-200, 137, 0)]
[(-15705, 1024, -4478), (-200, 137, 0)]
[(-15705, 1024, -4478), (-200, 137, 0)]
[(-15705, 1024, -4478), (-200, 137, 0)]
[(-15705, 1024, -4478), (-200, 137, 0)]
[(-15703, 1036, -4500), (-197, 134, 3)]
[(-15703, 1036, -4500), (-197, 134, 3)]
[(-15703, 1036, -4500), (-197, 134, 3)]
[(-15703, 1036, -4500), (-197, 134, 3)]
[(-15703, 1036, -4500), (-197, 134, 3)]
[(-15703, 1036, -4500), (-197, 134, 3)]
[(-15693, 1044, -4523), (-169, 133, 0)]
[(-15693, 1044, -4523), (-169, 133, 0)]
[(-15693, 1044, -4523), (-169, 133, 0)]
[(-15693, 1044, -4523), (-169, 133, 0)]
[(-15693, 1044, -4523), (-169, 133, 0)]
[(-15707, 1031, -4491), (-88, 165, -3)]
[(-15707, 1031, -4491), (-88, 165, -3)]
[(-15707, 1031, -4491), (-88, 165, -3)]
[(-15707, 1031, -4491), (-88, 165, -3)]
