[(-15643, 1287, -4833), (-52, 221, -31)]
[(-15633, 1282, -4831), (-95, 213, -34)]
[(-15658, 1280, -4833), (-74, 219, -22)]
[(-15658, 1280, -4833), (-74, 219, -22)]
[(-15658, 1280, -4833), (-74, 219, -22)]
[(-15658, 1280, -4833), (-74, 219, -22)]
[(-15658, 1280, -4833), (-74, 219, -22)]
[(-15673, 1284, -4848), (-42, 232, -19)]
[(-15673, 1284, -4848), (-42, 232, -19)]
[(-15673, 1284, -4848), (-42, 232, -19)]
[(-15673, 1284, -4848), (-42, 232, -19)]
[(-15673, 1284, -4848), (-42, 232, -19)]
[(-15673, 1284, -4848), (-42, 232, -19)]
[(-15673, 1284, -4848), (-42, 232, -19)]
[(-15652, 1256, -4875), (-13, 217, 1)]
[(-15652, 1256, -4875), (-13, 217, 1)]
[(-15652, 1256, -4875), (-13, 217, 1)]
[(-15652, 1256, -4875), (-13, 217, 1)]
[(-15652, 1256, -4875), (-13, 217, 1)]
[(-15652, 1256, -4875), (-13, 217, 1)]
[(-15665, 1264, -4882), (-43, 207, 10)]
[(-15665, 1264, -4882), (-43, 207, 10)]
[(-15665, 1264, -4882), (-43, 207, 10)]
[(-15665, 1264, -4882), (-43, 207, 10)]
[(-15665, 1264, -4882), (-43, 207, 10)]
[(-15665, 1264, -4882), (-43, 207, 10)]
[(-15645, 1248, -4896), (-44, 201, 37)]
[(-15645, 1248, -4896), (-44, 201, 37)]
[(-15645, 1248, -4896), (-44, 201, 37)]
[(-15645, 1248, -4896), (-44, 201, 37)]
[(-15645, 1248, -4896), (-44, 201, 37)]
[(-15645, 1248, -4896), (-44, 201, 37)]
[(-15645, 1248, -4896), (-44, 201, 37)]
[(-15634, 1269, -4911), (-187, 257, 23)]
[(-15634, 1269, -4911), (-187, 257, 23)]
[(-15634, 1269, -4911), (-187, 257, 23)]
[(-15634, 1269, -4911), (-187, 257, 23)]
[(-15634, 1269, -4911), (-187, 257, 23)]
[(-15637, 1292, -4922), (-351, 293, 0)]
[(-15637, 1292, -4922), (-351, 293, 0)]
[(-15637, 1292, -4922), (-351, 293, 0)]
[(-15637, 1292, -4922), (-351, 293, 0)]
[(-15637, 1292, -4922), (-351, 293, 0)]
[(-15637, 1292, -4922), (-351, 293, 0)]
[(-15637, 1292, -4922), (-351, 293, 0)]
[(-15639, 1287, -4973), (-466, 309, -45)]
[(-15639, 1287, -4973), (-466, 309, -45)]
[(-15639, 1287, -4973), (-466, 309, -45)]
[(-15639, 1287, -4973), (-466, 309, -45)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15624, 1300, -4994), (-625, 413, -88)]
[(-15637, 1312, -5064), (-930, 569, -45)]
[(-15589, 1350, -5080), (-1081, 755, -60)]
[(-15589, 1350, -5080), (-1081, 755, -60)]
[(-15589, 1350, -5080), (-1081, 755, -60)]
[(-15589, 1350, -5080), (-1081, 755, -60)]
[(-15589, 1350, -5080), (-1081, 755, -60)]
[(-15589, 1350, -5080), (-1081, 755, -60)]
[(-15591, 1382, -5111), (-967, 623, -67)]
[(-15591, 1382, -5111), (-967, 623, -67)]
[(-15591, 1382, -5111), (-967, 623, -67)]
[(-15591, 1382, -5111), (-967, 623, -67)]
[(-15591, 1382, -5111), (-967, 623, -67)]
[(-15591, 1382, -5111), (-967, 623, -67)]
[(-15591, 1382, -5111), (-967, 623, -67)]
[(-15585, 1399, -5152), (-734, 451, -70)]
[(-15585, 1399, -5152), (-734, 451, -70)]
[(-15585, 1399, -5152), (-734, 451, -70)]
[(-15585, 1399, -5152), (-734, 451, -70)]
[(-15585, 1399, -5152), (-734, 451, -70)]
[(-15652, 1365, -5092), (905, -625, -147)]
[(-15652, 1365, -5092), (905, -625, -147)]
[(-15652, 1365, -5092), (905, -625, -147)]
[(-15652, 1365, -5092), (905, -625, -147)]
[(-15652, 1365, -5092), (905, -625, -147)]
[(-15652, 1365, -5092), (905, -625, -147)]
[(-15573, 1299, -5113), (1293, -463, -26)]
[(-15573, 1299, -5113), (1293, -463, -26)]
[(-15573, 1299, -5113), (1293, -463, -26)]
[(-15573, 1299, -5113), (1293, -463, -26)]
[(-15573, 1299, -5113), (1293, -463, -26)]
[(-15573, 1299, -5113), (1293, -463, -26)]
[(-15573, 1299, -5113), (1293, -463, -26)]
[(-15604, 1216, -5056), (1066, -427, -59)]
[(-15604, 1216, -5056), (1066, -427, -59)]
[(-15604, 1216, -5056), (1066, -427, -59)]
[(-15604, 1216, -5056), (1066, -427, -59)]
[(-15604, 1216, -5056), (1066, -427, -59)]
[(-15622, 1216, -5030), (950, -322, -42)]
[(-15622, 1216, -5030), (950, -322, -42)]
[(-15622, 1216, -5030), (950, -322, -42)]
[(-15622, 1216, -5030), (950, -322, -42)]
[(-15622, 1216, -5030), (950, -322, -42)]
[(-15622, 1216, -5030), (950, -322, -42)]
[(-15608, 1192, -5019), (862, -220, 13)]
[(-15608, 1192, -5019), (862, -220, 13)]
[(-15608, 1192, -5019), (862, -220, 13)]
[(-15608, 1192, -5019), (862, -220, 13)]
[(-15608, 1192, -5019), (862, -220, 13)]
[(-15608, 1192, -5019), (862, -220, 13)]
[(-15608, 1192, -5019), (862, -220, 13)]
[(-15628, 1152, -5007), (638, -207, 81)]
[(-15628, 1152, -5007), (638, -207, 81)]
[(-15628, 1152, -5007), (638, -207, 81)]
[(-15628, 1152, -5007), (638, -207, 81)]
[(-15628, 1152, -5007), (638, -207, 81)]
[(-15633, 1209, -5032), (371, -124, 232)]
[(-15633, 1209, -5032), (371, -124, 232)]
[(-15633, 1209, -5032), (371, -124, 232)]
[(-15633, 1209, -5032), (371, -124, 232)]
[(-15633, 1209, -5032), (371, -124, 232)]
[(-15649, 1395, -5001), (-96, -43, 314)]
[(-15649, 1395, -5001), (-96, -43, 314)]
[(-15649, 1395, -5001), (-96, -43, 314)]
[(-15649, 1395, -5001), (-96, -43, 314)]
[(-15649, 1395, -5001), (-96, -43, 314)]
[(-15649, 1395, -5001), (-96, -43, 314)]
[(-15649, 1395, -5001), (-96, -43, 314)]
[(-15641, 1302, -4996), (-277, 58, 235)]
[(-15641, 1302, -4996), (-277, 58, 235)]
[(-15641, 1302, -4996), (-277, 58, 235)]
[(-15641, 1302, -4996), (-277, 58, 235)]
[(-15641, 1302, -4996), (-277, 58, 235)]
[(-15635, 1307, -5030), (-53, 32, 99)]
[(-15635, 1307, -5030), (-53, 32, 99)]
[(-15635, 1307, -5030), (-53, 32, 99)]
[(-15635, 1307, -5030), (-53, 32, 99)]
[(-15635, 1307, -5030), (-53, 32, 99)]
[(-15635, 1307, -5030), (-53, 32, 99)]
[(-15635, 1307, -5030), (-53, 32, 99)]
