accX,accY,accZ,gyrX,gyrY,gyrZ
-14104,5136,-7252,54,246,79
-14076,5132,-7340,96,184,93
-14076,5132,-7340,96,184,93
-14076,5132,-7340,96,184,93
-14076,5132,-7340,96,184,93
-14077,5143,-7380,-154,196,69
-14077,5143,-7380,-154,196,69
-14077,5143,-7380,-154,196,69
-14077,5143,-7380,-154,196,69
-14077,5143,-7380,-154,196,69
-14077,5143,-7380,-154,196,69
-14046,5165,-7360,-234,152,66
-14046,5165,-7360,-234,152,66
-14046,5165,-7360,-234,152,66
-14046,5165,-7360,-234,152,66
-14046,5165,-7360,-234,152,66
-14070,5153,-7318,-206,161,24
-14070,5153,-7318,-206,161,24
-14070,5153,-7318,-206,161,24
-14070,5153,-7318,-206,161,24
-14070,5153,-7318,-206,161,24
-14070,5153,-7318,-206,161,24
-14070,5153,-7318,-206,161,24
-14054,5166,-7320,-106,119,35
-14054,5166,-7320,-106,119,35
-14054,5166,-7320,-106,119,35
-14054,5166,-7320,-106,119,35
-14054,5166,-7320,-106,119,35
-14054,5166,-7320,-106,119,35
-14259,5290,-7411,-215,29,-77
-14259,5290,-7411,-215,29,-77
-14259,5290,-7411,-215,29,-77
-14259,5290,-7411,-215,29,-77
-14259,5290,-7411,-215,29,-77
-14215,5254,-7400,-248,67,-91
-14215,5254,-7400,-248,67,-91
-14215,5254,-7400,-248,67,-91
-14215,5254,-7400,-248,67,-91
-14215,5254,-7400,-248,67,-91
-14215,5254,-7400,-248,67,-91
-14215,5254,-7400,-248,67,-91
-14204,5213,-7356,-145,60,-85
-14204,5213,-7356,-145,60,-85
-14204,5213,-7356,-145,60,-85
-14204,5213,-7356,-145,60,-85
-14204,5213,-7356,-145,60,-85
-14204,5213,-7356,-145,60,-85
-14204,5213,-7356,-145,60,-85
-14204,5213,-7356,-145,60,-85
-14189,5212,-7370,-78,137,-13
-14189,5212,-7370,-78,137,-13
-14189,5212,-7370,-78,137,-13
-14146,5218,-7394,-30,277,75
-14146,5218,-7394,-30,277,75
-14146,5218,-7394,-30,277,75
-14146,5218,-7394,-30,277,75
-14146,5218,-7394,-30,277,75
-14146,5218,-7394,-30,277,75
-14146,5218,-7394,-30,277,75
-14062,5339,-7485,-362,428,107
-14062,5339,-7485,-362,428,107
-14062,5339,-7485,-362,428,107
-14062,5339,-7485,-362,428,107
-14062,5339,-7485,-362,428,107
-14062,5339,-7485,-362,428,107
-14169,5279,-7379,-779,216,-134
-14169,5279,-7379,-779,216,-134
-14169,5279,-7379,-779,216,-134
-14169,5279,-7379,-779,216,-134
-14169,5279,-7379,-779,216,-134
-14170,5128,-7284,-341,124,-319
-14170,5128,-7284,-341,124,-319
-14170,5128,-7284,-341,124,-319
-14170,5128,-7284,-341,124,-319
-14170,5128,-7284,-341,124,-319
-14170,5128,-7284,-341,124,-319
-14170,5128,-7284,-341,124,-319
-14193,5156,-7275,-70,274,-96
-14193,5156,-7275,-70,274,-96
-14193,5156,-7275,-70,274,-96
-14193,5156,-7275,-70,274,-96
-14121,5178,-7367,-68,320,126
-14121,5178,-7367,-68,320,126
-14121,5178,-7367,-68,320,126
-14121,5178,-7367,-68,320,126
-14121,5178,-7367,-68,320,126
-14065,5267,-7379,-372,382,124
-14065,5267,-7379,-372,382,124
-14065,5267,-7379,-372,382,124
-14065,5267,-7379,-372,382,124
-14065,5267,-7379,-372,382,124
-14065,5267,-7379,-372,382,124
-14065,5267,-7379,-372,382,124
-14022,5184,-7373,-306,369,-126
-14022,5184,-7373,-306,369,-126
-14022,5184,-7373,-306,369,-126
-14022,5184,-7373,-306,369,-126
-14022,5184,-7373,-306,369,-126
-14022,5184,-7373,-306,369,-126
-14049,5182,-7395,-71,266,-95
-14049,5182,-7395,-71,266,-95
-14049,5182,-7395,-71,266,-95
-14049,5182,-7395,-71,266,-95
