accX,accY,accZ,gyrX,gyrY,gyrZ
-14053,5238,-7331,-229,44,-43
-14048,5205,-7265,-146,93,-101
-14048,5205,-7265,-146,93,-101
-14048,5205,-7265,-146,93,-101
-14048,5205,-7265,-146,93,-101
-14048,5205,-7265,-146,93,-101
-14048,5205,-7265,-146,93,-101
-14053,5173,-7250,-96,184,-59
-14053,5173,-7250,-96,184,-59
-14053,5173,-7250,-96,184,-59
-14053,5173,-7250,-96,184,-59
-14053,5173,-7250,-96,184,-59
-14053,5173,-7250,-96,184,-59
-14053,5173,-7250,-96,184,-59
-14066,5137,-7280,44,249,-55
-14066,5137,-7280,44,249,-55
-14066,5137,-7280,44,249,-55
-14066,5137,-7280,44,249,-55
-14066,5137,-7280,44,249,-55
-14065,5154,-7316,77,127,13
-14065,5154,-7316,77,127,13
-14065,5154,-7316,77,127,13
-14065,5154,-7316,77,127,13
-14065,5154,-7316,77,127,13
-14065,5154,-7316,77,127,13
-14054,5200,-7331,-102,135,-7
-14054,5200,-7331,-102,135,-7
-14054,5200,-7331,-102,135,-7
-14054,5200,-7331,-102,135,-7
-14054,5200,-7331,-102,135,-7
-14054,5200,-7331,-102,135,-7
-14054,5200,-7331,-102,135,-7
-14057,5172,-7260,-114,75,-96
-14057,5172,-7260,-114,75,-96
-14057,5172,-7260,-114,75,-96
-14057,5172,-7260,-114,75,-96
-14057,5172,-7260,-114,75,-96
-14076,5138,-7219,-56,85,-125
-14076,5138,-7219,-56,85,-125
-14076,5138,-7219,-56,85,-125
-14076,5138,-7219,-56,85,-125
-14076,5138,-7219,-56,85,-125
-14076,5138,-7219,-56,85,-125
-14100,5141,-7249,-73,105,-109
-14100,5141,-7249,-73,105,-109
-14100,5141,-7249,-73,105,-109
-14100,5141,-7249,-73,105,-109
-14100,5141,-7249,-73,105,-109
-14100,5141,-7249,-73,105,-109
-14100,5141,-7249,-73,105,-109
-14092,5137,-7266,-66,145,-60
-14092,5137,-7266,-66,145,-60
-14092,5137,-7266,-66,145,-60
-14092,5137,-7266,-66,145,-60
-14092,5137,-7266,-66,145,-60
-14126,5151,-7279,-62,149,-45
-14126,5151,-7279,-62,149,-45
-14126,5151,-7279,-62,149,-45
-14126,5151,-7279,-62,149,-45
-14126,5151,-7279,-62,149,-45
-14126,5151,-7279,-62,149,-45
-14109,5144,-7304,-98,169,-59
-14109,5144,-7304,-98,169,-59
-14109,5144,-7304,-98,169,-59
-14109,5144,-7304,-98,169,-59
-14109,5144,-7304,-98,169,-59
-14109,5144,-7304,-98,169,-59
-14109,5144,-7304,-98,169,-59
-14126,5128,-7271,-66,156,-41
-14126,5128,-7271,-66,156,-41
-14126,5128,-7271,-66,156,-41
-14126,5128,-7271,-66,156,-41
-14126,5128,-7271,-66,156,-41
-14111,5093,-7299,-78,188,-37
-14111,5093,-7299,-78,188,-37
-14111,5093,-7299,-78,188,-37
-14111,5093,-7299,-78,188,-37
-14111,5093,-7299,-78,188,-37
-14111,5093,-7299,-78,188,-37
-14119,5086,-7294,-53,202,-7
-14119,5086,-7294,-53,202,-7
-14119,5086,-7294,-53,202,-7
-14119,5086,-7294,-53,202,-7
-14119,5086,-7294,-53,202,-7
-14099,5076,-7285,-28,230,3
-14099,5076,-7285,-28,230,3
-14099,5076,-7285,-28,230,3
-14099,5076,-7285,-28,230,3
-14099,5076,-7285,-28,230,3
-14106,5068,-7283,-59,227,4
-14106,5068,-7283,-59,227,4
-14106,5068,-7283,-59,227,4
-14106,5068,-7283,-59,227,4
-14106,5068,-7283,-59,227,4
-14106,5068,-7283,-59,227,4
-14103,5053,-7279,-46,202,34
-14103,5053,-7279,-46,202,34
-14103,5053,-7279,-46,202,34
-14103,5053,-7279,-46,202,34
-14103,5053,-7279,-46,202,34
-14103,5053,-7279,-46,202,34
-14103,5053,-7279,-46,202,34
-14103,5053,-7279,-46,202,34
-14103,5053,-7279,-46,202,34
