accX,accY,accZ,gyrX,gyrY,gyrZ
1045,16339,52,-178,-14,36
1028,16332,31,-172,-76,53
1028,16332,31,-172,-76,53
1016,16345,16,-174,-101,68
1008,16356,40,-153,-145,67
1008,16356,40,-153,-145,67
1008,16356,40,-153,-145,67
1008,16356,40,-153,-145,67
1044,16366,33,-138,-218,83
1044,16366,33,-138,-218,83
1044,16366,33,-138,-218,83
1044,16366,33,-138,-218,83
1043,16359,44,-130,-286,79
1043,16359,44,-130,-286,79
1033,16351,28,-79,-284,94
1033,16351,28,-79,-284,94
1033,16351,28,-79,-284,94
1056,16356,23,-70,-280,105
1056,16356,23,-70,-280,105
1056,16356,23,-70,-280,105
1056,16356,23,-70,-280,105
1092,16349,32,-55,-327,116
1092,16349,32,-55,-327,116
1094,16352,17,-38,-350,97
1094,16352,17,-38,-350,97
1094,16352,17,-38,-350,97
1114,16328,-16,0,-397,92
1114,16328,-16,0,-397,92
1114,16328,-16,0,-397,92
1114,16328,-16,0,-397,92
1128,16348,-28,-84,-411,94
1025,16354,-311,10,-457,161
1025,16354,-311,10,-457,161
1025,16354,-311,10,-457,161
1025,16354,-311,10,-457,161
1025,16376,-302,40,-247,40
1025,16376,-302,40,-247,40
1025,16376,-302,40,-247,40
1025,16376,-302,40,-247,40
1026,16373,-277,10,-107,-30
1039,16355,-232,-43,-50,-31
1039,16355,-232,-43,-50,-31
1039,16355,-232,-43,-50,-31
1039,16355,-232,-43,-50,-31
1030,16349,-184,-78,-207,5
1030,16349,-184,-78,-207,5
1030,16349,-184,-78,-207,5
1030,16349,-184,-78,-207,5
1036,16332,-318,13,-330,125
987,16355,-260,-9,-340,151
987,16355,-260,-9,-340,151
987,16355,-260,-9,-340,151
987,16355,-260,-9,-340,151
1027,16381,-261,-60,-165,114
1027,16381,-261,-60,-165,114
1027,16381,-261,-60,-165,114
1027,16381,-261,-60,-165,114
1027,16381,-261,-60,-165,114
1083,16397,-224,-88,65,43
1083,16397,-224,-88,65,43
1083,16397,-224,-88,65,43
1083,16397,-224,-88,65,43
1100,16404,-192,-118,117,17
1100,16404,-192,-118,117,17
1100,16404,-192,-118,117,17
1100,16404,-192,-118,117,17
1120,16384,-159,-145,161,20
1110,16383,-128,-141,162,20
1110,16383,-128,-141,162,20
1110,16383,-128,-141,162,20
1110,16383,-128,-141,162,20
1104,16390,-103,-177,187,-1
1104,16390,-103,-177,187,-1
1104,16390,-103,-177,187,-1
1104,16390,-103,-177,187,-1
1097,16386,-101,-194,189,-3
1092,16386,-73,-183,199,-28
1092,16386,-73,-183,199,-28
1092,16386,-73,-183,199,-28
1092,16386,-73,-183,199,-28
1084,16347,-80,-174,223,-32
1084,16347,-80,-174,223,-32
1084,16347,-80,-174,223,-32
1084,16347,-80,-174,223,-32
1069,16350,-70,-161,246,-20
1049,16342,-78,23,245,-36
1049,16342,-78,23,245,-36
1049,16342,-78,23,245,-36
1049,16342,-78,23,245,-36
1064,16350,-94,46,227,-22
1064,16350,-94,46,227,-22
1064,16350,-94,46,227,-22
1064,16350,-94,46,227,-22
1100,16344,-79,9,196,9
1100,16344,-79,9,196,9
1087,16326,-89,-17,162,6
1087,16326,-89,-17,162,6
1087,16326,-89,-17,162,6
1099,16316,-87,-23,188,4
1099,16316,-87,-23,188,4
1118,16328,-116,-20,211,1
1118,16328,-116,-20,211,1
1118,16328,-116,-20,211,1
1101,16336,-108,-32,169,-15
1101,16336,-108,-32,169,-15
1101,16336,-108,-32,169,-15
1101,16336,-108,-32,169,-15
1100,16339,-120,-26,149,-30
1100,16339,-120,-26,149,-30
1074,16342,-120,-72,144,-35
1074,16342,-120,-72,144,-35
1074,16342,-120,-72,144,-35
1074,16342,-120,-72,144,-35
1060,16334,-116,-104,159,-26
1060,16334,-116,-104,159,-26
1060,16334,-116,-104,159,-26
1085,16318,-110,-130,142,-15
1085,16318,-110,-130,142,-15
1085,16318,-110,-130,142,-15
1085,16318,-110,-130,142,-15
