accX,accY,accZ,gyrX,gyrY,gyrZ
1307,16369,-142,-118,-54,13
1281,16376,-111,-144,19,-48
1281,16376,-111,-144,19,-48
1281,16376,-111,-144,19,-48
1281,16376,-111,-144,19,-48
1281,16376,-111,-144,19,-48
1272,16350,-121,-170,-7,-17
1272,16350,-121,-170,-7,-17
1272,16350,-121,-170,-7,-17
1272,16350,-121,-170,-7,-17
1254,16337,-133,-169,-9,12
1254,16337,-133,-169,-9,12
1279,16339,-113,-152,4,19
1279,16339,-113,-152,4,19
1279,16339,-113,-152,4,19
1285,16358,-116,-137,24,3
1285,16358,-116,-137,24,3
1294,16340,-100,-119,29,-3
1294,16340,-100,-119,29,-3
1294,16340,-100,-119,29,-3
1294,16340,-100,-119,29,-3
1294,16340,-100,-119,29,-3
1294,16340,-100,-119,29,-3
1294,16340,-100,-119,29,-3
1307,16318,-86,-67,-195,9
1307,16318,-86,-67,-195,9
1296,16357,-94,-78,-296,21
1296,16357,-94,-78,-296,21
1296,16357,-94,-78,-296,21
1296,16357,-94,-78,-296,21
1263,16354,-128,-164,-307,-20
1263,16354,-128,-164,-307,-20
1263,16354,-128,-164,-307,-20
1263,16354,-128,-164,-307,-20
1263,16354,-128,-164,-307,-20
1277,16356,-143,-98,-121,-65
1277,16356,-143,-98,-121,-65
1277,16356,-143,-98,-121,-65
1277,16356,-143,-98,-121,-65
1298,16347,-130,-133,41,-85
1298,16347,-130,-133,41,-85
1298,16347,-130,-133,41,-85
1298,16347,-130,-133,41,-85
1308,16360,-124,-154,17,-48
1291,16350,-120,-111,-80,33
1291,16350,-120,-111,-80,33
1291,16350,-120,-111,-80,33
1291,16350,-120,-111,-80,33
1284,16369,-276,273,-384,246
1284,16369,-276,273,-384,246
1284,16369,-276,273,-384,246
1284,16369,-276,273,-384,246
1315,16350,-244,263,-337,226
1340,16362,-255,165,-216,151
1340,16362,-255,165,-216,151
1340,16362,-255,165,-216,151
1340,16362,-255,165,-216,151
1363,16356,-268,123,-83,81
1363,16356,-268,123,-83,81
1363,16356,-268,123,-83,81
1363,16356,-268,123,-83,81
1362,16376,-229,34,26,59
1377,16380,-256,3,66,70
1377,16380,-256,3,66,70
1377,16380,-256,3,66,70
1377,16380,-256,3,66,70
1370,16372,-272,-36,76,53
1370,16372,-272,-36,76,53
1370,16372,-272,-36,76,53
1370,16372,-272,-36,76,53
1340,16364,-284,-56,111,25
1353,16352,-242,-71,142,4
1353,16352,-242,-71,142,4
1353,16352,-242,-71,142,4
1353,16352,-242,-71,142,4
1342,16344,-208,-97,136,0
1342,16344,-208,-97,136,0
1342,16344,-208,-97,136,0
1342,16344,-208,-97,136,0
1345,16338,-204,-117,154,10
1320,16328,-196,-134,191,10
1320,16328,-196,-134,191,10
1320,16328,-196,-134,191,10
1320,16328,-196,-134,191,10
1316,16318,-181,-140,193,21
1316,16318,-181,-140,193,21
1316,16318,-181,-140,193,21
1316,16318,-181,-140,193,21
1305,16318,-183,-145,197,21
1280,16325,-209,-152,196,18
1280,16325,-209,-152,196,18
1280,16325,-209,-152,196,18
