[(-15308, 2096, -5733), (-293, 30, -21)]
[(-15351, 2109, -5640), (-128, 58, 20)]
[(-15351, 2109, -5640), (-128, 58, 20)]
[(-15351, 2109, -5640), (-128, 58, 20)]
[(-15351, 2109, -5640), (-128, 58, 20)]
[(-15351, 2109, -5640), (-128, 58, 20)]
[(-15342, 2084, -5572), (-138, 98, 2)]
[(-15342, 2084, -5572), (-138, 98, 2)]
[(-15342, 2084, -5572), (-138, 98, 2)]
[(-15342, 2084, -5572), (-138, 98, 2)]
[(-15342, 2084, -5572), (-138, 98, 2)]
[(-15344, 2069, -5580), (-97, 127, 19)]
[(-15344, 2069, -5580), (-97, 127, 19)]
[(-15344, 2069, -5580), (-97, 127, 19)]
[(-15344, 2069, -5580), (-97, 127, 19)]
[(-15344, 2069, -5580), (-97, 127, 19)]
[(-15344, 2069, -5580), (-97, 127, 19)]
[(-15344, 2069, -5580), (-97, 127, 19)]
[(-15344, 2069, -5580), (-97, 127, 19)]
[(-15328, 2056, -5556), (-109, 167, 57)]
[(-15328, 2056, -5556), (-109, 167, 57)]
[(-15328, 2056, -5556), (-109, 167, 57)]
[(-15328, 2056, -5556), (-109, 167, 57)]
[(-15328, 2056, -5556), (-109, 167, 57)]
[(-15323, 2056, -5514), (-120, 179, 63)]
[(-15323, 2056, -5514), (-120, 179, 63)]
[(-15323, 2056, -5514), (-120, 179, 63)]
[(-15323, 2056, -5514), (-120, 179, 63)]
[(-15323, 2056, -5514), (-120, 179, 63)]
[(-15352, 2064, -5521), (-149, 193, 45)]
[(-15352, 2064, -5521), (-149, 193, 45)]
[(-15352, 2064, -5521), (-149, 193, 45)]
[(-15352, 2064, -5521), (-149, 193, 45)]
[(-15352, 2064, -5521), (-149, 193, 45)]
[(-15352, 2064, -5521), (-149, 193, 45)]
[(-15352, 2064, -5521), (-149, 193, 45)]
[(-15352, 2064, -5521), (-149, 193, 45)]
[(-15345, 2080, -5488), (-69, 115, 39)]
[(-15345, 2080, -5488), (-69, 115, 39)]
[(-15345, 2080, -5488), (-69, 115, 39)]
[(-15345, 2080, -5488), (-69, 115, 39)]
[(-15345, 2080, -5488), (-69, 115, 39)]
[(-15403, 2050, -5551), (-110, 105, -16)]
[(-15403, 2050, -5551), (-110, 105, -16)]
[(-15403, 2050, -5551), (-110, 105, -16)]
[(-15403, 2050, -5551), (-110, 105, -16)]
[(-15403, 2050, -5551), (-110, 105, -16)]
[(-15385, 2045, -5552), (-100, 101, 1)]
[(-15385, 2045, -5552), (-100, 101, 1)]
[(-15385, 2045, -5552), (-100, 101, 1)]
[(-15385, 2045, -5552), (-100, 101, 1)]
[(-15385, 2045, -5552), (-100, 101, 1)]
[(-15385, 2045, -5552), (-100, 101, 1)]
[(-15385, 2045, -5552), (-100, 101, 1)]
[(-15385, 2045, -5552), (-100, 101, 1)]
[(-15432, 2065, -5604), (-132, 143, -21)]
[(-15432, 2065, -5604), (-132, 143, -21)]
[(-15432, 2065, -5604), (-132, 143, -21)]
[(-15432, 2065, -5604), (-132, 143, -21)]
[(-15432, 2065, -5604), (-132, 143, -21)]
[(-15441, 2089, -5629), (-155, 193, -18)]
[(-15441, 2089, -5629), (-155, 193, -18)]
[(-15441, 2089, -5629), (-155, 193, -18)]
[(-15441, 2089, -5629), (-155, 193, -18)]
[(-15441, 2089, -5629), (-155, 193, -18)]
[(-15452, 2035, -5616), (-127, 237, -22)]
[(-15452, 2035, -5616), (-127, 237, -22)]
[(-15452, 2035, -5616), (-127, 237, -22)]
[(-15452, 2035, -5616), (-127, 237, -22)]
[(-15452, 2035, -5616), (-127, 237, -22)]
[(-15452, 2035, -5616), (-127, 237, -22)]
[(-15452, 2035, -5616), (-127, 237, -22)]
[(-15452, 2035, -5616), (-127, 237, -22)]
[(-15429, 2049, -5583), (-197, 244, -24)]
[(-15429, 2049, -5583), (-197, 244, -24)]
[(-15429, 2049, -5583), (-197, 244, -24)]
[(-15429, 2049, -5583), (-197, 244, -24)]
[(-15429, 2049, -5583), (-197, 244, -24)]
[(-15416, 2028, -5608), (-216, 277, -3)]
[(-15416, 2028, -5608), (-216, 277, -3)]
[(-15416, 2028, -5608), (-216, 277, -3)]
[(-15416, 2028, -5608), (-216, 277, -3)]
[(-15416, 2028, -5608), (-216, 277, -3)]
[(-15357, 1998, -5624), (-83, 164, 31)]
[(-15357, 1998, -5624), (-83, 164, 31)]
[(-15357, 1998, -5624), (-83, 164, 31)]
[(-15357, 1998, -5624), (-83, 164, 31)]
[(-15357, 1998, -5624), (-83, 164, 31)]
[(-15357, 1998, -5624), (-83, 164, 31)]
[(-15357, 1998, -5624), (-83, 164, 31)]
[(-15357, 1998, -5624), (-83, 164, 31)]
[(-15374, 2041, -5732), (-186, 210, -53)]
[(-15374, 2041, -5732), (-186, 210, -53)]
[(-15374, 2041, -5732), (-186, 210, -53)]
[(-15374, 2041, -5732), (-186, 210, -53)]
[(-15374, 2041, -5732), (-186, 210, -53)]
[(-15395, 2040, -5708), (-183, 167, -45)]
[(-15395, 2040, -5708), (-183, 167, -45)]
[(-15395, 2040, -5708), (-183, 167, -45)]
[(-15395, 2040, -5708), (-183, 167, -45)]
[(-15395, 2040, -5708), (-183, 167, -45)]
[(-15380, 2016, -5664), (-144, 80, -71)]
[(-15380, 2016, -5664), (-144, 80, -71)]
[(-15380, 2016, -5664), (-144, 80, -71)]
[(-15380, 2016, -5664), (-144, 80, -71)]
[(-15380, 2016, -5664), (-144, 80, -71)]
[(-15380, 2016, -5664), (-144, 80, -71)]
[(-15380, 2016, -5664), (-144, 80, -71)]
[(-15380, 2016, -5664), (-144, 80, -71)]
[(-15380, 2016, -5664), (-144, 80, -71)]
[(-15380, 2016, -5664), (-144, 80, -71)]
[(-15388, 2032, -5634), (-125, 61, -18)]
[(-15388, 2032, -5634), (-125, 61, -18)]
[(-15376, 2002, -5593), (-156, 29, -27)]
[(-15376, 2002, -5593), (-156, 29, -27)]
[(-15376, 2002, -5593), (-156, 29, -27)]
[(-15376, 2002, -5593), (-156, 29, -27)]
[(-15376, 2002, -5593), (-156, 29, -27)]
[(-15391, 1967, -5514), (-112, 21, -25)]
[(-15391, 1967, -5514), (-112, 21, -25)]
[(-15391, 1967, -5514), (-112, 21, -25)]
[(-15391, 1967, -5514), (-112, 21, -25)]
[(-15391, 1967, -5514), (-112, 21, -25)]
[(-15391, 1967, -5514), (-112, 21, -25)]
[(-15391, 1967, -5514), (-112, 21, -25)]
[(-15391, 1967, -5514), (-112, 21, -25)]
[(-15394, 1946, -5536), (-4, 105, -21)]
[(-15394, 1946, -5536), (-4, 105, -21)]
[(-15394, 1946, -5536), (-4, 105, -21)]
[(-15394, 1946, -5536), (-4, 105, -21)]
[(-15394, 1946, -5536), (-4, 105, -21)]
[(-15406, 1924, -5550), (95, 196, -5)]
[(-15406, 1924, -5550), (95, 196, -5)]
[(-15406, 1924, -5550), (95, 196, -5)]
[(-15406, 1924, -5550), (95, 196, -5)]
[(-15406, 1924, -5550), (95, 196, -5)]
