[(-14657, 5350, -5308), (-106, 191, 52)]
[(-14636, 5364, -5315), (-133, 170, 46)]
[(-14636, 5364, -5315), (-133, 170, 46)]
[(-14636, 5364, -5315), (-133, 170, 46)]
[(-14636, 5364, -5315), (-133, 170, 46)]
[(-14636, 5364, -5315), (-133, 170, 46)]
[(-14636, 5364, -5315), (-133, 170, 46)]
[(-14636, 5364, -5315), (-133, 170, 46)]
[(-14636, 5364, -5315), (-133, 170, 46)]
[(-14649, 5360, -5352), (-111, 147, 34)]
[(-14649, 5360, -5352), (-111, 147, 34)]
[(-14649, 5360, -5352), (-111, 147, 34)]
[(-14649, 5360, -5352), (-111, 147, 34)]
[(-14649, 5360, -5352), (-111, 147, 34)]
[(-14656, 5334, -5309), (-72, 75, 15)]
[(-14656, 5334, -5309), (-72, 75, 15)]
[(-14656, 5334, -5309), (-72, 75, 15)]
[(-14656, 5334, -5309), (-72, 75, 15)]
[(-14656, 5334, -5309), (-72, 75, 15)]
[(-14656, 5334, -5309), (-72, 75, 15)]
[(-14667, 5340, -5309), (-105, 94, 41)]
[(-14667, 5340, -5309), (-105, 94, 41)]
[(-14667, 5340, -5309), (-105, 94, 41)]
[(-14667, 5340, -5309), (-105, 94, 41)]
[(-14667, 5340, -5309), (-105, 94, 41)]
[(-14667, 5340, -5309), (-105, 94, 41)]
[(-14667, 5340, -5309), (-105, 94, 41)]
[(-14676, 5335, -5287), (-100, 122, 21)]
[(-14676, 5335, -5287), (-100, 122, 21)]
[(-14676, 5335, -5287), (-100, 122, 21)]
[(-14676, 5335, -5287), (-100, 122, 21)]
[(-14676, 5335, -5287), (-100, 122, 21)]
[(-14708, 5337, -5281), (-108, 146, -12)]
[(-14708, 5337, -5281), (-108, 146, -12)]
[(-14708, 5337, -5281), (-108, 146, -12)]
[(-14708, 5337, -5281), (-108, 146, -12)]
[(-14708, 5337, -5281), (-108, 146, -12)]
[(-14708, 5337, -5281), (-108, 146, -12)]
[(-14721, 5330, -5264), (-143, 169, -1)]
[(-14721, 5330, -5264), (-143, 169, -1)]
[(-14721, 5330, -5264), (-143, 169, -1)]
[(-14721, 5330, -5264), (-143, 169, -1)]
[(-14721, 5330, -5264), (-143, 169, -1)]
[(-14721, 5330, -5264), (-143, 169, -1)]
[(-14721, 5330, -5264), (-143, 169, -1)]
[(-14716, 5345, -5286), (-235, 271, 35)]
[(-14716, 5345, -5286), (-235, 271, 35)]
[(-14716, 5345, -5286), (-235, 271, 35)]
[(-14716, 5345, -5286), (-235, 271, 35)]
[(-14716, 5345, -5286), (-235, 271, 35)]
[(-14715, 5493, -5306), (-213, 254, -12)]
[(-14715, 5493, -5306), (-213, 254, -12)]
[(-14715, 5493, -5306), (-213, 254, -12)]
[(-14715, 5493, -5306), (-213, 254, -12)]
[(-14715, 5493, -5306), (-213, 254, -12)]
[(-14715, 5493, -5306), (-213, 254, -12)]
[(-14676, 5484, -5291), (-232, 234, -5)]
[(-14676, 5484, -5291), (-232, 234, -5)]
[(-14676, 5484, -5291), (-232, 234, -5)]
[(-14676, 5484, -5291), (-232, 234, -5)]
[(-14676, 5484, -5291), (-232, 234, -5)]
[(-14676, 5484, -5291), (-232, 234, -5)]
[(-14676, 5484, -5291), (-232, 234, -5)]
[(-14666, 5461, -5284), (-127, 193, 7)]
[(-14666, 5461, -5284), (-127, 193, 7)]
[(-14666, 5461, -5284), (-127, 193, 7)]
[(-14666, 5461, -5284), (-127, 193, 7)]
[(-14666, 5461, -5284), (-127, 193, 7)]
[(-14674, 5462, -5289), (-167, 201, 19)]
[(-14674, 5462, -5289), (-167, 201, 19)]
[(-14674, 5462, -5289), (-167, 201, 19)]
[(-14648, 5447, -5310), (-126, 188, 33)]
[(-14648, 5447, -5310), (-126, 188, 33)]
[(-14648, 5447, -5310), (-126, 188, 33)]
[(-14648, 5447, -5310), (-126, 188, 33)]
[(-14648, 5447, -5310), (-126, 188, 33)]
[(-14648, 5447, -5310), (-126, 188, 33)]
[(-14648, 5447, -5310), (-126, 188, 33)]
[(-14648, 5447, -5310), (-126, 188, 33)]
[(-14648, 5432, -5309), (-126, 208, 11)]
[(-14648, 5432, -5309), (-126, 208, 11)]
[(-14648, 5432, -5309), (-126, 208, 11)]
[(-14648, 5432, -5309), (-126, 208, 11)]
[(-14648, 5432, -5309), (-126, 208, 11)]
[(-14652, 5426, -5332), (-123, 204, 7)]
[(-14652, 5426, -5332), (-123, 204, 7)]
[(-14652, 5426, -5332), (-123, 204, 7)]
[(-14652, 5426, -5332), (-123, 204, 7)]
[(-14652, 5426, -5332), (-123, 204, 7)]
[(-14652, 5426, -5332), (-123, 204, 7)]
[(-14666, 5432, -5331), (-96, 175, 10)]
[(-14666, 5432, -5331), (-96, 175, 10)]
[(-14666, 5432, -5331), (-96, 175, 10)]
