[(-14646, 5432, -5304), (-87, 159, 32)]
[(-14663, 5438, -5260), (-130, 159, 37)]
[(-14663, 5438, -5260), (-130, 159, 37)]
[(-14663, 5438, -5260), (-130, 159, 37)]
[(-14667, 5444, -5252), (-117, 166, 30)]
[(-14667, 5444, -5252), (-117, 166, 30)]
[(-14667, 5444, -5252), (-117, 166, 30)]
[(-14667, 5444, -5252), (-117, 166, 30)]
[(-14667, 5444, -5252), (-117, 166, 30)]
[(-14667, 5444, -5252), (-117, 166, 30)]
[(-14667, 5444, -5252), (-117, 166, 30)]
[(-14667, 5444, -5252), (-117, 166, 30)]
[(-14657, 5444, -5260), (-120, 166, 35)]
[(-14657, 5444, -5260), (-120, 166, 35)]
[(-14657, 5444, -5260), (-120, 166, 35)]
[(-14657, 5444, -5260), (-120, 166, 35)]
[(-14657, 5444, -5260), (-120, 166, 35)]
[(-14648, 5448, -5269), (-119, 167, 43)]
[(-14648, 5448, -5269), (-119, 167, 43)]
[(-14648, 5448, -5269), (-119, 167, 43)]
[(-14648, 5448, -5269), (-119, 167, 43)]
[(-14648, 5448, -5269), (-119, 167, 43)]
[(-14640, 5437, -5276), (-118, 173, 31)]
[(-14640, 5437, -5276), (-118, 173, 31)]
[(-14640, 5437, -5276), (-118, 173, 31)]
[(-14640, 5437, -5276), (-118, 173, 31)]
[(-14640, 5437, -5276), (-118, 173, 31)]
[(-14640, 5437, -5276), (-118, 173, 31)]
[(-14640, 5437, -5276), (-118, 173, 31)]
[(-14640, 5437, -5276), (-118, 173, 31)]
[(-14645, 5429, -5316), (-120, 137, 43)]
[(-14645, 5429, -5316), (-120, 137, 43)]
[(-14645, 5429, -5316), (-120, 137, 43)]
[(-14645, 5429, -5316), (-120, 137, 43)]
[(-14645, 5429, -5316), (-120, 137, 43)]
[(-14641, 5420, -5336), (-121, 137, 33)]
[(-14641, 5420, -5336), (-121, 137, 33)]
[(-14641, 5420, -5336), (-121, 137, 33)]
[(-14641, 5420, -5336), (-121, 137, 33)]
[(-14641, 5420, -5336), (-121, 137, 33)]
[(-14755, 5245, -5371), (-375, 19, 253)]
[(-14755, 5245, -5371), (-375, 19, 253)]
[(-14755, 5245, -5371), (-375, 19, 253)]
[(-14755, 5245, -5371), (-375, 19, 253)]
[(-14755, 5245, -5371), (-375, 19, 253)]
[(-14755, 5245, -5371), (-375, 19, 253)]
[(-14755, 5245, -5371), (-375, 19, 253)]
[(-14732, 5301, -5356), (-272, 48, 230)]
[(-14732, 5301, -5356), (-272, 48, 230)]
[(-14732, 5301, -5356), (-272, 48, 230)]
[(-14732, 5301, -5356), (-272, 48, 230)]
[(-14702, 5329, -5352), (-226, 82, 187)]
[(-14702, 5329, -5352), (-226, 82, 187)]
[(-14702, 5329, -5352), (-226, 82, 187)]
[(-14702, 5329, -5352), (-226, 82, 187)]
[(-14702, 5329, -5352), (-226, 82, 187)]
[(-14693, 5376, -5346), (-222, 93, 152)]
[(-14693, 5376, -5346), (-222, 93, 152)]
[(-14693, 5376, -5346), (-222, 93, 152)]
[(-14693, 5376, -5346), (-222, 93, 152)]
[(-14693, 5376, -5346), (-222, 93, 152)]
[(-14693, 5376, -5346), (-222, 93, 152)]
[(-14693, 5376, -5346), (-222, 93, 152)]
[(-14693, 5376, -5346), (-222, 93, 152)]
[(-14673, 5401, -5336), (-213, 106, 123)]
[(-14673, 5401, -5336), (-213, 106, 123)]
[(-14673, 5401, -5336), (-213, 106, 123)]
[(-14673, 5401, -5336), (-213, 106, 123)]
[(-14673, 5401, -5336), (-213, 106, 123)]
[(-14655, 5415, -5320), (-202, 125, 103)]
[(-14655, 5415, -5320), (-202, 125, 103)]
[(-14655, 5415, -5320), (-202, 125, 103)]
[(-14655, 5415, -5320), (-202, 125, 103)]
