[(-14730, 4942, -5522), (-95, 179, 21)]
[(-14772, 4924, -5529), (-109, 172, 27)]
[(-14772, 4924, -5529), (-109, 172, 27)]
[(-14772, 4924, -5529), (-109, 172, 27)]
[(-14772, 4924, -5529), (-109, 172, 27)]
[(-14772, 4924, -5529), (-109, 172, 27)]
[(-14772, 4924, -5529), (-109, 172, 27)]
[(-14772, 4924, -5529), (-109, 172, 27)]
[(-14772, 4924, -5529), (-109, 172, 27)]
[(-14776, 4947, -5511), (-55, 142, 41)]
[(-14776, 4947, -5511), (-55, 142, 41)]
[(-14776, 4947, -5511), (-55, 142, 41)]
[(-14765, 4955, -5520), (-55, 149, 57)]
[(-14765, 4955, -5520), (-55, 149, 57)]
[(-14765, 4955, -5520), (-55, 149, 57)]
[(-14765, 4955, -5520), (-55, 149, 57)]
[(-14765, 4955, -5520), (-55, 149, 57)]
[(-14765, 4955, -5520), (-55, 149, 57)]
[(-14754, 4971, -5519), (-128, 165, 52)]
[(-14754, 4971, -5519), (-128, 165, 52)]
[(-14754, 4971, -5519), (-128, 165, 52)]
[(-14754, 4971, -5519), (-128, 165, 52)]
[(-14754, 4971, -5519), (-128, 165, 52)]
[(-14754, 4971, -5519), (-128, 165, 52)]
[(-14754, 4971, -5519), (-128, 165, 52)]
[(-14752, 4992, -5482), (-155, 174, 47)]
[(-14752, 4992, -5482), (-155, 174, 47)]
[(-14752, 4992, -5482), (-155, 174, 47)]
[(-14752, 4992, -5482), (-155, 174, 47)]
[(-14752, 4992, -5482), (-155, 174, 47)]
[(-14760, 5004, -5467), (-143, 173, 62)]
[(-14760, 5004, -5467), (-143, 173, 62)]
[(-14760, 5004, -5467), (-143, 173, 62)]
[(-14760, 5004, -5467), (-143, 173, 62)]
[(-14760, 5004, -5467), (-143, 173, 62)]
[(-14760, 5004, -5467), (-143, 173, 62)]
[(-14750, 5015, -5476), (-213, 260, 99)]
[(-14750, 5015, -5476), (-213, 260, 99)]
[(-14750, 5015, -5476), (-213, 260, 99)]
[(-14750, 5015, -5476), (-213, 260, 99)]
[(-14750, 5015, -5476), (-213, 260, 99)]
[(-14750, 5015, -5476), (-213, 260, 99)]
[(-14750, 5015, -5476), (-213, 260, 99)]
[(-14710, 5184, -5489), (-179, 265, 82)]
[(-14710, 5184, -5489), (-179, 265, 82)]
[(-14710, 5184, -5489), (-179, 265, 82)]
[(-14710, 5184, -5489), (-179, 265, 82)]
[(-14710, 5184, -5489), (-179, 265, 82)]
[(-14737, 5164, -5547), (-190, 252, 67)]
[(-14737, 5164, -5547), (-190, 252, 67)]
[(-14737, 5164, -5547), (-190, 252, 67)]
[(-14737, 5164, -5547), (-190, 252, 67)]
[(-14737, 5164, -5547), (-190, 252, 67)]
[(-14737, 5164, -5547), (-190, 252, 67)]
[(-14708, 5136, -5544), (-144, 224, 57)]
[(-14708, 5136, -5544), (-144, 224, 57)]
[(-14708, 5136, -5544), (-144, 224, 57)]
[(-14708, 5136, -5544), (-144, 224, 57)]
[(-14708, 5136, -5544), (-144, 224, 57)]
[(-14708, 5136, -5544), (-144, 224, 57)]
[(-14686, 5172, -5584), (-143, 212, 83)]
[(-14686, 5172, -5584), (-143, 212, 83)]
[(-14686, 5172, -5584), (-143, 212, 83)]
[(-14686, 5172, -5584), (-143, 212, 83)]
[(-14686, 5172, -5584), (-143, 212, 83)]
[(-14654, 5176, -5575), (-78, 177, 105)]
[(-14654, 5176, -5575), (-78, 177, 105)]
[(-14654, 5176, -5575), (-78, 177, 105)]
[(-14654, 5176, -5575), (-78, 177, 105)]
[(-14654, 5176, -5575), (-78, 177, 105)]
[(-14654, 5176, -5575), (-78, 177, 105)]
[(-14635, 5182, -5556), (-66, 138, 57)]
[(-14635, 5182, -5556), (-66, 138, 57)]
[(-14635, 5182, -5556), (-66, 138, 57)]
[(-14635, 5182, -5556), (-66, 138, 57)]
[(-14635, 5182, -5556), (-66, 138, 57)]
[(-14635, 5182, -5556), (-66, 138, 57)]
[(-14635, 5182, -5556), (-66, 138, 57)]
[(-14651, 5166, -5547), (49, 77, -8)]
[(-14651, 5166, -5547), (49, 77, -8)]
[(-14651, 5166, -5547), (49, 77, -8)]
[(-14651, 5166, -5547), (49, 77, -8)]
[(-14651, 5166, -5547), (49, 77, -8)]
