[(-14785, 2653, -7235), (-352, 241, -49)]
[(-14787, 2633, -7252), (-137, 262, -6)]
[(-14787, 2633, -7252), (-137, 262, -6)]
[(-14809, 2636, -7144), (46, 227, 48)]
[(-14809, 2636, -7144), (46, 227, 48)]
[(-14809, 2636, -7144), (46, 227, 48)]
[(-14809, 2636, -7144), (46, 227, 48)]
[(-14809, 2636, -7144), (46, 227, 48)]
[(-14814, 2613, -7166), (36, 212, 57)]
[(-14814, 2613, -7166), (36, 212, 57)]
[(-14814, 2613, -7166), (36, 212, 57)]
[(-14814, 2613, -7166), (36, 212, 57)]
[(-14814, 2613, -7166), (36, 212, 57)]
[(-14814, 2613, -7166), (36, 212, 57)]
[(-14824, 2599, -7200), (-14, 218, 51)]
[(-14824, 2599, -7200), (-14, 218, 51)]
[(-14824, 2599, -7200), (-14, 218, 51)]
[(-14824, 2599, -7200), (-14, 218, 51)]
[(-14824, 2599, -7200), (-14, 218, 51)]
[(-14824, 2599, -7200), (-14, 218, 51)]
[(-14824, 2599, -7200), (-14, 218, 51)]
[(-14804, 2626, -7196), (-59, 216, 42)]
[(-14804, 2626, -7196), (-59, 216, 42)]
[(-14804, 2626, -7196), (-59, 216, 42)]
[(-14804, 2626, -7196), (-59, 216, 42)]
[(-14804, 2626, -7196), (-59, 216, 42)]
[(-14804, 2626, -7196), (-59, 216, 42)]
[(-14816, 2603, -7186), (-68, 245, 30)]
[(-14816, 2603, -7186), (-68, 245, 30)]
[(-14816, 2603, -7186), (-68, 245, 30)]
[(-14816, 2603, -7186), (-68, 245, 30)]
[(-14816, 2603, -7186), (-68, 245, 30)]
[(-14816, 2603, -7186), (-68, 245, 30)]
[(-14816, 2603, -7186), (-68, 245, 30)]
[(-14812, 2614, -7166), (-48, 286, 27)]
[(-14812, 2614, -7166), (-48, 286, 27)]
[(-14812, 2614, -7166), (-48, 286, 27)]
[(-14812, 2614, -7166), (-48, 286, 27)]
[(-14812, 2614, -7166), (-48, 286, 27)]
[(-14801, 2619, -7184), (-45, 274, 25)]
[(-14801, 2619, -7184), (-45, 274, 25)]
[(-14801, 2619, -7184), (-45, 274, 25)]
[(-14801, 2619, -7184), (-45, 274, 25)]
[(-14801, 2619, -7184), (-45, 274, 25)]
[(-14801, 2619, -7184), (-45, 274, 25)]
[(-14801, 2619, -7184), (-45, 274, 25)]
[(-14816, 2620, -7208), (-81, 241, 23)]
[(-14813, 2621, -7181), (-119, 227, 19)]
[(-14813, 2621, -7181), (-119, 227, 19)]
[(-14813, 2621, -7181), (-119, 227, 19)]
[(-14813, 2621, -7181), (-119, 227, 19)]
[(-14813, 2621, -7181), (-119, 227, 19)]
[(-14813, 2621, -7181), (-119, 227, 19)]
[(-14813, 2621, -7181), (-119, 227, 19)]
[(-14813, 2621, -7181), (-119, 227, 19)]
[(-14813, 2621, -7181), (-119, 227, 19)]
[(-14819, 2639, -7188), (-115, 222, 10)]
[(-14819, 2639, -7188), (-115, 222, 10)]
[(-14819, 2639, -7188), (-115, 222, 10)]
[(-14819, 2639, -7188), (-115, 222, 10)]
[(-14832, 2625, -7227), (-95, 237, 11)]
[(-14832, 2625, -7227), (-95, 237, 11)]
[(-14832, 2625, -7227), (-95, 237, 11)]
[(-14832, 2625, -7227), (-95, 237, 11)]
[(-14832, 2625, -7227), (-95, 237, 11)]
[(-14812, 2632, -7217), (-113, 243, 24)]
[(-14812, 2632, -7217), (-113, 243, 24)]
[(-14812, 2632, -7217), (-113, 243, 24)]
[(-14812, 2632, -7217), (-113, 243, 24)]
[(-14812, 2632, -7217), (-113, 243, 24)]
