[(-13259, 7128, -7271), (-79, 243, 137)]
[(-13191, 7083, -7209), (-776, 804, -214)]
[(-13191, 7083, -7209), (-776, 804, -214)]
[(-13200, 7078, -7239), (-936, 833, -352)]
[(-13200, 7078, -7239), (-936, 833, -352)]
[(-13200, 7078, -7239), (-936, 833, -352)]
[(-13200, 7078, -7239), (-936, 833, -352)]
[(-13200, 7078, -7239), (-936, 833, -352)]
[(-13200, 7078, -7239), (-936, 833, -352)]
[(-13200, 7166, -7156), (-899, 644, -336)]
[(-13200, 7166, -7156), (-899, 644, -336)]
[(-13200, 7166, -7156), (-899, 644, -336)]
[(-13200, 7166, -7156), (-899, 644, -336)]
[(-13200, 7166, -7156), (-899, 644, -336)]
[(-13237, 7164, -7112), (-661, 568, -316)]
[(-13237, 7164, -7112), (-661, 568, -316)]
[(-13237, 7164, -7112), (-661, 568, -316)]
[(-13237, 7164, -7112), (-661, 568, -316)]
[(-13237, 7164, -7112), (-661, 568, -316)]
[(-13237, 7164, -7112), (-661, 568, -316)]
[(-13237, 7164, -7112), (-661, 568, -316)]
[(-13237, 7164, -7112), (-661, 568, -316)]
[(-13236, 7149, -7112), (-461, 373, -258)]
[(-13236, 7149, -7112), (-461, 373, -258)]
[(-13236, 7149, -7112), (-461, 373, -258)]
[(-13236, 7149, -7112), (-461, 373, -258)]
[(-13236, 7149, -7112), (-461, 373, -258)]
[(-13267, 7178, -7079), (-370, 276, -196)]
[(-13267, 7178, -7079), (-370, 276, -196)]
[(-13267, 7178, -7079), (-370, 276, -196)]
[(-13267, 7178, -7079), (-370, 276, -196)]
[(-13267, 7178, -7079), (-370, 276, -196)]
[(-13270, 7184, -7050), (-292, 228, -147)]
[(-13270, 7184, -7050), (-292, 228, -147)]
[(-13270, 7184, -7050), (-292, 228, -147)]
[(-13270, 7184, -7050), (-292, 228, -147)]
[(-13270, 7184, -7050), (-292, 228, -147)]
[(-13270, 7184, -7050), (-292, 228, -147)]
[(-13270, 7184, -7050), (-292, 228, -147)]
[(-13270, 7184, -7050), (-292, 228, -147)]
[(-13299, 7180, -7072), (-240, 223, -130)]
[(-13299, 7180, -7072), (-240, 223, -130)]
[(-13299, 7180, -7072), (-240, 223, -130)]
[(-13299, 7180, -7072), (-240, 223, -130)]
[(-13299, 7180, -7072), (-240, 223, -130)]
[(-13312, 7195, -7062), (-205, 186, -84)]
[(-13312, 7195, -7062), (-205, 186, -84)]
[(-13312, 7195, -7062), (-205, 186, -84)]
[(-13312, 7195, -7062), (-205, 186, -84)]
[(-13337, 7164, -7001), (-182, 147, -97)]
[(-13337, 7164, -7001), (-182, 147, -97)]
[(-13337, 7164, -7001), (-182, 147, -97)]
[(-13337, 7164, -7001), (-182, 147, -97)]
[(-13337, 7164, -7001), (-182, 147, -97)]
[(-13337, 7164, -7001), (-182, 147, -97)]
[(-13337, 7164, -7001), (-182, 147, -97)]
[(-13328, 7126, -6997), (-187, 115, -121)]
[(-13328, 7126, -6997), (-187, 115, -121)]
[(-13328, 7126, -6997), (-187, 115, -121)]
[(-13328, 7126, -6997), (-187, 115, -121)]
[(-13328, 7126, -6997), (-187, 115, -121)]
[(-13308, 7095, -6892), (-107, 58, -81)]
[(-13308, 7095, -6892), (-107, 58, -81)]
[(-13308, 7095, -6892), (-107, 58, -81)]
[(-13308, 7095, -6892), (-107, 58, -81)]
[(-13308, 7095, -6892), (-107, 58, -81)]
[(-13306, 7081, -6903), (-107, 23, -24)]
[(-13306, 7081, -6903), (-107, 23, -24)]
[(-13306, 7081, -6903), (-107, 23, -24)]
[(-13306, 7081, -6903), (-107, 23, -24)]
[(-13306, 7081, -6903), (-107, 23, -24)]
[(-13306, 7081, -6903), (-107, 23, -24)]
[(-13306, 7081, -6903), (-107, 23, -24)]
