accX,accY,accZ,gyrX,gyrY,gyrZ
-15246,3392,-5062,-232,299,14
-15271,3327,-5020,-144,117,139
-15271,3327,-5020,-144,117,139
-15246,3344,-5056,-161,152,102
-15246,3344,-5056,-161,152,102
-15246,3344,-5056,-161,152,102
-15246,3344,-5056,-161,152,102
-15246,3344,-5056,-161,152,102
-15246,3344,-5056,-161,152,102
-15246,3344,-5056,-161,152,102
-15246,3344,-5056,-161,152,102
-15246,3344,-5056,-161,152,102
-15257,3352,-5080,-168,178,116
-15257,3352,-5080,-168,178,116
-15257,3352,-5080,-168,178,116
-15236,3318,-5114,-176,200,80
-15236,3318,-5114,-176,200,80
-15236,3318,-5114,-176,200,80
-15236,3318,-5114,-176,200,80
-15236,3318,-5114,-176,200,80
-15236,3318,-5114,-176,200,80
-15220,3326,-5141,-210,203,66
-15220,3326,-5141,-210,203,66
-15220,3326,-5141,-210,203,66
-15220,3326,-5141,-210,203,66
-15220,3326,-5141,-210,203,66
-15205,3352,-5156,-172,228,33
-15205,3352,-5156,-172,228,33
-15205,3352,-5156,-172,228,33
-15205,3352,-5156,-172,228,33
-15205,3352,-5156,-172,228,33
-15205,3352,-5156,-172,228,33
-15205,3352,-5156,-172,228,33
-15227,3365,-5136,-218,242,27
-15227,3365,-5136,-218,242,27
-15227,3365,-5136,-218,242,27
-15227,3365,-5136,-218,242,27
-15227,3365,-5136,-218,242,27
-15224,3364,-5120,-178,242,31
-15224,3364,-5120,-178,242,31
-15224,3364,-5120,-178,242,31
-15224,3364,-5120,-178,242,31
-15224,3364,-5120,-178,242,31
-15227,3360,-5129,-194,255,32
-15227,3360,-5129,-194,255,32
-15227,3360,-5129,-194,255,32
-15227,3360,-5129,-194,255,32
-15227,3360,-5129,-194,255,32
-15227,3360,-5129,-194,255,32
-15227,3360,-5129,-194,255,32
-15235,3378,-5112,-141,236,8
-15235,3378,-5112,-141,236,8
-15235,3378,-5112,-141,236,8
-15235,3378,-5112,-141,236,8
-15235,3378,-5112,-141,236,8
-15235,3378,-5112,-141,236,8
-15217,3394,-5122,-133,221,21
-15217,3394,-5122,-133,221,21
-15217,3394,-5122,-133,221,21
-15217,3394,-5122,-133,221,21
-15217,3394,-5122,-133,221,21
