accX,accY,accZ,gyrX,gyrY,gyrZ
-15285,3285,-5048,-259,330,2
-15289,3283,-5019,-275,350,8
-15289,3283,-5019,-275,350,8
-15262,3296,-5053,-343,460,40
-15262,3296,-5053,-343,460,40
-15262,3296,-5053,-343,460,40
-15262,3296,-5053,-343,460,40
-15262,3296,-5053,-343,460,40
-15272,3325,-5064,-283,426,-8
-15272,3325,-5064,-283,426,-8
-15272,3325,-5064,-283,426,-8
-15272,3325,-5064,-283,426,-8
-15272,3325,-5064,-283,426,-8
-15272,3325,-5064,-283,426,-8
-15272,3325,-5064,-283,426,-8
-15272,3325,-5064,-283,426,-8
-15283,3336,-5099,-291,403,-3
-15283,3336,-5099,-291,403,-3
-15283,3336,-5099,-291,403,-3
-15283,3336,-5099,-291,403,-3
-15283,3336,-5099,-291,403,-3
-15282,3336,-5122,-278,290,32
-15282,3336,-5122,-278,290,32
-15282,3336,-5122,-278,290,32
-15282,3336,-5122,-278,290,32
-15282,3336,-5122,-278,290,32
-15252,3328,-5092,-272,279,18
-15252,3328,-5092,-272,279,18
-15252,3328,-5092,-272,279,18
-15252,3328,-5092,-272,279,18
-15252,3328,-5092,-272,279,18
-15252,3328,-5092,-272,279,18
-15252,3328,-5092,-272,279,18
-15252,3328,-5092,-272,279,18
-15243,3303,-5113,-249,271,12
-15243,3303,-5113,-249,271,12
-15243,3303,-5113,-249,271,12
-15243,3303,-5113,-249,271,12
-15243,3303,-5113,-249,271,12
-15211,3300,-5136,-213,304,9
-15211,3300,-5136,-213,304,9
-15211,3300,-5136,-213,304,9
-15211,3300,-5136,-213,304,9
-15211,3300,-5136,-213,304,9
-15204,3291,-5151,-212,314,7
-15204,3291,-5151,-212,314,7
-15204,3291,-5151,-212,314,7
-15204,3291,-5151,-212,314,7
-15204,3291,-5151,-212,314,7
-15204,3291,-5151,-212,314,7
-15189,3314,-5141,-196,306,15
-15189,3314,-5141,-196,306,15
-15189,3314,-5141,-196,306,15
-15189,3314,-5141,-196,306,15
-15189,3314,-5141,-196,306,15
-15204,3326,-5109,-8,151,-37
-15204,3326,-5109,-8,151,-37
-15204,3326,-5109,-8,151,-37
-15204,3326,-5109,-8,151,-37
-15204,3326,-5109,-8,151,-37
-15204,3287,-5092,-8,191,-58
-15204,3287,-5092,-8,191,-58
-15204,3287,-5092,-8,191,-58
-15204,3287,-5092,-8,191,-58
-15204,3287,-5092,-8,191,-58
-15204,3287,-5092,-8,191,-58
-15204,3287,-5092,-8,191,-58
-15204,3287,-5092,-8,191,-58
-15219,3317,-5084,-26,195,-35
-15219,3317,-5084,-26,195,-35
