[(-14237, 5183, -6923), (-111, 200, 4)]
[(-14232, 5182, -6946), (-116, 193, -2)]
[(-14232, 5182, -6946), (-116, 193, -2)]
[(-14232, 5182, -6946), (-116, 193, -2)]
[(-14215, 5176, -6958), (-125, 188, -9)]
[(-14215, 5176, -6958), (-125, 188, -9)]
[(-14215, 5176, -6958), (-125, 188, -9)]
[(-14215, 5176, -6958), (-125, 188, -9)]
[(-14215, 5176, -6958), (-125, 188, -9)]
[(-14215, 5176, -6958), (-125, 188, -9)]
[(-14184, 5121, -6924), (-531, 654, -146)]
[(-14184, 5121, -6924), (-531, 654, -146)]
[(-14184, 5121, -6924), (-531, 654, -146)]
[(-14184, 5121, -6924), (-531, 654, -146)]
[(-14184, 5121, -6924), (-531, 654, -146)]
[(-14161, 5143, -7000), (-750, 859, -114)]
[(-14161, 5143, -7000), (-750, 859, -114)]
[(-14161, 5143, -7000), (-750, 859, -114)]
[(-14161, 5143, -7000), (-750, 859, -114)]
[(-14161, 5143, -7000), (-750, 859, -114)]
[(-14161, 5143, -7000), (-750, 859, -114)]
[(-14161, 5143, -7000), (-750, 859, -114)]
[(-14161, 5143, -7000), (-750, 859, -114)]
[(-14169, 5136, -7053), (-386, 517, -49)]
[(-14169, 5136, -7053), (-386, 517, -49)]
[(-14169, 5136, -7053), (-386, 517, -49)]
[(-14169, 5136, -7053), (-386, 517, -49)]
[(-14169, 5136, -7053), (-386, 517, -49)]
[(-14216, 5172, -6991), (460, -40, 236)]
[(-14216, 5172, -6991), (460, -40, 236)]
[(-14216, 5172, -6991), (460, -40, 236)]
[(-14216, 5172, -6991), (460, -40, 236)]
[(-14216, 5172, -6991), (460, -40, 236)]
[(-14216, 5172, -6991), (460, -40, 236)]
[(-14160, 5232, -7021), (367, -25, 231)]
[(-14160, 5232, -7021), (367, -25, 231)]
[(-14160, 5232, -7021), (367, -25, 231)]
[(-14160, 5232, -7021), (367, -25, 231)]
[(-14160, 5232, -7021), (367, -25, 231)]
[(-14160, 5232, -7021), (367, -25, 231)]
[(-14160, 5232, -7021), (367, -25, 231)]
[(-14152, 5274, -7020), (239, 32, 136)]
[(-14152, 5274, -7020), (239, 32, 136)]
[(-14152, 5274, -7020), (239, 32, 136)]
[(-14152, 5274, -7020), (239, 32, 136)]
[(-14152, 5274, -7020), (239, 32, 136)]
[(-14172, 5263, -6998), (130, 64, 38)]
[(-14172, 5263, -6998), (130, 64, 38)]
[(-14172, 5263, -6998), (130, 64, 38)]
[(-14172, 5263, -6998), (130, 64, 38)]
[(-14181, 5267, -6992), (87, 68, 17)]
[(-14181, 5267, -6992), (87, 68, 17)]
[(-14181, 5267, -6992), (87, 68, 17)]
[(-14181, 5267, -6992), (87, 68, 17)]
[(-14181, 5267, -6992), (87, 68, 17)]
[(-14181, 5267, -6992), (87, 68, 17)]
[(-14181, 5267, -6992), (87, 68, 17)]
[(-14196, 5277, -6981), (52, 78, 8)]
[(-14196, 5277, -6981), (52, 78, 8)]
[(-14196, 5277, -6981), (52, 78, 8)]
[(-14196, 5277, -6981), (52, 78, 8)]
[(-14196, 5277, -6981), (52, 78, 8)]
[(-14209, 5269, -6985), (24, 103, 12)]
[(-14209, 5269, -6985), (24, 103, 12)]
[(-14209, 5269, -6985), (24, 103, 12)]
[(-14209, 5269, -6985), (24, 103, 12)]
[(-14209, 5269, -6985), (24, 103, 12)]
[(-14209, 5269, -6985), (24, 103, 12)]
[(-14184, 5284, -6962), (-4, 128, 8)]
[(-14184, 5284, -6962), (-4, 128, 8)]
[(-14184, 5284, -6962), (-4, 128, 8)]
[(-14184, 5284, -6962), (-4, 128, 8)]
