[(-14248, 5433, -6848), (-105, 245, -18)]
[(-14269, 5404, -6848), (-119, 269, -16)]
[(-14267, 5409, -6855), (-96, 292, -19)]
[(-14267, 5409, -6855), (-96, 292, -19)]
[(-14267, 5409, -6855), (-96, 292, -19)]
[(-14267, 5409, -6855), (-96, 292, -19)]
[(-14267, 5409, -6855), (-96, 292, -19)]
[(-14262, 5406, -6871), (-105, 289, -10)]
[(-14262, 5406, -6871), (-105, 289, -10)]
[(-14262, 5406, -6871), (-105, 289, -10)]
[(-14262, 5406, -6871), (-105, 289, -10)]
[(-14262, 5406, -6871), (-105, 289, -10)]
[(-14262, 5406, -6871), (-105, 289, -10)]
[(-14277, 5393, -6849), (-118, 296, -3)]
[(-14277, 5393, -6849), (-118, 296, -3)]
[(-14277, 5393, -6849), (-118, 296, -3)]
[(-14277, 5393, -6849), (-118, 296, -3)]
[(-14277, 5393, -6849), (-118, 296, -3)]
[(-14277, 5393, -6849), (-118, 296, -3)]
[(-14277, 5393, -6849), (-118, 296, -3)]
[(-14272, 5407, -6862), (-170, 306, -2)]
[(-14272, 5407, -6862), (-170, 306, -2)]
[(-14272, 5407, -6862), (-170, 306, -2)]
[(-14272, 5407, -6862), (-170, 306, -2)]
[(-14272, 5407, -6862), (-170, 306, -2)]
[(-14272, 5407, -6862), (-170, 306, -2)]
[(-14256, 5401, -6832), (-164, 298, 22)]
[(-14256, 5401, -6832), (-164, 298, 22)]
[(-14256, 5401, -6832), (-164, 298, 22)]
[(-14256, 5401, -6832), (-164, 298, 22)]
[(-14256, 5401, -6832), (-164, 298, 22)]
[(-14258, 5392, -6876), (-232, 400, -4)]
[(-14258, 5392, -6876), (-232, 400, -4)]
[(-14258, 5392, -6876), (-232, 400, -4)]
[(-14258, 5392, -6876), (-232, 400, -4)]
[(-14258, 5392, -6876), (-232, 400, -4)]
[(-14258, 5392, -6876), (-232, 400, -4)]
[(-14258, 5392, -6876), (-232, 400, -4)]
[(-14229, 5436, -6912), (-371, 604, -51)]
[(-14229, 5436, -6912), (-371, 604, -51)]
[(-14229, 5436, -6912), (-371, 604, -51)]
[(-14229, 5436, -6912), (-371, 604, -51)]
[(-14229, 5436, -6912), (-371, 604, -51)]
[(-14198, 5446, -6963), (-355, 494, -49)]
[(-14198, 5446, -6963), (-355, 494, -49)]
[(-14198, 5446, -6963), (-355, 494, -49)]
[(-14198, 5446, -6963), (-355, 494, -49)]
[(-14198, 5446, -6963), (-355, 494, -49)]
[(-14198, 5446, -6963), (-355, 494, -49)]
[(-14166, 5412, -6921), (-324, 533, -53)]
[(-14166, 5412, -6921), (-324, 533, -53)]
[(-14166, 5412, -6921), (-324, 533, -53)]
[(-14166, 5412, -6921), (-324, 533, -53)]
[(-14166, 5412, -6921), (-324, 533, -53)]
[(-14169, 5403, -6959), (-270, 448, -94)]
[(-14169, 5403, -6959), (-270, 448, -94)]
[(-14169, 5403, -6959), (-270, 448, -94)]
[(-14169, 5403, -6959), (-270, 448, -94)]
[(-14169, 5403, -6959), (-270, 448, -94)]
[(-14169, 5403, -6959), (-270, 448, -94)]
[(-14169, 5403, -6959), (-270, 448, -94)]
[(-14183, 5381, -6988), (-194, 323, -62)]
[(-14183, 5381, -6988), (-194, 323, -62)]
[(-14183, 5381, -6988), (-194, 323, -62)]
[(-14183, 5381, -6988), (-194, 323, -62)]
[(-14183, 5381, -6988), (-194, 323, -62)]
[(-14183, 5381, -6988), (-194, 323, -62)]
[(-14186, 5346, -6986), (-34, 154, -31)]
[(-14186, 5346, -6986), (-34, 154, -31)]
[(-14186, 5346, -6986), (-34, 154, -31)]
[(-14186, 5346, -6986), (-34, 154, -31)]
[(-14186, 5346, -6986), (-34, 154, -31)]
