[(-15211, 5326, -2012), (-71, 333, -17)]
[(-15224, 5306, -2025), (-51, 332, -34)]
[(-15230, 5300, -2022), (-55, 342, -37)]
[(-15230, 5300, -2022), (-55, 342, -37)]
[(-15230, 5300, -2022), (-55, 342, -37)]
[(-15230, 5300, -2022), (-55, 342, -37)]
[(-15230, 5300, -2022), (-55, 342, -37)]
[(-15230, 5300, -2022), (-55, 342, -37)]
[(-15233, 5297, -2045), (-80, 350, -21)]
[(-15233, 5297, -2045), (-80, 350, -21)]
[(-15233, 5297, -2045), (-80, 350, -21)]
[(-15233, 5297, -2045), (-80, 350, -21)]
[(-15233, 5297, -2045), (-80, 350, -21)]
[(-15210, 5286, -2037), (-171, 444, -21)]
[(-15210, 5286, -2037), (-171, 444, -21)]
[(-15210, 5286, -2037), (-171, 444, -21)]
[(-15210, 5286, -2037), (-171, 444, -21)]
[(-15210, 5286, -2037), (-171, 444, -21)]
[(-15210, 5286, -2037), (-171, 444, -21)]
[(-15210, 5286, -2037), (-171, 444, -21)]
[(-15210, 5286, -2037), (-171, 444, -21)]
[(-15225, 5265, -2053), (-200, 463, -34)]
[(-15225, 5265, -2053), (-200, 463, -34)]
[(-15225, 5265, -2053), (-200, 463, -34)]
[(-15225, 5265, -2053), (-200, 463, -34)]
[(-15225, 5265, -2053), (-200, 463, -34)]
[(-15224, 5261, -2034), (-118, 410, -32)]
[(-15224, 5261, -2034), (-118, 410, -32)]
[(-15224, 5261, -2034), (-118, 410, -32)]
[(-15224, 5261, -2034), (-118, 410, -32)]
[(-15224, 5261, -2034), (-118, 410, -32)]
[(-15240, 5269, -2026), (-54, 318, 13)]
[(-15240, 5269, -2026), (-54, 318, 13)]
[(-15240, 5269, -2026), (-54, 318, 13)]
[(-15240, 5269, -2026), (-54, 318, 13)]
[(-15240, 5269, -2026), (-54, 318, 13)]
[(-15240, 5269, -2026), (-54, 318, 13)]
[(-15240, 5269, -2026), (-54, 318, 13)]
[(-15244, 5249, -2023), (-8, 304, 13)]
[(-15244, 5249, -2023), (-8, 304, 13)]
[(-15244, 5249, -2023), (-8, 304, 13)]
[(-15244, 5249, -2023), (-8, 304, 13)]
[(-15244, 5249, -2023), (-8, 304, 13)]
[(-15244, 5249, -2023), (-8, 304, 13)]
[(-15258, 5221, -2007), (48, 269, 42)]
[(-15258, 5221, -2007), (48, 269, 42)]
[(-15258, 5221, -2007), (48, 269, 42)]
[(-15258, 5221, -2007), (48, 269, 42)]
[(-15258, 5221, -2007), (48, 269, 42)]
[(-15261, 5246, -2010), (39, 247, 35)]
[(-15261, 5246, -2010), (39, 247, 35)]
[(-15261, 5246, -2010), (39, 247, 35)]
[(-15261, 5246, -2010), (39, 247, 35)]
[(-15261, 5246, -2010), (39, 247, 35)]
[(-15261, 5246, -2010), (39, 247, 35)]
[(-15261, 5246, -2010), (39, 247, 35)]
[(-15249, 5245, -2020), (7, 271, 19)]
[(-15249, 5245, -2020), (7, 271, 19)]
[(-15249, 5245, -2020), (7, 271, 19)]
[(-15249, 5245, -2020), (7, 271, 19)]
[(-15249, 5245, -2020), (7, 271, 19)]
[(-15249, 5245, -2020), (7, 271, 19)]
[(-15255, 5280, -2013), (-80, 286, 84)]
[(-15255, 5280, -2013), (-80, 286, 84)]
[(-15255, 5280, -2013), (-80, 286, 84)]
[(-15255, 5280, -2013), (-80, 286, 84)]
[(-15255, 5280, -2013), (-80, 286, 84)]
[(-15240, 5257, -2034), (-126, 241, 117)]
[(-15240, 5257, -2034), (-126, 241, 117)]
[(-15240, 5257, -2034), (-126, 241, 117)]
[(-15240, 5257, -2034), (-126, 241, 117)]
[(-15240, 5257, -2034), (-126, 241, 117)]
[(-15240, 5257, -2034), (-126, 241, 117)]
[(-15240, 5257, -2034), (-126, 241, 117)]
[(-15240, 5257, -2034), (-126, 241, 117)]
[(-15244, 5293, -2028), (-119, 238, 129)]
[(-15244, 5293, -2028), (-119, 238, 129)]
[(-15244, 5293, -2028), (-119, 238, 129)]
[(-15244, 5293, -2028), (-119, 238, 129)]
[(-15244, 5293, -2028), (-119, 238, 129)]
[(-15229, 5296, -2036), (-97, 242, 131)]
[(-15229, 5296, -2036), (-97, 242, 131)]
[(-15229, 5296, -2036), (-97, 242, 131)]
[(-15229, 5296, -2036), (-97, 242, 131)]
[(-15229, 5296, -2036), (-97, 242, 131)]
[(-15219, 5270, -2057), (-100, 256, 115)]
[(-15219, 5270, -2057), (-100, 256, 115)]
[(-15219, 5270, -2057), (-100, 256, 115)]
[(-15219, 5270, -2057), (-100, 256, 115)]
[(-15219, 5270, -2057), (-100, 256, 115)]
[(-15219, 5270, -2057), (-100, 256, 115)]
[(-15219, 5270, -2057), (-100, 256, 115)]
[(-15219, 5270, -2057), (-100, 256, 115)]
[(-15233, 5283, -2042), (-78, 267, 110)]
[(-15233, 5283, -2042), (-78, 267, 110)]
[(-15233, 5283, -2042), (-78, 267, 110)]
[(-15233, 5283, -2042), (-78, 267, 110)]
[(-15233, 5283, -2042), (-78, 267, 110)]
[(-15250, 5298, -2000), (-121, 252, 78)]
[(-15250, 5298, -2000), (-121, 252, 78)]
[(-15250, 5298, -2000), (-121, 252, 78)]
[(-15250, 5298, -2000), (-121, 252, 78)]
[(-15250, 5298, -2000), (-121, 252, 78)]
[(-15222, 5266, -1975), (-71, 376, 101)]
[(-15222, 5266, -1975), (-71, 376, 101)]
[(-15222, 5266, -1975), (-71, 376, 101)]
[(-15222, 5266, -1975), (-71, 376, 101)]
[(-15222, 5266, -1975), (-71, 376, 101)]
[(-15222, 5266, -1975), (-71, 376, 101)]
[(-15222, 5266, -1975), (-71, 376, 101)]
[(-15216, 5328, -2031), (-26, 331, 58)]
[(-15216, 5328, -2031), (-26, 331, 58)]
[(-15216, 5328, -2031), (-26, 331, 58)]
[(-15216, 5328, -2031), (-26, 331, 58)]
[(-15216, 5328, -2031), (-26, 331, 58)]
[(-15224, 5321, -2009), (-45, 337, 167)]
[(-15224, 5321, -2009), (-45, 337, 167)]
[(-15224, 5321, -2009), (-45, 337, 167)]
[(-15224, 5321, -2009), (-45, 337, 167)]
[(-15224, 5321, -2009), (-45, 337, 167)]
[(-15189, 5364, -2026), (-54, 355, 103)]
[(-15189, 5364, -2026), (-54, 355, 103)]
[(-15189, 5364, -2026), (-54, 355, 103)]
[(-15189, 5364, -2026), (-54, 355, 103)]
[(-15189, 5364, -2026), (-54, 355, 103)]
[(-15189, 5364, -2026), (-54, 355, 103)]
[(-15189, 5364, -2026), (-54, 355, 103)]
