[(-15268, 5336, -1963), (-136, 294, 53)]
[(-15249, 5337, -1941), (-159, 304, 66)]
[(-15249, 5337, -1941), (-159, 304, 66)]
[(-15236, 5348, -1938), (-141, 313, 62)]
[(-15236, 5348, -1938), (-141, 313, 62)]
[(-15236, 5348, -1938), (-141, 313, 62)]
[(-15236, 5348, -1938), (-141, 313, 62)]
[(-15236, 5348, -1938), (-141, 313, 62)]
[(-15236, 5348, -1938), (-141, 313, 62)]
[(-15236, 5348, -1938), (-141, 313, 62)]
[(-15236, 5348, -1938), (-141, 313, 62)]
[(-15220, 5341, -1959), (-159, 327, 61)]
[(-15220, 5341, -1959), (-159, 327, 61)]
[(-15220, 5341, -1959), (-159, 327, 61)]
[(-15220, 5341, -1959), (-159, 327, 61)]
[(-15220, 5341, -1959), (-159, 327, 61)]
[(-15226, 5339, -1987), (-209, 385, 60)]
[(-15226, 5339, -1987), (-209, 385, 60)]
[(-15226, 5339, -1987), (-209, 385, 60)]
[(-15226, 5339, -1987), (-209, 385, 60)]
[(-15226, 5339, -1987), (-209, 385, 60)]
[(-15214, 5337, -1975), (-164, 370, 62)]
[(-15214, 5337, -1975), (-164, 370, 62)]
[(-15214, 5337, -1975), (-164, 370, 62)]
[(-15214, 5337, -1975), (-164, 370, 62)]
[(-15214, 5337, -1975), (-164, 370, 62)]
[(-15214, 5337, -1975), (-164, 370, 62)]
[(-15224, 5356, -1994), (-142, 354, 66)]
[(-15224, 5356, -1994), (-142, 354, 66)]
[(-15224, 5356, -1994), (-142, 354, 66)]
[(-15224, 5356, -1994), (-142, 354, 66)]
[(-15224, 5356, -1994), (-142, 354, 66)]
[(-15224, 5356, -1994), (-142, 354, 66)]
[(-15224, 5356, -1994), (-142, 354, 66)]
[(-15234, 5351, -2004), (-112, 333, 55)]
[(-15234, 5351, -2004), (-112, 333, 55)]
[(-15234, 5351, -2004), (-112, 333, 55)]
[(-15234, 5351, -2004), (-112, 333, 55)]
[(-15234, 5351, -2004), (-112, 333, 55)]
[(-15228, 5343, -2034), (-99, 326, 49)]
[(-15228, 5343, -2034), (-99, 326, 49)]
[(-15228, 5343, -2034), (-99, 326, 49)]
[(-15228, 5343, -2034), (-99, 326, 49)]
[(-15228, 5343, -2034), (-99, 326, 49)]
[(-15228, 5343, -2034), (-99, 326, 49)]
[(-15241, 5332, -2012), (-138, 271, 108)]
[(-15241, 5332, -2012), (-138, 271, 108)]
[(-15241, 5332, -2012), (-138, 271, 108)]
[(-15241, 5332, -2012), (-138, 271, 108)]
[(-15241, 5332, -2012), (-138, 271, 108)]
[(-15241, 5332, -2012), (-138, 271, 108)]
[(-15241, 5332, -2012), (-138, 271, 108)]
[(-15227, 5330, -1989), (-144, 309, 75)]
[(-15227, 5330, -1989), (-144, 309, 75)]
[(-15227, 5330, -1989), (-144, 309, 75)]
[(-15227, 5330, -1989), (-144, 309, 75)]
[(-15227, 5330, -1989), (-144, 309, 75)]
[(-15232, 5329, -1972), (-148, 327, 60)]
[(-15232, 5329, -1972), (-148, 327, 60)]
[(-15232, 5329, -1972), (-148, 327, 60)]
[(-15232, 5329, -1972), (-148, 327, 60)]
[(-15232, 5329, -1972), (-148, 327, 60)]
[(-15232, 5329, -1972), (-148, 327, 60)]
[(-15232, 5329, -1972), (-148, 327, 60)]
[(-15232, 5329, -1972), (-148, 327, 60)]
[(-15243, 5354, -1968), (-116, 352, 47)]
[(-15243, 5354, -1968), (-116, 352, 47)]
[(-15243, 5354, -1968), (-116, 352, 47)]
[(-15243, 5354, -1968), (-116, 352, 47)]
[(-15243, 5354, -1968), (-116, 352, 47)]
[(-15247, 5361, -1968), (-111, 408, 42)]
[(-15247, 5361, -1968), (-111, 408, 42)]
[(-15247, 5361, -1968), (-111, 408, 42)]
