[(-15137, 3641, -5294), (-204, 199, 23)]
[(-15149, 3626, -5260), (-130, 164, 2)]
[(-15149, 3626, -5260), (-130, 164, 2)]
[(-15150, 3612, -5251), (-79, 127, -10)]
[(-15150, 3612, -5251), (-79, 127, -10)]
[(-15150, 3612, -5251), (-79, 127, -10)]
[(-15150, 3612, -5251), (-79, 127, -10)]
[(-15150, 3612, -5251), (-79, 127, -10)]
[(-15150, 3612, -5251), (-79, 127, -10)]
[(-15150, 3612, -5251), (-79, 127, -10)]
[(-15184, 3583, -5189), (86, 21, -24)]
[(-15184, 3583, -5189), (86, 21, -24)]
[(-15184, 3583, -5189), (86, 21, -24)]
[(-15184, 3583, -5189), (86, 21, -24)]
[(-15184, 3583, -5189), (86, 21, -24)]
[(-15184, 3583, -5189), (86, 21, -24)]
[(-15184, 3583, -5189), (86, 21, -24)]
[(-15219, 3531, -5106), (531, -181, -39)]
[(-15219, 3531, -5106), (531, -181, -39)]
[(-15219, 3531, -5106), (531, -181, -39)]
[(-15219, 3531, -5106), (531, -181, -39)]
[(-15242, 3500, -5052), (323, -99, 5)]
[(-15242, 3500, -5052), (323, -99, 5)]
[(-15242, 3500, -5052), (323, -99, 5)]
[(-15242, 3500, -5052), (323, -99, 5)]
[(-15242, 3500, -5052), (323, -99, 5)]
[(-15242, 3500, -5052), (323, -99, 5)]
[(-15242, 3500, -5052), (323, -99, 5)]
[(-15242, 3500, -5052), (323, -99, 5)]
[(-15242, 3500, -5052), (323, -99, 5)]
[(-15262, 3499, -5034), (167, -12, 23)]
[(-15262, 3499, -5034), (167, -12, 23)]
[(-15262, 3499, -5034), (167, -12, 23)]
[(-15262, 3499, -5034), (167, -12, 23)]
[(-15262, 3499, -5034), (167, -12, 23)]
[(-15271, 3471, -5000), (96, 57, 11)]
[(-15271, 3471, -5000), (96, 57, 11)]
[(-15271, 3471, -5000), (96, 57, 11)]
[(-15271, 3471, -5000), (96, 57, 11)]
[(-15291, 3443, -4958), (49, 91, 0)]
[(-15291, 3443, -4958), (49, 91, 0)]
[(-15291, 3443, -4958), (49, 91, 0)]
[(-15291, 3443, -4958), (49, 91, 0)]
[(-15291, 3443, -4958), (49, 91, 0)]
[(-15291, 3443, -4958), (49, 91, 0)]
[(-15291, 3443, -4958), (49, 91, 0)]
[(-15291, 3443, -4958), (49, 91, 0)]
[(-15291, 3443, -4958), (49, 91, 0)]
[(-15303, 3425, -4932), (-46, 114, 10)]
[(-15303, 3425, -4932), (-46, 114, 10)]
[(-15303, 3425, -4932), (-46, 114, 10)]
[(-15303, 3425, -4932), (-46, 114, 10)]
[(-15303, 3425, -4932), (-46, 114, 10)]
[(-15302, 3390, -4936), (-54, 131, -11)]
[(-15302, 3390, -4936), (-54, 131, -11)]
[(-15302, 3390, -4936), (-54, 131, -11)]
[(-15302, 3390, -4936), (-54, 131, -11)]
[(-15301, 3386, -4925), (-75, 192, -29)]
[(-15301, 3386, -4925), (-75, 192, -29)]
[(-15301, 3386, -4925), (-75, 192, -29)]
[(-15301, 3386, -4925), (-75, 192, -29)]
[(-15301, 3386, -4925), (-75, 192, -29)]
[(-15301, 3386, -4925), (-75, 192, -29)]
[(-15307, 3360, -4932), (-33, 167, 0)]
[(-15307, 3360, -4932), (-33, 167, 0)]
[(-15307, 3360, -4932), (-33, 167, 0)]
[(-15307, 3360, -4932), (-33, 167, 0)]
[(-15307, 3360, -4932), (-33, 167, 0)]
[(-15307, 3360, -4932), (-33, 167, 0)]
[(-15302, 3351, -4912), (-72, 203, -18)]
[(-15302, 3351, -4912), (-72, 203, -18)]
[(-15302, 3351, -4912), (-72, 203, -18)]
[(-15302, 3351, -4912), (-72, 203, -18)]
[(-15302, 3351, -4912), (-72, 203, -18)]
[(-15328, 3356, -4924), (-43, 219, -3)]
[(-15328, 3356, -4924), (-43, 219, -3)]
[(-15328, 3356, -4924), (-43, 219, -3)]
[(-15328, 3356, -4924), (-43, 219, -3)]
[(-15328, 3356, -4924), (-43, 219, -3)]
[(-15328, 3356, -4924), (-43, 219, -3)]
[(-15328, 3356, -4924), (-43, 219, -3)]
