[(-15088, 3796, -5216), (-165, 238, -3)]
[(-15091, 3789, -5208), (-151, 192, -11)]
[(-15091, 3789, -5208), (-151, 192, -11)]
[(-15105, 3776, -5204), (8, 95, -28)]
[(-15105, 3776, -5204), (8, 95, -28)]
[(-15105, 3776, -5204), (8, 95, -28)]
[(-15105, 3776, -5204), (8, 95, -28)]
[(-15105, 3776, -5204), (8, 95, -28)]
[(-15105, 3776, -5204), (8, 95, -28)]
[(-15114, 3756, -5188), (95, 77, -6)]
[(-15114, 3756, -5188), (95, 77, -6)]
[(-15114, 3756, -5188), (95, 77, -6)]
[(-15114, 3756, -5188), (95, 77, -6)]
[(-15114, 3756, -5188), (95, 77, -6)]
[(-15165, 3726, -5069), (421, -117, -22)]
[(-15165, 3726, -5069), (421, -117, -22)]
[(-15165, 3726, -5069), (421, -117, -22)]
[(-15165, 3726, -5069), (421, -117, -22)]
[(-15165, 3726, -5069), (421, -117, -22)]
[(-15165, 3726, -5069), (421, -117, -22)]
[(-15165, 3726, -5069), (421, -117, -22)]
[(-15192, 3716, -5068), (471, -128, -12)]
[(-15192, 3716, -5068), (471, -128, -12)]
[(-15192, 3716, -5068), (471, -128, -12)]
[(-15192, 3716, -5068), (471, -128, -12)]
[(-15192, 3716, -5068), (471, -128, -12)]
[(-15221, 3673, -5048), (288, -13, -1)]
[(-15221, 3673, -5048), (288, -13, -1)]
[(-15221, 3673, -5048), (288, -13, -1)]
[(-15221, 3673, -5048), (288, -13, -1)]
[(-15221, 3673, -5048), (288, -13, -1)]
[(-15221, 3673, -5048), (288, -13, -1)]
[(-15247, 3640, -5034), (183, 33, 0)]
[(-15247, 3640, -5034), (183, 33, 0)]
[(-15247, 3640, -5034), (183, 33, 0)]
[(-15247, 3640, -5034), (183, 33, 0)]
[(-15247, 3640, -5034), (183, 33, 0)]
[(-15247, 3640, -5034), (183, 33, 0)]
[(-15247, 3640, -5034), (183, 33, 0)]
[(-15277, 3606, -5019), (59, 85, -4)]
[(-15277, 3606, -5019), (59, 85, -4)]
[(-15277, 3606, -5019), (59, 85, -4)]
[(-15277, 3606, -5019), (59, 85, -4)]
[(-15277, 3606, -5019), (59, 85, -4)]
[(-15277, 3606, -5019), (59, 85, -4)]
[(-15255, 3582, -5036), (32, 123, -5)]
[(-15255, 3582, -5036), (32, 123, -5)]
[(-15255, 3582, -5036), (32, 123, -5)]
[(-15255, 3582, -5036), (32, 123, -5)]
[(-15255, 3582, -5036), (32, 123, -5)]
[(-15273, 3553, -4997), (-50, 174, 6)]
[(-15273, 3553, -4997), (-50, 174, 6)]
[(-15273, 3553, -4997), (-50, 174, 6)]
[(-15273, 3553, -4997), (-50, 174, 6)]
[(-15273, 3553, -4997), (-50, 174, 6)]
[(-15273, 3553, -4997), (-50, 174, 6)]
[(-15273, 3553, -4997), (-50, 174, 6)]
[(-15284, 3551, -4986), (-35, 159, 4)]
[(-15284, 3551, -4986), (-35, 159, 4)]
[(-15284, 3551, -4986), (-35, 159, 4)]
[(-15284, 3551, -4986), (-35, 159, 4)]
[(-15281, 3517, -4988), (-69, 169, 22)]
[(-15281, 3517, -4988), (-69, 169, 22)]
[(-15281, 3517, -4988), (-69, 169, 22)]
[(-15281, 3517, -4988), (-69, 169, 22)]
[(-15281, 3517, -4988), (-69, 169, 22)]
[(-15281, 3517, -4988), (-69, 169, 22)]
[(-15281, 3517, -4988), (-69, 169, 22)]
[(-15263, 3514, -5004), (-105, 189, 2)]
[(-15263, 3514, -5004), (-105, 189, 2)]
[(-15263, 3514, -5004), (-105, 189, 2)]
[(-15263, 3514, -5004), (-105, 189, 2)]
[(-15263, 3514, -5004), (-105, 189, 2)]
[(-15263, 3514, -5004), (-105, 189, 2)]
[(-15263, 3514, -5004), (-105, 189, 2)]
[(-15286, 3500, -4976), (-143, 237, 1)]
[(-15286, 3500, -4976), (-143, 237, 1)]
[(-15286, 3500, -4976), (-143, 237, 1)]
[(-15286, 3500, -4976), (-143, 237, 1)]
[(-15265, 3477, -4992), (-137, 271, -4)]
[(-15265, 3477, -4992), (-137, 271, -4)]
