[(-15154, 3596, -5254), (-176, 233, 19)]
[(-15164, 3601, -5202), (-62, 151, 18)]
[(-15164, 3601, -5202), (-62, 151, 18)]
[(-15164, 3601, -5202), (-62, 151, 18)]
[(-15164, 3601, -5202), (-62, 151, 18)]
[(-15179, 3580, -5186), (59, 56, 15)]
[(-15179, 3580, -5186), (59, 56, 15)]
[(-15179, 3580, -5186), (59, 56, 15)]
[(-15179, 3580, -5186), (59, 56, 15)]
[(-15179, 3580, -5186), (59, 56, 15)]
[(-15179, 3580, -5186), (59, 56, 15)]
[(-15179, 3580, -5186), (59, 56, 15)]
[(-15227, 3518, -5153), (543, -119, -5)]
[(-15227, 3518, -5153), (543, -119, -5)]
[(-15227, 3518, -5153), (543, -119, -5)]
[(-15227, 3518, -5153), (543, -119, -5)]
[(-15227, 3518, -5153), (543, -119, -5)]
[(-15227, 3518, -5153), (543, -119, -5)]
[(-15243, 3504, -5104), (367, -30, 35)]
[(-15243, 3504, -5104), (367, -30, 35)]
[(-15243, 3504, -5104), (367, -30, 35)]
[(-15243, 3504, -5104), (367, -30, 35)]
[(-15243, 3504, -5104), (367, -30, 35)]
[(-15252, 3479, -5084), (229, 30, 37)]
[(-15252, 3479, -5084), (229, 30, 37)]
[(-15252, 3479, -5084), (229, 30, 37)]
[(-15252, 3479, -5084), (229, 30, 37)]
[(-15252, 3479, -5084), (229, 30, 37)]
[(-15252, 3479, -5084), (229, 30, 37)]
[(-15252, 3479, -5084), (229, 30, 37)]
[(-15252, 3440, -5066), (132, 84, 42)]
[(-15252, 3440, -5066), (132, 84, 42)]
[(-15252, 3440, -5066), (132, 84, 42)]
[(-15252, 3440, -5066), (132, 84, 42)]
[(-15252, 3440, -5066), (132, 84, 42)]
[(-15252, 3440, -5066), (132, 84, 42)]
[(-15255, 3405, -5034), (88, 119, 13)]
[(-15255, 3405, -5034), (88, 119, 13)]
[(-15255, 3405, -5034), (88, 119, 13)]
[(-15255, 3405, -5034), (88, 119, 13)]
[(-15255, 3405, -5034), (88, 119, 13)]
[(-15275, 3367, -5033), (3, 134, 13)]
[(-15275, 3367, -5033), (3, 134, 13)]
[(-15275, 3367, -5033), (3, 134, 13)]
[(-15275, 3367, -5033), (3, 134, 13)]
[(-15275, 3367, -5033), (3, 134, 13)]
[(-15275, 3367, -5033), (3, 134, 13)]
[(-15275, 3367, -5033), (3, 134, 13)]
[(-15270, 3346, -5052), (-13, 178, 26)]
[(-15270, 3346, -5052), (-13, 178, 26)]
[(-15270, 3346, -5052), (-13, 178, 26)]
[(-15270, 3346, -5052), (-13, 178, 26)]
[(-15270, 3346, -5052), (-13, 178, 26)]
[(-15272, 3344, -5040), (-53, 172, 71)]
[(-15272, 3344, -5040), (-53, 172, 71)]
[(-15272, 3344, -5040), (-53, 172, 71)]
[(-15272, 3344, -5040), (-53, 172, 71)]
[(-15272, 3344, -5040), (-53, 172, 71)]
[(-15252, 3358, -5032), (-77, 209, 62)]
[(-15252, 3358, -5032), (-77, 209, 62)]
[(-15252, 3358, -5032), (-77, 209, 62)]
[(-15252, 3358, -5032), (-77, 209, 62)]
[(-15252, 3358, -5032), (-77, 209, 62)]
[(-15252, 3358, -5032), (-77, 209, 62)]
[(-15252, 3358, -5032), (-77, 209, 62)]
[(-15252, 3358, -5032), (-77, 209, 62)]
[(-15269, 3362, -5006), (-142, 249, 49)]
[(-15269, 3362, -5006), (-142, 249, 49)]
[(-15269, 3362, -5006), (-142, 249, 49)]
[(-15269, 3362, -5006), (-142, 249, 49)]
[(-15269, 3362, -5006), (-142, 249, 49)]
[(-15272, 3383, -5063), (-482, 300, 29)]
[(-15272, 3383, -5063), (-482, 300, 29)]
[(-15272, 3383, -5063), (-482, 300, 29)]
