[(-14669, 6580, -3084), (-28, 96, 41)]
[(-14755, 6595, -3044), (29, 10, 171)]
[(-14755, 6595, -3044), (29, 10, 171)]
[(-14752, 6580, -3068), (0, 18, 145)]
[(-14752, 6580, -3068), (0, 18, 145)]
[(-14752, 6580, -3068), (0, 18, 145)]
[(-14752, 6580, -3068), (0, 18, 145)]
[(-14752, 6580, -3068), (0, 18, 145)]
[(-14752, 6580, -3068), (0, 18, 145)]
[(-14744, 6612, -3077), (-20, 27, 125)]
[(-14744, 6612, -3077), (-20, 27, 125)]
[(-14744, 6612, -3077), (-20, 27, 125)]
[(-14744, 6612, -3077), (-20, 27, 125)]
[(-14744, 6612, -3077), (-20, 27, 125)]
[(-14730, 6629, -3105), (-29, 46, 100)]
[(-14730, 6629, -3105), (-29, 46, 100)]
[(-14730, 6629, -3105), (-29, 46, 100)]
[(-14730, 6629, -3105), (-29, 46, 100)]
[(-14730, 6629, -3105), (-29, 46, 100)]
[(-14730, 6629, -3105), (-29, 46, 100)]
[(-14730, 6629, -3105), (-29, 46, 100)]
[(-14693, 6633, -3104), (-38, 58, 80)]
[(-14693, 6633, -3104), (-38, 58, 80)]
[(-14693, 6633, -3104), (-38, 58, 80)]
[(-14693, 6633, -3104), (-38, 58, 80)]
[(-14693, 6633, -3104), (-38, 58, 80)]
[(-14693, 6633, -3104), (-38, 58, 80)]
[(-14684, 6649, -3128), (-60, 71, 61)]
[(-14684, 6649, -3128), (-60, 71, 61)]
[(-14684, 6649, -3128), (-60, 71, 61)]
[(-14684, 6649, -3128), (-60, 71, 61)]
[(-14684, 6649, -3128), (-60, 71, 61)]
[(-14693, 6624, -3129), (-127, 58, 54)]
[(-14693, 6624, -3129), (-127, 58, 54)]
[(-14693, 6624, -3129), (-127, 58, 54)]
[(-14693, 6624, -3129), (-127, 58, 54)]
[(-14693, 6624, -3129), (-127, 58, 54)]
[(-14693, 6624, -3129), (-127, 58, 54)]
[(-14693, 6624, -3129), (-127, 58, 54)]
[(-14693, 6575, -3148), (-137, 41, 48)]
[(-14693, 6575, -3148), (-137, 41, 48)]
[(-14693, 6575, -3148), (-137, 41, 48)]
[(-14693, 6575, -3148), (-137, 41, 48)]
[(-14693, 6575, -3148), (-137, 41, 48)]
[(-14693, 6575, -3148), (-137, 41, 48)]
[(-14687, 6592, -3166), (-172, 83, 26)]
[(-14687, 6592, -3166), (-172, 83, 26)]
[(-14687, 6592, -3166), (-172, 83, 26)]
[(-14687, 6592, -3166), (-172, 83, 26)]
[(-14687, 6592, -3166), (-172, 83, 26)]
[(-14660, 6597, -3172), (-220, 104, 11)]
[(-14660, 6597, -3172), (-220, 104, 11)]
[(-14660, 6597, -3172), (-220, 104, 11)]
[(-14660, 6597, -3172), (-220, 104, 11)]
[(-14660, 6597, -3172), (-220, 104, 11)]
[(-14660, 6597, -3172), (-220, 104, 11)]
[(-14660, 6597, -3172), (-220, 104, 11)]
[(-14661, 6620, -3132), (-241, 114, -13)]
[(-14661, 6620, -3132), (-241, 114, -13)]
[(-14661, 6620, -3132), (-241, 114, -13)]
[(-14661, 6620, -3132), (-241, 114, -13)]
[(-14666, 6599, -3108), (-202, 124, -14)]
[(-14666, 6599, -3108), (-202, 124, -14)]
[(-14666, 6599, -3108), (-202, 124, -14)]
[(-14666, 6599, -3108), (-202, 124, -14)]
[(-14666, 6599, -3108), (-202, 124, -14)]
[(-14662, 6607, -3112), (-147, 139, -4)]
[(-14662, 6607, -3112), (-147, 139, -4)]
[(-14662, 6607, -3112), (-147, 139, -4)]
[(-14662, 6607, -3112), (-147, 139, -4)]
[(-14662, 6607, -3112), (-147, 139, -4)]
[(-14662, 6607, -3112), (-147, 139, -4)]
[(-14662, 6607, -3112), (-147, 139, -4)]
[(-14653, 6605, -3122), (-117, 146, -4)]
[(-14653, 6605, -3122), (-117, 146, -4)]
[(-14653, 6605, -3122), (-117, 146, -4)]
[(-14653, 6605, -3122), (-117, 146, -4)]
[(-14653, 6605, -3122), (-117, 146, -4)]
[(-14653, 6605, -3122), (-117, 146, -4)]
[(-14663, 6610, -3126), (-110, 151, -3)]
[(-14663, 6610, -3126), (-110, 151, -3)]
