[(-14704, 6220, -4152), (-78, 240, -13)]
[(-14689, 6252, -4177), (-689, 631, -108)]
[(-14698, 6352, -4205), (-476, 528, 0)]
[(-14698, 6352, -4205), (-476, 528, 0)]
[(-14698, 6352, -4205), (-476, 528, 0)]
[(-14698, 6352, -4205), (-476, 528, 0)]
[(-14698, 6352, -4205), (-476, 528, 0)]
[(-14676, 6308, -4269), (-342, 546, 56)]
[(-14676, 6308, -4269), (-342, 546, 56)]
[(-14676, 6308, -4269), (-342, 546, 56)]
[(-14676, 6308, -4269), (-342, 546, 56)]
[(-14676, 6308, -4269), (-342, 546, 56)]
[(-14676, 6308, -4269), (-342, 546, 56)]
[(-14676, 6308, -4269), (-342, 546, 56)]
[(-14676, 6308, -4269), (-342, 546, 56)]
[(-14652, 6313, -4331), (-311, 547, 76)]
[(-14652, 6313, -4331), (-311, 547, 76)]
[(-14652, 6313, -4331), (-311, 547, 76)]
[(-14652, 6313, -4331), (-311, 547, 76)]
[(-14652, 6313, -4331), (-311, 547, 76)]
[(-14633, 6324, -4380), (-322, 496, 69)]
[(-14633, 6324, -4380), (-322, 496, 69)]
[(-14633, 6324, -4380), (-322, 496, 69)]
[(-14633, 6324, -4380), (-322, 496, 69)]
[(-14633, 6324, -4380), (-322, 496, 69)]
[(-14633, 6324, -4380), (-322, 496, 69)]
[(-14616, 6319, -4431), (-323, 408, 68)]
[(-14616, 6319, -4431), (-323, 408, 68)]
[(-14616, 6319, -4431), (-323, 408, 68)]
[(-14616, 6319, -4431), (-323, 408, 68)]
[(-14616, 6319, -4431), (-323, 408, 68)]
[(-14616, 6319, -4431), (-323, 408, 68)]
[(-14616, 6319, -4431), (-323, 408, 68)]
[(-14602, 6332, -4452), (-275, 316, 79)]
[(-14602, 6332, -4452), (-275, 316, 79)]
[(-14602, 6332, -4452), (-275, 316, 79)]
[(-14602, 6332, -4452), (-275, 316, 79)]
[(-14602, 6332, -4452), (-275, 316, 79)]
[(-14590, 6332, -4503), (-227, 319, 82)]
[(-14590, 6332, -4503), (-227, 319, 82)]
[(-14590, 6332, -4503), (-227, 319, 82)]
[(-14590, 6332, -4503), (-227, 319, 82)]
[(-14590, 6332, -4503), (-227, 319, 82)]
[(-14590, 6332, -4503), (-227, 319, 82)]
[(-14594, 6348, -4534), (-195, 324, 79)]
[(-14594, 6348, -4534), (-195, 324, 79)]
[(-14594, 6348, -4534), (-195, 324, 79)]
[(-14594, 6348, -4534), (-195, 324, 79)]
[(-14594, 6348, -4534), (-195, 324, 79)]
[(-14594, 6348, -4534), (-195, 324, 79)]
[(-14594, 6348, -4534), (-195, 324, 79)]
[(-14564, 6338, -4540), (-193, 296, 74)]
[(-14564, 6338, -4540), (-193, 296, 74)]
[(-14564, 6338, -4540), (-193, 296, 74)]
[(-14564, 6338, -4540), (-193, 296, 74)]
[(-14564, 6338, -4540), (-193, 296, 74)]
[(-14544, 6356, -4565), (-211, 246, 62)]
[(-14544, 6356, -4565), (-211, 246, 62)]
[(-14544, 6356, -4565), (-211, 246, 62)]
[(-14544, 6356, -4565), (-211, 246, 62)]
[(-14544, 6356, -4565), (-211, 246, 62)]
[(-14544, 6356, -4565), (-211, 246, 62)]
[(-14534, 6372, -4562), (-210, 223, 53)]
[(-14534, 6372, -4562), (-210, 223, 53)]
[(-14534, 6372, -4562), (-210, 223, 53)]
[(-14526, 6368, -4576), (-208, 247, 44)]
[(-14526, 6368, -4576), (-208, 247, 44)]
[(-14526, 6368, -4576), (-208, 247, 44)]
[(-14526, 6368, -4576), (-208, 247, 44)]
[(-14526, 6368, -4576), (-208, 247, 44)]
[(-14526, 6368, -4576), (-208, 247, 44)]
[(-14526, 6368, -4576), (-208, 247, 44)]
[(-14519, 6362, -4612), (-202, 279, 28)]
[(-14519, 6362, -4612), (-202, 279, 28)]
[(-14519, 6362, -4612), (-202, 279, 28)]
[(-14519, 6362, -4612), (-202, 279, 28)]
[(-14519, 6362, -4612), (-202, 279, 28)]
[(-14515, 6375, -4604), (-151, 192, 40)]
[(-14515, 6375, -4604), (-151, 192, 40)]
[(-14515, 6375, -4604), (-151, 192, 40)]
[(-14515, 6375, -4604), (-151, 192, 40)]
[(-14515, 6375, -4604), (-151, 192, 40)]
[(-14515, 6375, -4604), (-151, 192, 40)]
[(-14532, 6360, -4577), (-46, -15, 33)]
[(-14532, 6360, -4577), (-46, -15, 33)]
[(-14532, 6360, -4577), (-46, -15, 33)]
[(-14532, 6360, -4577), (-46, -15, 33)]
[(-14532, 6360, -4577), (-46, -15, 33)]
