[(-14656, 5728, -4765), (-225, 336, -49)]
[(-14614, 5729, -4733), (-1003, 1118, -108)]
[(-14652, 5693, -4816), (-698, 871, -115)]
[(-14652, 5693, -4816), (-698, 871, -115)]
[(-14652, 5693, -4816), (-698, 871, -115)]
[(-14652, 5693, -4816), (-698, 871, -115)]
[(-14652, 5693, -4816), (-698, 871, -115)]
[(-14648, 5724, -4824), (-575, 672, -76)]
[(-14648, 5724, -4824), (-575, 672, -76)]
[(-14648, 5724, -4824), (-575, 672, -76)]
[(-14648, 5724, -4824), (-575, 672, -76)]
[(-14648, 5724, -4824), (-575, 672, -76)]
[(-14648, 5724, -4824), (-575, 672, -76)]
[(-14682, 5723, -4859), (-553, 551, -49)]
[(-14682, 5723, -4859), (-553, 551, -49)]
[(-14682, 5723, -4859), (-553, 551, -49)]
[(-14682, 5723, -4859), (-553, 551, -49)]
[(-14682, 5723, -4859), (-553, 551, -49)]
[(-14682, 5723, -4859), (-553, 551, -49)]
[(-14682, 5723, -4859), (-553, 551, -49)]
[(-14672, 5747, -4894), (-505, 442, -49)]
[(-14672, 5747, -4894), (-505, 442, -49)]
[(-14672, 5747, -4894), (-505, 442, -49)]
[(-14672, 5747, -4894), (-505, 442, -49)]
[(-14672, 5747, -4894), (-505, 442, -49)]
[(-14701, 5747, -4901), (-389, 427, -34)]
[(-14701, 5747, -4901), (-389, 427, -34)]
[(-14701, 5747, -4901), (-389, 427, -34)]
[(-14701, 5747, -4901), (-389, 427, -34)]
[(-14701, 5747, -4901), (-389, 427, -34)]
[(-14701, 5747, -4901), (-389, 427, -34)]
[(-14697, 5744, -4933), (-308, 410, -14)]
[(-14697, 5744, -4933), (-308, 410, -14)]
[(-14697, 5744, -4933), (-308, 410, -14)]
[(-14697, 5744, -4933), (-308, 410, -14)]
[(-14697, 5744, -4933), (-308, 410, -14)]
[(-14697, 5744, -4933), (-308, 410, -14)]
[(-14697, 5744, -4933), (-308, 410, -14)]
[(-14701, 5725, -4964), (-331, 370, -15)]
[(-14701, 5725, -4964), (-331, 370, -15)]
[(-14701, 5725, -4964), (-331, 370, -15)]
[(-14701, 5725, -4964), (-331, 370, -15)]
[(-14701, 5725, -4964), (-331, 370, -15)]
[(-14701, 5725, -4964), (-331, 370, -15)]
[(-14688, 5743, -4992), (-349, 308, 15)]
[(-14688, 5743, -4992), (-349, 308, 15)]
[(-14688, 5743, -4992), (-349, 308, 15)]
[(-14688, 5743, -4992), (-349, 308, 15)]
[(-14684, 5758, -4988), (-326, 268, 6)]
[(-14684, 5758, -4988), (-326, 268, 6)]
[(-14684, 5758, -4988), (-326, 268, 6)]
[(-14684, 5758, -4988), (-326, 268, 6)]
[(-14684, 5758, -4988), (-326, 268, 6)]
[(-14667, 5782, -4994), (-287, 282, 25)]
[(-14667, 5782, -4994), (-287, 282, 25)]
[(-14667, 5782, -4994), (-287, 282, 25)]
[(-14667, 5782, -4994), (-287, 282, 25)]
[(-14667, 5782, -4994), (-287, 282, 25)]
[(-14667, 5782, -4994), (-287, 282, 25)]
[(-14667, 5782, -4994), (-287, 282, 25)]
[(-14692, 5764, -5008), (-222, 196, 1)]
[(-14692, 5764, -5008), (-222, 196, 1)]
[(-14692, 5764, -5008), (-222, 196, 1)]
[(-14692, 5764, -5008), (-222, 196, 1)]
[(-14692, 5764, -5008), (-222, 196, 1)]
[(-14692, 5764, -5008), (-222, 196, 1)]
[(-14689, 5786, -5003), (-148, 130, 20)]
[(-14689, 5786, -5003), (-148, 130, 20)]
[(-14689, 5786, -5003), (-148, 130, 20)]
[(-14689, 5786, -5003), (-148, 130, 20)]
[(-14689, 5786, -5003), (-148, 130, 20)]
[(-14688, 5806, -4974), (-97, 74, 55)]
