[(-14740, 5837, -4532), (-66, 158, -72)]
[(-14735, 5801, -4530), (-268, 370, -127)]
[(-14735, 5801, -4530), (-268, 370, -127)]
[(-14735, 5801, -4530), (-268, 370, -127)]
[(-14735, 5801, -4530), (-268, 370, -127)]
[(-14735, 5801, -4530), (-268, 370, -127)]
[(-14746, 5770, -4553), (-226, 330, -78)]
[(-14746, 5770, -4553), (-226, 330, -78)]
[(-14746, 5770, -4553), (-226, 330, -78)]
[(-14746, 5770, -4553), (-226, 330, -78)]
[(-14746, 5770, -4553), (-226, 330, -78)]
[(-14730, 5788, -4727), (-424, 351, -89)]
[(-14730, 5788, -4727), (-424, 351, -89)]
[(-14730, 5788, -4727), (-424, 351, -89)]
[(-14730, 5788, -4727), (-424, 351, -89)]
[(-14730, 5788, -4727), (-424, 351, -89)]
[(-14730, 5788, -4727), (-424, 351, -89)]
[(-14730, 5788, -4727), (-424, 351, -89)]
[(-14768, 5755, -4704), (-692, 566, -129)]
[(-14768, 5755, -4704), (-692, 566, -129)]
[(-14768, 5755, -4704), (-692, 566, -129)]
[(-14768, 5755, -4704), (-692, 566, -129)]
[(-14768, 5755, -4704), (-692, 566, -129)]
[(-14768, 5755, -4704), (-692, 566, -129)]
[(-14732, 5764, -4743), (-571, 524, -107)]
[(-14732, 5764, -4743), (-571, 524, -107)]
[(-14732, 5764, -4743), (-571, 524, -107)]
[(-14732, 5764, -4743), (-571, 524, -107)]
[(-14732, 5764, -4743), (-571, 524, -107)]
[(-14748, 5767, -4762), (-438, 456, -66)]
[(-14748, 5767, -4762), (-438, 456, -66)]
[(-14748, 5767, -4762), (-438, 456, -66)]
[(-14748, 5767, -4762), (-438, 456, -66)]
[(-14748, 5767, -4762), (-438, 456, -66)]
[(-14748, 5767, -4762), (-438, 456, -66)]
[(-14748, 5767, -4762), (-438, 456, -66)]
[(-14748, 5767, -4762), (-438, 456, -66)]
[(-14759, 5799, -4772), (-286, 317, -40)]
[(-14759, 5799, -4772), (-286, 317, -40)]
[(-14759, 5799, -4772), (-286, 317, -40)]
[(-14759, 5799, -4772), (-286, 317, -40)]
[(-14759, 5799, -4772), (-286, 317, -40)]
[(-14746, 5808, -4784), (-287, 279, -23)]
[(-14746, 5808, -4784), (-287, 279, -23)]
[(-14746, 5808, -4784), (-287, 279, -23)]
[(-14746, 5808, -4784), (-287, 279, -23)]
[(-14746, 5808, -4784), (-287, 279, -23)]
[(-14764, 5779, -4787), (-267, 257, -13)]
[(-14764, 5779, -4787), (-267, 257, -13)]
[(-14764, 5779, -4787), (-267, 257, -13)]
[(-14764, 5779, -4787), (-267, 257, -13)]
[(-14764, 5779, -4787), (-267, 257, -13)]
[(-14764, 5779, -4787), (-267, 257, -13)]
[(-14764, 5779, -4787), (-267, 257, -13)]
[(-14764, 5779, -4787), (-267, 257, -13)]
[(-14781, 5804, -4808), (-217, 269, -8)]
[(-14781, 5804, -4808), (-217, 269, -8)]
[(-14781, 5804, -4808), (-217, 269, -8)]
[(-14781, 5804, -4808), (-217, 269, -8)]
[(-14781, 5804, -4808), (-217, 269, -8)]
[(-14765, 5800, -4823), (-179, 277, 16)]
[(-14765, 5800, -4823), (-179, 277, 16)]
[(-14765, 5800, -4823), (-179, 277, 16)]
[(-14765, 5800, -4823), (-179, 277, 16)]
[(-14765, 5800, -4823), (-179, 277, 16)]
[(-14751, 5797, -4837), (-168, 258, 19)]
[(-14751, 5797, -4837), (-168, 258, 19)]
[(-14751, 5797, -4837), (-168, 258, 19)]
[(-14751, 5797, -4837), (-168, 258, 19)]
[(-14751, 5797, -4837), (-168, 258, 19)]
[(-14751, 5797, -4837), (-168, 258, 19)]
[(-14751, 5797, -4837), (-168, 258, 19)]
[(-14751, 5797, -4837), (-168, 258, 19)]
[(-14722, 5813, -4828), (-210, 223, 27)]
[(-14722, 5813, -4828), (-210, 223, 27)]
[(-14722, 5813, -4828), (-210, 223, 27)]
[(-14718, 5806, -4823), (-211, 217, 34)]
[(-14718, 5806, -4823), (-211, 217, 34)]
[(-14718, 5806, -4823), (-211, 217, 34)]
[(-14718, 5806, -4823), (-211, 217, 34)]
[(-14718, 5806, -4823), (-211, 217, 34)]
[(-14695, 5789, -4808), (-190, 222, 34)]
[(-14695, 5789, -4808), (-190, 222, 34)]
[(-14695, 5789, -4808), (-190, 222, 34)]
[(-14695, 5789, -4808), (-190, 222, 34)]
[(-14695, 5789, -4808), (-190, 222, 34)]
[(-14695, 5789, -4808), (-190, 222, 34)]
[(-14695, 5789, -4808), (-190, 222, 34)]
[(-14695, 5789, -4808), (-190, 222, 34)]
[(-14695, 5789, -4808), (-190, 222, 34)]
[(-14674, 5807, -4756), (-113, 173, 38)]
[(-14674, 5807, -4756), (-113, 173, 38)]
[(-14674, 5807, -4756), (-113, 173, 38)]
[(-14674, 5807, -4756), (-113, 173, 38)]
[(-14702, 5808, -4736), (-18, 4, 40)]
[(-14702, 5808, -4736), (-18, 4, 40)]
[(-14702, 5808, -4736), (-18, 4, 40)]
[(-14702, 5808, -4736), (-18, 4, 40)]
