accX,accY,accZ,gyrX,gyrY,gyrZ
-15410,1535,-5652,196,335,-52
-15412,1486,-5705,91,298,-12
-15412,1486,-5705,91,298,-12
-15412,1486,-5705,91,298,-12
-15412,1486,-5705,91,298,-12
-15412,1486,-5705,91,298,-12
-15412,1486,-5705,91,298,-12
-15418,1486,-5732,10,294,-20
-15418,1486,-5732,10,294,-20
-15418,1486,-5732,10,294,-20
-15418,1486,-5732,10,294,-20
-15418,1486,-5732,10,294,-20
-15396,1468,-5718,-123,297,-13
-15396,1468,-5718,-123,297,-13
-15396,1468,-5718,-123,297,-13
-15396,1468,-5718,-123,297,-13
-15396,1468,-5718,-123,297,-13
-15396,1468,-5718,-123,297,-13
-15398,1464,-5731,-150,282,-16
-15398,1464,-5731,-150,282,-16
-15398,1464,-5731,-150,282,-16
-15398,1464,-5731,-150,282,-16
-15398,1464,-5731,-150,282,-16
-15398,1464,-5731,-150,282,-16
-15398,1464,-5731,-150,282,-16
-15413,1479,-5711,-132,288,5
-15413,1479,-5711,-132,288,5
-15413,1479,-5711,-132,288,5
-15413,1479,-5711,-132,288,5
-15413,1479,-5711,-132,288,5
-15413,1479,-5711,-132,288,5
-15413,1471,-5736,-152,291,-13
-15413,1471,-5736,-152,291,-13
-15413,1471,-5736,-152,291,-13
-15413,1471,-5736,-152,291,-13
-15413,1471,-5736,-152,291,-13
-15408,1450,-5804,-153,231,16
-15408,1450,-5804,-153,231,16
-15408,1450,-5804,-153,231,16
-15408,1450,-5804,-153,231,16
-15408,1450,-5804,-153,231,16
-15408,1450,-5804,-153,231,16
-15408,1450,-5804,-153,231,16
-15407,1452,-5825,-129,208,18
-15407,1452,-5825,-129,208,18
-15407,1452,-5825,-129,208,18
-15407,1452,-5825,-129,208,18
-15407,1452,-5825,-129,208,18
-15407,1452,-5825,-129,208,18
-15396,1429,-5797,-176,180,-6
-15396,1429,-5797,-176,180,-6
-15396,1429,-5797,-176,180,-6
-15396,1429,-5797,-176,180,-6
-15396,1429,-5797,-176,180,-6
-15380,1424,-5803,-189,164,16
-15380,1424,-5803,-189,164,16
-15380,1424,-5803,-189,164,16
-15380,1424,-5803,-189,164,16
-15380,1424,-5803,-189,164,16
-15380,1424,-5803,-189,164,16
-15380,1424,-5803,-189,164,16
-15398,1460,-5798,-255,134,30
-15398,1460,-5798,-255,134,30
-15398,1460,-5798,-255,134,30
-15398,1460,-5798,-255,134,30
-15398,1460,-5798,-255,134,30
-15398,1460,-5798,-255,134,30
-15424,1491,-5770,-373,141,17
-15424,1491,-5770,-373,141,17
-15424,1491,-5770,-373,141,17
-15424,1491,-5770,-373,141,17
-15424,1491,-5770,-373,141,17
-15400,1490,-5712,-343,222,-13
-15400,1490,-5712,-343,222,-13
-15400,1490,-5712,-343,222,-13
-15400,1490,-5712,-343,222,-13
-15400,1490,-5712,-343,222,-13
-15443,1556,-5685,-293,197,-12
-15443,1556,-5685,-293,197,-12
-15443,1556,-5685,-293,197,-12
-15443,1556,-5685,-293,197,-12
-15443,1556,-5685,-293,197,-12
-15443,1556,-5685,-293,197,-12
-15454,1557,-5688,-221,209,-15
-15454,1557,-5688,-221,209,-15
-15454,1557,-5688,-221,209,-15
-15454,1557,-5688,-221,209,-15
-15454,1557,-5688,-221,209,-15
-15426,1556,-5698,-74,204,9
-15426,1556,-5698,-74,204,9
-15426,1556,-5698,-74,204,9
-15426,1556,-5698,-74,204,9
-15426,1556,-5698,-74,204,9
-15426,1556,-5698,-74,204,9
-15426,1556,-5698,-74,204,9
-15426,1556,-5698,-74,204,9
-15396,1547,-5737,-75,224,-19
-15396,1547,-5737,-75,224,-19
