accX,accY,accZ,gyrX,gyrY,gyrZ
-15452,1605,-5520,-129,188,11
-15448,1592,-5502,-74,218,-13
-15448,1592,-5502,-74,218,-13
-15460,1582,-5511,-149,207,1
-15460,1582,-5511,-149,207,1
-15460,1582,-5511,-149,207,1
-15460,1582,-5511,-149,207,1
-15460,1582,-5511,-149,207,1
-15456,1576,-5488,-179,203,5
-15456,1576,-5488,-179,203,5
-15456,1576,-5488,-179,203,5
-15456,1576,-5488,-179,203,5
-15456,1576,-5488,-179,203,5
-15456,1576,-5488,-179,203,5
-15456,1576,-5488,-179,203,5
-15456,1576,-5488,-179,203,5
-15451,1575,-5497,-191,211,19
-15451,1575,-5497,-191,211,19
-15451,1575,-5497,-191,211,19
-15451,1575,-5497,-191,211,19
-15451,1575,-5497,-191,211,19
-15438,1572,-5488,-132,243,-1
-15438,1572,-5488,-132,243,-1
-15438,1572,-5488,-132,243,-1
-15438,1572,-5488,-132,243,-1
-15438,1572,-5488,-132,243,-1
-15438,1572,-5488,-132,243,-1
-15443,1574,-5494,-122,264,-8
-15443,1574,-5494,-122,264,-8
-15443,1574,-5494,-122,264,-8
-15443,1574,-5494,-122,264,-8
-15443,1574,-5494,-122,264,-8
-15443,1574,-5494,-122,264,-8
-15443,1574,-5494,-122,264,-8
-15456,1580,-5524,-130,250,-1
-15456,1580,-5524,-130,250,-1
-15456,1580,-5524,-130,250,-1
-15456,1580,-5524,-130,250,-1
-15456,1580,-5524,-130,250,-1
-15454,1581,-5502,-145,157,3
-15454,1581,-5502,-145,157,3
-15454,1581,-5502,-145,157,3
-15454,1581,-5502,-145,157,3
-15454,1581,-5502,-145,157,3
-15454,1581,-5502,-145,157,3
-15454,1581,-5502,-145,157,3
-15454,1581,-5502,-145,157,3
-15448,1597,-5533,-208,149,29
-15448,1597,-5533,-208,149,29
-15448,1597,-5533,-208,149,29
-15448,1604,-5519,-248,124,4
-15448,1604,-5519,-248,124,4
-15448,1604,-5519,-248,124,4
-15448,1604,-5519,-248,124,4
-15448,1604,-5519,-248,124,4
-15448,1604,-5519,-248,124,4
-15448,1604,-5519,-248,124,4
-15448,1604,-5519,-248,124,4
-15448,1604,-5519,-248,124,4
-15445,1624,-5495,-214,164,38
-15445,1624,-5495,-214,164,38
-15445,1624,-5495,-214,164,38
-15445,1624,-5495,-214,164,38
-15440,1623,-5498,-173,192,61
-15440,1623,-5498,-173,192,61
-15440,1623,-5498,-173,192,61
-15440,1623,-5498,-173,192,61
-15440,1623,-5498,-173,192,61
-15439,1624,-5542,-166,213,77
-15439,1624,-5542,-166,213,77
-15439,1624,-5542,-166,213,77
-15439,1624,-5542,-166,213,77
-15439,1624,-5542,-166,213,77
-15439,1624,-5542,-166,213,77
-15439,1624,-5542,-166,213,77
-15442,1637,-5527,-295,178,90
-15442,1637,-5527,-295,178,90
-15442,1637,-5527,-295,178,90
-15442,1637,-5527,-295,178,90
-15442,1637,-5527,-295,178,90
-15442,1637,-5527,-295,178,90
-15437,1631,-5544,-238,208,95
-15437,1631,-5544,-238,208,95
-15437,1631,-5544,-238,208,95
-15437,1631,-5544,-238,208,95
-15437,1631,-5544,-238,208,95
-15413,1677,-5532,-166,178,116
-15413,1677,-5532,-166,178,116
-15413,1677,-5532,-166,178,116
-15413,1677,-5532,-166,178,116
-15413,1677,-5532,-166,178,116
-15424,1711,-5520,-198,208,114
-15424,1711,-5520,-198,208,114
-15424,1711,-5520,-198,208,114
-15424,1711,-5520,-198,208,114
-15424,1711,-5520,-198,208,114
-15421,1721,-5540,-194,200,108
-15421,1721,-5540,-194,200,108
-15421,1721,-5540,-194,200,108
-15421,1721,-5540,-194,200,108
-15421,1721,-5540,-194,200,108
-15421,1721,-5540,-194,200,108
-15440,1761,-5556,-132,189,102
-15440,1761,-5556,-132,189,102
-15440,1761,-5556,-132,189,102
-15440,1761,-5556,-132,189,102
-15440,1761,-5556,-132,189,102
-15440,1761,-5556,-132,189,102
-15440,1761,-5556,-132,189,102
-15393,1773,-5538,-122,194,73
-15393,1773,-5538,-122,194,73
