[(-14623, 6056, -4820), (-209, 385, -23)]
[(-14578, 6059, -4827), (16, 366, 5)]
[(-14604, 6064, -4845), (95, 170, 11)]
[(-14604, 6064, -4845), (95, 170, 11)]
[(-14604, 6064, -4845), (95, 170, 11)]
[(-14604, 6064, -4845), (95, 170, 11)]
[(-14604, 6064, -4845), (95, 170, 11)]
[(-14604, 6064, -4845), (95, 170, 11)]
[(-14604, 6064, -4845), (95, 170, 11)]
[(-14604, 6064, -4845), (95, 170, 11)]
[(-14668, 6012, -4709), (986, -689, 152)]
[(-14668, 6012, -4709), (986, -689, 152)]
[(-14668, 6012, -4709), (986, -689, 152)]
[(-14668, 6012, -4709), (986, -689, 152)]
[(-14668, 6012, -4709), (986, -689, 152)]
[(-14642, 6012, -4689), (659, -499, 166)]
[(-14642, 6012, -4689), (659, -499, 166)]
[(-14642, 6012, -4689), (659, -499, 166)]
[(-14642, 6012, -4689), (659, -499, 166)]
[(-14642, 6012, -4689), (659, -499, 166)]
[(-14642, 6012, -4689), (659, -499, 166)]
[(-14644, 6007, -4666), (547, -273, 166)]
[(-14644, 6007, -4666), (547, -273, 166)]
[(-14644, 6007, -4666), (547, -273, 166)]
[(-14644, 6007, -4666), (547, -273, 166)]
[(-14644, 6007, -4666), (547, -273, 166)]
[(-14644, 6007, -4666), (547, -273, 166)]
[(-14605, 6049, -4703), (540, -53, 79)]
[(-14605, 6049, -4703), (540, -53, 79)]
[(-14605, 6049, -4703), (540, -53, 79)]
[(-14605, 6049, -4703), (540, -53, 79)]
[(-14605, 6049, -4703), (540, -53, 79)]
[(-14605, 6049, -4703), (540, -53, 79)]
[(-14650, 6029, -4768), (362, 116, 114)]
[(-14650, 6029, -4768), (362, 116, 114)]
[(-14650, 6029, -4768), (362, 116, 114)]
[(-14650, 6029, -4768), (362, 116, 114)]
[(-14650, 6029, -4768), (362, 116, 114)]
[(-14636, 6008, -4772), (183, 120, 191)]
[(-14636, 6008, -4772), (183, 120, 191)]
[(-14636, 6008, -4772), (183, 120, 191)]
[(-14636, 6008, -4772), (183, 120, 191)]
[(-14636, 6008, -4772), (183, 120, 191)]
[(-14636, 6008, -4772), (183, 120, 191)]
[(-14636, 6008, -4772), (183, 120, 191)]
[(-14636, 6008, -4772), (183, 120, 191)]
[(-14593, 6028, -4771), (29, 97, 185)]
[(-14593, 6028, -4771), (29, 97, 185)]
[(-14593, 6028, -4771), (29, 97, 185)]
[(-14593, 6028, -4771), (29, 97, 185)]
[(-14593, 6028, -4771), (29, 97, 185)]
[(-14585, 6034, -4764), (29, 66, 149)]
[(-14585, 6034, -4764), (29, 66, 149)]
[(-14585, 6034, -4764), (29, 66, 149)]
[(-14585, 6034, -4764), (29, 66, 149)]
[(-14585, 6034, -4764), (29, 66, 149)]
[(-14592, 6040, -4784), (9, 104, 81)]
[(-14592, 6040, -4784), (9, 104, 81)]
[(-14592, 6040, -4784), (9, 104, 81)]
[(-14592, 6040, -4784), (9, 104, 81)]
[(-14592, 6040, -4784), (9, 104, 81)]
[(-14592, 6040, -4784), (9, 104, 81)]
[(-14580, 6068, -4768), (-11, 86, 81)]
[(-14580, 6068, -4768), (-11, 86, 81)]
[(-14580, 6068, -4768), (-11, 86, 81)]
[(-14580, 6068, -4768), (-11, 86, 81)]
[(-14580, 6068, -4768), (-11, 86, 81)]
[(-14580, 6068, -4768), (-11, 86, 81)]
[(-14607, 6088, -4736), (-35, -60, 59)]
[(-14607, 6088, -4736), (-35, -60, 59)]
[(-14607, 6088, -4736), (-35, -60, 59)]
[(-14607, 6088, -4736), (-35, -60, 59)]
[(-14607, 6088, -4736), (-35, -60, 59)]
[(-14599, 6083, -4709), (-92, -98, 62)]
[(-14599, 6083, -4709), (-92, -98, 62)]
[(-14599, 6083, -4709), (-92, -98, 62)]
[(-14599, 6083, -4709), (-92, -98, 62)]
[(-14599, 6083, -4709), (-92, -98, 62)]
[(-14609, 6079, -4632), (-118, -44, 36)]
[(-14609, 6079, -4632), (-118, -44, 36)]
[(-14609, 6079, -4632), (-118, -44, 36)]
[(-14609, 6079, -4632), (-118, -44, 36)]
[(-14609, 6079, -4632), (-118, -44, 36)]
[(-14609, 6079, -4632), (-118, -44, 36)]
[(-14609, 6079, -4632), (-118, -44, 36)]
[(-14632, 6080, -4614), (-110, 64, 26)]
[(-14632, 6080, -4614), (-110, 64, 26)]
[(-14632, 6080, -4614), (-110, 64, 26)]
[(-14632, 6080, -4614), (-110, 64, 26)]
[(-14632, 6080, -4614), (-110, 64, 26)]
[(-14632, 6080, -4614), (-110, 64, 26)]
[(-14613, 6072, -4604), (-179, 205, 11)]
